"Population by Single Year of Age","Number"
"0",""
"Female","179"
"Male","143"
"1",""
"Female","174"
"Male","180"
"10",""
"Female","296"
"Male","279"
"11",""
"Female","291"
"Male","260"
"12",""
"Female","319"
"Male","312"
"13",""
"Female","285"
"Male","291"
"14",""
"Female","335"
"Male","287"
"15",""
"Female","301"
"Male","288"
"16",""
"Female","306"
"Male","268"
"17",""
"Female","266"
"Male","218"
"18",""
"Female","287"
"Male","227"
"19",""
"Female","197"
"Male","105"
"2",""
"Female","147"
"Male","171"
"20",""
"Female","184"
"Male","124"
"21",""
"Female","178"
"Male","94"
"22",""
"Female","204"
"Male","94"
"23",""
"Female","148"
"Male","64"
"24",""
"Female","135"
"Male","74"
"25",""
"Female","158"
"Male","91"
"26",""
"Female","130"
"Male","84"
"27",""
"Female","138"
"Male","83"
"28",""
"Female","144"
"Male","85"
"29",""
"Female","103"
"Male","63"
"3",""
"Female","154"
"Male","177"
"30",""
"Female","212"
"Male","98"
"31",""
"Female","92"
"Male","58"
"32",""
"Female","134"
"Male","69"
"33",""
"Female","96"
"Male","62"
"34",""
"Female","113"
"Male","69"
"35",""
"Female","176"
"Male","100"
"36",""
"Female","118"
"Male","104"
"37",""
"Female","83"
"Male","57"
"38",""
"Female","103"
"Male","89"
"39",""
"Female","104"
"Male","80"
"4",""
"Female","196"
"Male","188"
"40",""
"Female","237"
"Male","127"
"41",""
"Female","121"
"Male","95"
"42",""
"Female","125"
"Male","89"
"43",""
"Female","99"
"Male","73"
"44",""
"Female","87"
"Male","88"
"45",""
"Female","165"
"Male","110"
"46",""
"Female","97"
"Male","89"
"47",""
"Female","77"
"Male","62"
"48",""
"Female","112"
"Male","92"
"49",""
"Female","105"
"Male","75"
"5",""
"Female","222"
"Male","194"
"50",""
"Female","178"
"Male","148"
"51",""
"Female","100"
"Male","81"
"52",""
"Female","126"
"Male","125"
"53",""
"Female","72"
"Male","66"
"54",""
"Female","75"
"Male","68"
"55",""
"Female","110"
"Male","89"
"56",""
"Female","86"
"Male","80"
"57",""
"Female","76"
"Male","68"
"58",""
"Female","82"
"Male","88"
"59",""
"Female","63"
"Male","58"
"6",""
"Female","209"
"Male","199"
"60",""
"Female","137"
"Male","120"
"61",""
"Female","68"
"Male","91"
"62",""
"Female","61"
"Male","55"
"63",""
"Female","55"
"Male","53"
"64",""
"Female","55"
"Male","63"
"65",""
"Female","93"
"Male","80"
"66",""
"Female","52"
"Male","51"
"67",""
"Female","53"
"Male","56"
"68",""
"Female","69"
"Male","68"
"69",""
"Female","38"
"Male","42"
"7",""
"Female","252"
"Male","210"
"70",""
"Female","92"
"Male","68"
"71",""
"Female","50"
"Male","41"
"72",""
"Female","50"
"Male","33"
"73",""
"Female","23"
"Male","38"
"74",""
"Female","42"
"Male","28"
"75",""
"Female","56"
"Male","41"
"76",""
"Female","34"
"Male","28"
"77",""
"Female","43"
"Male","37"
"78",""
"Female","46"
"Male","33"
"79",""
"Female","20"
"Male","18"
"8",""
"Female","250"
"Male","259"
"80",""
"Female","41"
"Male","31"
"81",""
"Female","27"
"Male","15"
"82",""
"Female","13"
"Male","24"
"83",""
"Female","12"
"Male","14"
"84",""
"Female","19"
"Male","25"
"85",""
"Female","74"
"Male","51"
"9",""
"Female","261"
"Male","218"
