"Population by Single Year of Age","Number"
"0",""
"Female","153"
"Male","181"
"1",""
"Female","162"
"Male","142"
"10",""
"Female","263"
"Male","263"
"11",""
"Female","213"
"Male","246"
"12",""
"Female","287"
"Male","255"
"13",""
"Female","263"
"Male","274"
"14",""
"Female","269"
"Male","239"
"15",""
"Female","255"
"Male","223"
"16",""
"Female","247"
"Male","203"
"17",""
"Female","261"
"Male","176"
"18",""
"Female","275"
"Male","140"
"19",""
"Female","192"
"Male","100"
"2",""
"Female","164"
"Male","170"
"20",""
"Female","215"
"Male","105"
"21",""
"Female","167"
"Male","66"
"22",""
"Female","255"
"Male","86"
"23",""
"Female","160"
"Male","74"
"24",""
"Female","192"
"Male","69"
"25",""
"Female","206"
"Male","68"
"26",""
"Female","168"
"Male","71"
"27",""
"Female","154"
"Male","68"
"28",""
"Female","169"
"Male","76"
"29",""
"Female","106"
"Male","51"
"3",""
"Female","167"
"Male","174"
"30",""
"Female","199"
"Male","85"
"31",""
"Female","92"
"Male","49"
"32",""
"Female","142"
"Male","83"
"33",""
"Female","98"
"Male","59"
"34",""
"Female","115"
"Male","60"
"35",""
"Female","201"
"Male","95"
"36",""
"Female","99"
"Male","61"
"37",""
"Female","106"
"Male","58"
"38",""
"Female","132"
"Male","62"
"39",""
"Female","86"
"Male","48"
"4",""
"Female","181"
"Male","190"
"40",""
"Female","213"
"Male","80"
"41",""
"Female","84"
"Male","45"
"42",""
"Female","137"
"Male","78"
"43",""
"Female","94"
"Male","58"
"44",""
"Female","88"
"Male","54"
"45",""
"Female","177"
"Male","100"
"46",""
"Female","76"
"Male","60"
"47",""
"Female","87"
"Male","55"
"48",""
"Female","98"
"Male","72"
"49",""
"Female","84"
"Male","59"
"5",""
"Female","184"
"Male","200"
"50",""
"Female","204"
"Male","129"
"51",""
"Female","58"
"Male","58"
"52",""
"Female","100"
"Male","80"
"53",""
"Female","77"
"Male","64"
"54",""
"Female","53"
"Male","51"
"55",""
"Female","114"
"Male","99"
"56",""
"Female","72"
"Male","61"
"57",""
"Female","80"
"Male","63"
"58",""
"Female","78"
"Male","67"
"59",""
"Female","54"
"Male","51"
"6",""
"Female","198"
"Male","183"
"60",""
"Female","166"
"Male","96"
"61",""
"Female","57"
"Male","67"
"62",""
"Female","79"
"Male","69"
"63",""
"Female","60"
"Male","50"
"64",""
"Female","57"
"Male","49"
"65",""
"Female","106"
"Male","64"
"66",""
"Female","49"
"Male","36"
"67",""
"Female","81"
"Male","55"
"68",""
"Female","56"
"Male","70"
"69",""
"Female","29"
"Male","35"
"7",""
"Female","233"
"Male","239"
"70",""
"Female","99"
"Male","78"
"71",""
"Female","40"
"Male","51"
"72",""
"Female","54"
"Male","57"
"73",""
"Female","26"
"Male","39"
"74",""
"Female","22"
"Male","29"
"75",""
"Female","49"
"Male","49"
"76",""
"Female","24"
"Male","31"
"77",""
"Female","25"
"Male","30"
"78",""
"Female","25"
"Male","37"
"79",""
"Female","12"
"Male","17"
"8",""
"Female","232"
"Male","254"
"80",""
"Female","41"
"Male","27"
"81",""
"Female","16"
"Male","19"
"82",""
"Female","20"
"Male","18"
"83",""
"Female","14"
"Male","16"
"84",""
"Female","11"
"Male","12"
"85",""
"Female","49"
"Male","53"
"9",""
"Female","234"
"Male","196"
