"Population by Caste Ethinicity","Number"
"Badi",""
"Female","175"
"Male","178"
"","353"
"Bhote",""
"Female","217"
"Male","211"
"","428"
"Brahman - Hill",""
"Female","10428"
"Male","10252"
"","20680"
"Brahman - Tarai",""
"Female","16"
"Male","17"
"","33"
"Chhantyal/Chhantel",""
"Female","65"
"Male","48"
"","113"
"Chhetri",""
"Female","13652"
"Male","13423"
"","27075"
"Damai/Dholi",""
"Female","2223"
"Male","2018"
"","4241"
"Gaine",""
"Female","149"
"Male","150"
"","299"
"Gurung",""
"Female","914"
"Male","735"
"","1649"
"Hajam/Thakur",""
"Female","16"
"Male","28"
"","44"
"Halwai",""
"Female","34"
"Male","46"
"","80"
"Kalwar",""
"Female","6"
"Male","18"
"","24"
"Kami",""
"Female","5894"
"Male","5338"
"","11232"
"Kathabaniyan",""
"Female","19"
"Male","32"
"","51"
"Kumal",""
"Female","15"
"Male","18"
"","33"
"Kurmi",""
"Female","7"
"Male","10"
"","17"
"Limbu",""
"Female","19"
"Male","20"
"","39"
"Magar",""
"Female","6857"
"Male","5818"
"","12675"
"Musahar",""
"Female","18"
"Male","11"
"","29"
"Musalman",""
"Female","775"
"Male","878"
"","1653"
"Newar",""
"Female","590"
"Male","546"
"","1136"
"Others",""
"Female","63"
"Male","71"
"","134"
"Rai",""
"Female","51"
"Male","54"
"","105"
"Raji",""
"Female","35"
"Male","39"
"","74"
"Sanyasi/Dasnami",""
"Female","1329"
"Male","1225"
"","2554"
"Sarki",""
"Female","1489"
"Male","1347"
"","2836"
"Sherpa",""
"Female","17"
"Male","10"
"","27"
"Tamang",""
"Female","135"
"Male","111"
"","246"
"Teli",""
"Female","15"
"Male","27"
"","42"
"Terai Others",""
"Female","56"
"Male","47"
"","103"
"Thakali",""
"Female","7"
"Male","11"
"","18"
"Thakuri",""
"Female","3151"
"Male","3112"
"","6263"
"Tharu",""
"Female","3250"
"Male","2922"
"","6172"
