"Population by Single Year of Age","Number"
"0",""
"Female","163"
"Male","150"
"1",""
"Female","133"
"Male","139"
"10",""
"Female","280"
"Male","261"
"11",""
"Female","242"
"Male","233"
"12",""
"Female","294"
"Male","337"
"13",""
"Female","241"
"Male","252"
"14",""
"Female","282"
"Male","279"
"15",""
"Female","249"
"Male","215"
"16",""
"Female","239"
"Male","225"
"17",""
"Female","213"
"Male","213"
"18",""
"Female","200"
"Male","197"
"19",""
"Female","156"
"Male","137"
"2",""
"Female","174"
"Male","157"
"20",""
"Female","133"
"Male","110"
"21",""
"Female","141"
"Male","113"
"22",""
"Female","158"
"Male","118"
"23",""
"Female","93"
"Male","86"
"24",""
"Female","140"
"Male","93"
"25",""
"Female","152"
"Male","124"
"26",""
"Female","138"
"Male","86"
"27",""
"Female","120"
"Male","96"
"28",""
"Female","133"
"Male","119"
"29",""
"Female","87"
"Male","78"
"3",""
"Female","180"
"Male","165"
"30",""
"Female","198"
"Male","150"
"31",""
"Female","61"
"Male","69"
"32",""
"Female","102"
"Male","101"
"33",""
"Female","80"
"Male","60"
"34",""
"Female","88"
"Male","79"
"35",""
"Female","162"
"Male","138"
"36",""
"Female","106"
"Male","89"
"37",""
"Female","92"
"Male","67"
"38",""
"Female","102"
"Male","78"
"39",""
"Female","52"
"Male","59"
"4",""
"Female","220"
"Male","200"
"40",""
"Female","206"
"Male","163"
"41",""
"Female","78"
"Male","67"
"42",""
"Female","112"
"Male","90"
"43",""
"Female","78"
"Male","60"
"44",""
"Female","71"
"Male","71"
"45",""
"Female","147"
"Male","136"
"46",""
"Female","59"
"Male","62"
"47",""
"Female","55"
"Male","48"
"48",""
"Female","92"
"Male","103"
"49",""
"Female","73"
"Male","62"
"5",""
"Female","228"
"Male","220"
"50",""
"Female","156"
"Male","166"
"51",""
"Female","69"
"Male","59"
"52",""
"Female","89"
"Male","73"
"53",""
"Female","51"
"Male","66"
"54",""
"Female","52"
"Male","70"
"55",""
"Female","111"
"Male","122"
"56",""
"Female","54"
"Male","55"
"57",""
"Female","66"
"Male","51"
"58",""
"Female","63"
"Male","85"
"59",""
"Female","55"
"Male","50"
"6",""
"Female","222"
"Male","225"
"60",""
"Female","172"
"Male","134"
"61",""
"Female","45"
"Male","54"
"62",""
"Female","49"
"Male","64"
"63",""
"Female","41"
"Male","50"
"64",""
"Female","52"
"Male","49"
"65",""
"Female","100"
"Male","95"
"66",""
"Female","40"
"Male","37"
"67",""
"Female","41"
"Male","34"
"68",""
"Female","52"
"Male","60"
"69",""
"Female","40"
"Male","28"
"7",""
"Female","246"
"Male","232"
"70",""
"Female","108"
"Male","85"
"71",""
"Female","27"
"Male","27"
"72",""
"Female","35"
"Male","38"
"73",""
"Female","28"
"Male","33"
"74",""
"Female","24"
"Male","24"
"75",""
"Female","48"
"Male","51"
"76",""
"Female","19"
"Male","19"
"77",""
"Female","19"
"Male","19"
"78",""
"Female","33"
"Male","33"
"79",""
"Female","12"
"Male","12"
"8",""
"Female","250"
"Male","264"
"80",""
"Female","43"
"Male","26"
"81",""
"Female","16"
"Male","13"
"82",""
"Female","14"
"Male","13"
"83",""
"Female","13"
"Male","10"
"84",""
"Female","13"
"Male","10"
"85",""
"Female","47"
"Male","37"
"9",""
"Female","214"
"Male","232"
