"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","108"
"Male","107"
"","215"
"Badi",""
"Female","18"
"Male","23"
"","41"
"Bangali",""
"Female","10"
"Male","8"
"","18"
"Bantar/Sardar",""
"Female","23"
"Male","18"
"","41"
"Baraee",""
"Female","178"
"Male","188"
"","366"
"Bin",""
"Female","20"
"Male","28"
"","48"
"Brahman - Hill",""
"Female","3149"
"Male","2802"
"","5951"
"Brahman - Tarai",""
"Female","100"
"Male","100"
"","200"
"Chamar/ Harijan/ Ram",""
"Female","492"
"Male","475"
"","967"
"Chhetri",""
"Female","4307"
"Male","3897"
"","8204"
"Dalit Others",""
"Female","14"
"Male","14"
"","28"
"Damai/Dholi",""
"Female","633"
"Male","571"
"","1204"
"Danuwar",""
"Female","60"
"Male","70"
"","130"
"Dhanuk",""
"Female","326"
"Male","335"
"","661"
"Dhobi",""
"Female","22"
"Male","31"
"","53"
"Dhunia",""
"Female","8"
"Male","6"
"","14"
"Dom",""
"Female","27"
"Male","30"
"","57"
"Dusadh/ Pasawan/ Pasi",""
"Female","201"
"Male","178"
"","379"
"Gaderi/Bhedihar",""
"Female","32"
"Male","27"
"","59"
"Gharti/Bhujel",""
"Female","556"
"Male","515"
"","1071"
"Gurung",""
"Female","17"
"Male","8"
"","25"
"Hajam/Thakur",""
"Female","187"
"Male","198"
"","385"
"Halwai",""
"Female","111"
"Male","119"
"","230"
"Kalwar",""
"Female","464"
"Male","488"
"","952"
"Kami",""
"Female","1437"
"Male","1254"
"","2691"
"Kanu",""
"Female","150"
"Male","150"
"","300"
"Kathabaniyan",""
"Female","91"
"Male","86"
"","177"
"Kayastha",""
"Female","53"
"Male","71"
"","124"
"Kewat",""
"Female","130"
"Male","113"
"","243"
"Khatwe",""
"Female","41"
"Male","22"
"","63"
"Koiri/Kushwaha",""
"Female","4740"
"Male","4871"
"","9611"
"Kumal",""
"Female","6"
"Male","12"
"","18"
"Kumhar",""
"Female","7"
"Male","6"
"","13"
"Kurmi",""
"Female","46"
"Male","51"
"","97"
"Limbu",""
"Female","9"
"Male","7"
"","16"
"Lohar",""
"Female","101"
"Male","108"
"","209"
"Magar",""
"Female","4604"
"Male","4322"
"","8926"
"Majhi",""
"Female","266"
"Male","261"
"","527"
"Mallaha",""
"Female","56"
"Male","56"
"","112"
"Marwadi",""
"Female","5"
"Male","9"
"","14"
"Musahar",""
"Female","327"
"Male","340"
"","667"
"Musalman",""
"Female","644"
"Male","639"
"","1283"
"Newar",""
"Female","1211"
"Male","1139"
"","2350"
"Nuniya",""
"Female","70"
"Male","62"
"","132"
"Others",""
"Female","24"
"Male","23"
"","47"
"Rai",""
"Female","166"
"Male","137"
"","303"
"Rajput",""
"Female","43"
"Male","61"
"","104"
"Sanyasi/Dasnami",""
"Female","172"
"Male","158"
"","330"
"Sarki",""
"Female","366"
"Male","333"
"","699"
"Sonar",""
"Female","270"
"Male","268"
"","538"
"Sudhi",""
"Female","334"
"Male","333"
"","667"
"Sunuwar",""
"Female","57"
"Male","56"
"","113"
"Tamang",""
"Female","4160"
"Male","3927"
"","8087"
"Tatma/Tatwa",""
"Female","192"
"Male","199"
"","391"
"Teli",""
"Female","473"
"Male","445"
"","918"
"Terai Others",""
"Female","32"
"Male","29"
"","61"
"Thakuri",""
"Female","272"
"Male","257"
"","529"
"Tharu",""
"Female","157"
"Male","171"
"","328"
"Undefined Others",""
"Female","25"
"Male","20"
"","45"
"Yadav",""
"Female","1063"
"Male","1117"
"","2180"
