"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","15"
"Male","14"
"Bantaba",""
"Female","6"
"Male","6"
"Baraee",""
"Female","6"
"Male","6"
"Bhote",""
"Female","105"
"Male","84"
"Brahman - Hill",""
"Female","3382"
"Male","3095"
"Brahman - Tarai",""
"Female","10"
"Male","9"
"Chhetri",""
"Female","6738"
"Male","6048"
"Dalit Others",""
"Female","7"
"Male","5"
"Damai/Dholi",""
"Female","1103"
"Male","969"
"Danuwar",""
"Female","694"
"Male","669"
"Dhanuk",""
"Female","10"
"Male","15"
"Gharti/Bhujel",""
"Female","733"
"Male","666"
"Gurung",""
"Female","78"
"Male","62"
"Hajam/Thakur",""
"Female","36"
"Male","53"
"Halwai",""
"Female","17"
"Male","23"
"Hayu",""
"Female","460"
"Male","427"
"Kalwar",""
"Female","101"
"Male","104"
"Kami",""
"Female","1610"
"Male","1425"
"Kanu",""
"Female","16"
"Male","23"
"Kathabaniyan",""
"Female","43"
"Male","56"
"Kayastha",""
"Female","19"
"Male","17"
"Koiri/Kushwaha",""
"Female","12"
"Male","12"
"Kumal",""
"Female","7"
"Male","5"
"Limbu",""
"Female","11"
"Male","8"
"Lohar",""
"Female","5"
"Male","13"
"Magar",""
"Female","3987"
"Male","3386"
"Majhi",""
"Female","1199"
"Male","1072"
"Musalman",""
"Female","16"
"Male","34"
"Newar",""
"Female","3481"
"Male","3152"
"Others",""
"Female","60"
"Male","67"
"Pahari",""
"Female","19"
"Male","16"
"Rai",""
"Female","99"
"Male","97"
"Rajput",""
"Female","7"
"Male","8"
"Sanyasi/Dasnami",""
"Female","260"
"Male","227"
"Sarki",""
"Female","1258"
"Male","1161"
"Sherpa",""
"Female","11"
"Male","11"
"Sonar",""
"Female","66"
"Male","79"
"Sudhi",""
"Female","63"
"Male","80"
"Sunuwar",""
"Female","364"
"Male","323"
"Tamang",""
"Female","7503"
"Male","6596"
"Teli",""
"Female","28"
"Male","42"
"Thakuri",""
"Female","165"
"Male","179"
"Thami",""
"Female","48"
"Male","40"
"Tharu",""
"Female","31"
"Male","39"
"Undefined Others",""
"Female","16"
"Male","8"
"Yadav",""
"Female","9"
"Male","22"
"Yakkha",""
"Female","10"
"Male","9"
