"Population by Single Year of Age","Number"
"0",""
"Female","321"
"Male","314"
"1",""
"Female","236"
"Male","255"
"10",""
"Female","405"
"Male","409"
"11",""
"Female","391"
"Male","357"
"12",""
"Female","453"
"Male","505"
"13",""
"Female","378"
"Male","425"
"14",""
"Female","413"
"Male","434"
"15",""
"Female","444"
"Male","428"
"16",""
"Female","436"
"Male","423"
"17",""
"Female","426"
"Male","434"
"18",""
"Female","479"
"Male","495"
"19",""
"Female","445"
"Male","390"
"2",""
"Female","295"
"Male","310"
"20",""
"Female","527"
"Male","487"
"21",""
"Female","465"
"Male","456"
"22",""
"Female","584"
"Male","476"
"23",""
"Female","448"
"Male","413"
"24",""
"Female","422"
"Male","447"
"25",""
"Female","507"
"Male","407"
"26",""
"Female","387"
"Male","369"
"27",""
"Female","349"
"Male","368"
"28",""
"Female","421"
"Male","379"
"29",""
"Female","291"
"Male","282"
"3",""
"Female","317"
"Male","293"
"30",""
"Female","428"
"Male","402"
"31",""
"Female","227"
"Male","199"
"32",""
"Female","313"
"Male","263"
"33",""
"Female","248"
"Male","214"
"34",""
"Female","241"
"Male","196"
"35",""
"Female","400"
"Male","305"
"36",""
"Female","229"
"Male","182"
"37",""
"Female","193"
"Male","181"
"38",""
"Female","269"
"Male","217"
"39",""
"Female","222"
"Male","165"
"4",""
"Female","318"
"Male","368"
"40",""
"Female","350"
"Male","326"
"41",""
"Female","151"
"Male","153"
"42",""
"Female","195"
"Male","198"
"43",""
"Female","184"
"Male","160"
"44",""
"Female","141"
"Male","154"
"45",""
"Female","257"
"Male","275"
"46",""
"Female","186"
"Male","149"
"47",""
"Female","181"
"Male","162"
"48",""
"Female","184"
"Male","181"
"49",""
"Female","146"
"Male","155"
"5",""
"Female","375"
"Male","372"
"50",""
"Female","249"
"Male","273"
"51",""
"Female","123"
"Male","146"
"52",""
"Female","172"
"Male","199"
"53",""
"Female","109"
"Male","124"
"54",""
"Female","118"
"Male","126"
"55",""
"Female","143"
"Male","157"
"56",""
"Female","117"
"Male","115"
"57",""
"Female","115"
"Male","116"
"58",""
"Female","107"
"Male","148"
"59",""
"Female","93"
"Male","109"
"6",""
"Female","354"
"Male","395"
"60",""
"Female","165"
"Male","171"
"61",""
"Female","82"
"Male","98"
"62",""
"Female","83"
"Male","83"
"63",""
"Female","67"
"Male","78"
"64",""
"Female","58"
"Male","65"
"65",""
"Female","104"
"Male","96"
"66",""
"Female","61"
"Male","54"
"67",""
"Female","73"
"Male","65"
"68",""
"Female","66"
"Male","65"
"69",""
"Female","46"
"Male","49"
"7",""
"Female","408"
"Male","397"
"70",""
"Female","78"
"Male","79"
"71",""
"Female","49"
"Male","37"
"72",""
"Female","67"
"Male","59"
"73",""
"Female","28"
"Male","36"
"74",""
"Female","27"
"Male","36"
"75",""
"Female","57"
"Male","67"
"76",""
"Female","31"
"Male","25"
"77",""
"Female","27"
"Male","27"
"78",""
"Female","53"
"Male","34"
"79",""
"Female","23"
"Male","15"
"8",""
"Female","378"
"Male","417"
"80",""
"Female","48"
"Male","39"
"81",""
"Female","21"
"Male","6"
"82",""
"Female","28"
"Male","25"
"83",""
"Female","15"
"Male","24"
"84",""
"Female","29"
"Male","22"
"85",""
"Female","85"
"Male","58"
"9",""
"Female","362"
"Male","364"
