"Population by Single Year of Age","Number"
"0",""
"Female","115"
"Male","124"
"1",""
"Female","79"
"Male","103"
"10",""
"Female","197"
"Male","170"
"11",""
"Female","176"
"Male","161"
"12",""
"Female","211"
"Male","218"
"13",""
"Female","201"
"Male","189"
"14",""
"Female","191"
"Male","196"
"15",""
"Female","182"
"Male","160"
"16",""
"Female","183"
"Male","166"
"17",""
"Female","156"
"Male","126"
"18",""
"Female","166"
"Male","175"
"19",""
"Female","104"
"Male","78"
"2",""
"Female","155"
"Male","132"
"20",""
"Female","113"
"Male","78"
"21",""
"Female","116"
"Male","73"
"22",""
"Female","127"
"Male","67"
"23",""
"Female","100"
"Male","78"
"24",""
"Female","79"
"Male","47"
"25",""
"Female","123"
"Male","53"
"26",""
"Female","75"
"Male","52"
"27",""
"Female","60"
"Male","52"
"28",""
"Female","70"
"Male","46"
"29",""
"Female","46"
"Male","19"
"3",""
"Female","133"
"Male","131"
"30",""
"Female","99"
"Male","58"
"31",""
"Female","43"
"Male","28"
"32",""
"Female","70"
"Male","46"
"33",""
"Female","44"
"Male","34"
"34",""
"Female","54"
"Male","42"
"35",""
"Female","107"
"Male","76"
"36",""
"Female","56"
"Male","31"
"37",""
"Female","53"
"Male","38"
"38",""
"Female","70"
"Male","52"
"39",""
"Female","36"
"Male","38"
"4",""
"Female","155"
"Male","171"
"40",""
"Female","121"
"Male","91"
"41",""
"Female","55"
"Male","51"
"42",""
"Female","66"
"Male","66"
"43",""
"Female","53"
"Male","49"
"44",""
"Female","47"
"Male","52"
"45",""
"Female","63"
"Male","60"
"46",""
"Female","47"
"Male","42"
"47",""
"Female","43"
"Male","43"
"48",""
"Female","70"
"Male","57"
"49",""
"Female","40"
"Male","47"
"5",""
"Female","151"
"Male","161"
"50",""
"Female","66"
"Male","84"
"51",""
"Female","40"
"Male","32"
"52",""
"Female","63"
"Male","54"
"53",""
"Female","37"
"Male","42"
"54",""
"Female","41"
"Male","42"
"55",""
"Female","62"
"Male","45"
"56",""
"Female","28"
"Male","33"
"57",""
"Female","32"
"Male","42"
"58",""
"Female","36"
"Male","41"
"59",""
"Female","34"
"Male","36"
"6",""
"Female","177"
"Male","151"
"60",""
"Female","72"
"Male","60"
"61",""
"Female","39"
"Male","28"
"62",""
"Female","31"
"Male","31"
"63",""
"Female","38"
"Male","22"
"64",""
"Female","25"
"Male","22"
"65",""
"Female","47"
"Male","46"
"66",""
"Female","18"
"Male","12"
"67",""
"Female","28"
"Male","22"
"68",""
"Female","27"
"Male","37"
"69",""
"Female","15"
"Male","22"
"7",""
"Female","174"
"Male","188"
"70",""
"Female","19"
"Male","43"
"71",""
"Female","13"
"Male","14"
"72",""
"Female","12"
"Male","23"
"73",""
"Female","16"
"Male","15"
"74",""
"Female","8"
"Male","12"
"75",""
"Female","5"
"Male","13"
"76",""
"Female","8"
"Male","8"
"77",""
"Female","8"
"Male","10"
"78",""
"Female","20"
"Male","14"
"79",""
"Female","4"
"Male","7"
"8",""
"Female","182"
"Male","174"
"80",""
"Female","15"
"Male","11"
"81",""
"Female","2"
"Male","5"
"82",""
"Female","3"
"Male","7"
"83",""
"Female","5"
"Male","5"
"84",""
"Female","7"
"Male","1"
"85",""
"Female","16"
"Male","18"
"9",""
"Female","156"
"Male","163"
