"Population by Caste Ethinicity","Number"
"Badi",""
"Female","5"
"Male","6"
"","11"
"Bangali",""
"Female","21"
"Male","21"
"","42"
"Bantaba",""
"Female","20"
"Male","25"
"","45"
"Brahman - Hill",""
"Female","6767"
"Male","5560"
"","12327"
"Brahman - Tarai",""
"Female","8"
"Male","6"
"","14"
"Chamling",""
"Female","21"
"Male","14"
"","35"
"Chhetri",""
"Female","4849"
"Male","3859"
"","8708"
"Dalit Others",""
"Female","12"
"Male","14"
"","26"
"Damai/Dholi",""
"Female","571"
"Male","524"
"","1095"
"Danuwar",""
"Female","28"
"Male","19"
"","47"
"Dhanuk",""
"Female","6"
"Male","10"
"","16"
"Dhimal",""
"Female","380"
"Male","357"
"","737"
"Gharti/Bhujel",""
"Female","304"
"Male","247"
"","551"
"Gurung",""
"Female","408"
"Male","307"
"","715"
"Hajam/Thakur",""
"Female","54"
"Male","56"
"","110"
"Halwai",""
"Female","35"
"Male","26"
"","61"
"Jhangad/ Dhagar",""
"Female","97"
"Male","82"
"","179"
"Kalwar",""
"Female","10"
"Male","7"
"","17"
"Kami",""
"Female","796"
"Male","698"
"","1494"
"Kayastha",""
"Female","11"
"Male","11"
"","22"
"Khaling",""
"Female","14"
"Male","8"
"","22"
"Khawas",""
"Female","27"
"Male","21"
"","48"
"Kumal",""
"Female","23"
"Male","14"
"","37"
"Limbu",""
"Female","2397"
"Male","2038"
"","4435"
"Lohar",""
"Female","5"
"Male","7"
"","12"
"Magar",""
"Female","489"
"Male","436"
"","925"
"Majhi",""
"Female","236"
"Male","225"
"","461"
"Mallaha",""
"Female","16"
"Male","18"
"","34"
"Meche",""
"Female","37"
"Male","27"
"","64"
"Munda",""
"Female","5"
"Male","6"
"","11"
"Musahar",""
"Female","132"
"Male","137"
"","269"
"Musalman",""
"Female","105"
"Male","109"
"","214"
"Newar",""
"Female","748"
"Male","622"
"","1370"
"Others",""
"Female","65"
"Male","53"
"","118"
"Punjabi/Sikh",""
"Female","19"
"Male","21"
"","40"
"Rai",""
"Female","2320"
"Male","1890"
"","4210"
"Rajbansi",""
"Female","295"
"Male","255"
"","550"
"Sanyasi/Dasnami",""
"Female","57"
"Male","30"
"","87"
"Sarki",""
"Female","176"
"Male","187"
"","363"
"Satar/ Santhal",""
"Female","824"
"Male","808"
"","1632"
"Sherpa",""
"Female","20"
"Male","20"
"","40"
"Sonar",""
"Female","21"
"Male","29"
"","50"
"Sudhi",""
"Female","20"
"Male","22"
"","42"
"Sunuwar",""
"Female","68"
"Male","59"
"","127"
"Tajpuriya",""
"Female","564"
"Male","518"
"","1082"
"Tamang",""
"Female","551"
"Male","472"
"","1023"
"Teli",""
"Female","128"
"Male","144"
"","272"
"Terai Others",""
"Female","21"
"Male","21"
"","42"
"Thakuri",""
"Female","30"
"Male","22"
"","52"
"Tharu",""
"Female","182"
"Male","168"
"","350"
"Undefined Others",""
"Female","32"
"Male","29"
"","61"
"Yadav",""
"Female","10"
"Male","11"
"","21"
"Yakkha",""
"Female","29"
"Male","20"
"","49"
