"Population by Single Year of Age","Number"
"0",""
"Female","173"
"Male","182"
"1",""
"Female","165"
"Male","195"
"10",""
"Female","329"
"Male","331"
"11",""
"Female","286"
"Male","240"
"12",""
"Female","365"
"Male","337"
"13",""
"Female","291"
"Male","286"
"14",""
"Female","322"
"Male","279"
"15",""
"Female","289"
"Male","240"
"16",""
"Female","302"
"Male","238"
"17",""
"Female","253"
"Male","152"
"18",""
"Female","299"
"Male","188"
"19",""
"Female","199"
"Male","121"
"2",""
"Female","237"
"Male","257"
"20",""
"Female","211"
"Male","143"
"21",""
"Female","211"
"Male","126"
"22",""
"Female","265"
"Male","181"
"23",""
"Female","173"
"Male","116"
"24",""
"Female","180"
"Male","118"
"25",""
"Female","197"
"Male","127"
"26",""
"Female","182"
"Male","105"
"27",""
"Female","139"
"Male","82"
"28",""
"Female","164"
"Male","113"
"29",""
"Female","98"
"Male","77"
"3",""
"Female","229"
"Male","218"
"30",""
"Female","220"
"Male","143"
"31",""
"Female","85"
"Male","50"
"32",""
"Female","168"
"Male","97"
"33",""
"Female","103"
"Male","63"
"34",""
"Female","85"
"Male","68"
"35",""
"Female","204"
"Male","136"
"36",""
"Female","102"
"Male","83"
"37",""
"Female","49"
"Male","42"
"38",""
"Female","101"
"Male","71"
"39",""
"Female","69"
"Male","50"
"4",""
"Female","276"
"Male","301"
"40",""
"Female","230"
"Male","152"
"41",""
"Female","59"
"Male","46"
"42",""
"Female","110"
"Male","74"
"43",""
"Female","74"
"Male","48"
"44",""
"Female","59"
"Male","40"
"45",""
"Female","171"
"Male","105"
"46",""
"Female","59"
"Male","55"
"47",""
"Female","38"
"Male","51"
"48",""
"Female","78"
"Male","72"
"49",""
"Female","33"
"Male","26"
"5",""
"Female","313"
"Male","283"
"50",""
"Female","136"
"Male","126"
"51",""
"Female","33"
"Male","31"
"52",""
"Female","74"
"Male","77"
"53",""
"Female","23"
"Male","41"
"54",""
"Female","27"
"Male","35"
"55",""
"Female","67"
"Male","88"
"56",""
"Female","43"
"Male","46"
"57",""
"Female","31"
"Male","45"
"58",""
"Female","54"
"Male","45"
"59",""
"Female","18"
"Male","32"
"6",""
"Female","307"
"Male","308"
"60",""
"Female","120"
"Male","117"
"61",""
"Female","32"
"Male","26"
"62",""
"Female","33"
"Male","48"
"63",""
"Female","25"
"Male","26"
"64",""
"Female","39"
"Male","23"
"65",""
"Female","91"
"Male","64"
"66",""
"Female","30"
"Male","23"
"67",""
"Female","22"
"Male","34"
"68",""
"Female","31"
"Male","35"
"69",""
"Female","11"
"Male","15"
"7",""
"Female","284"
"Male","246"
"70",""
"Female","61"
"Male","60"
"71",""
"Female","17"
"Male","10"
"72",""
"Female","23"
"Male","28"
"73",""
"Female","5"
"Male","6"
"74",""
"Female","7"
"Male","13"
"75",""
"Female","26"
"Male","21"
"76",""
"Female","4"
"Male","9"
"77",""
"Female","9"
"Male","5"
"78",""
"Female","14"
"Male","15"
"79",""
"Female","3"
"Male","17"
"8",""
"Female","319"
"Male","300"
"80",""
"Female","20"
"Male","20"
"81",""
"Female","0"
"Male","5"
"82",""
"Female","1"
"Male","6"
"83",""
"Female","2"
"Male","1"
"84",""
"Female","4"
"Male","3"
"85",""
"Female","11"
"Male","17"
"9",""
"Female","263"
"Male","264"
