"Population by Caste Ethinicity","Number"
"Badi",""
"Female","7"
"Male","7"
"","14"
"Brahman - Hill",""
"Female","3225"
"Male","2875"
"","6100"
"Brahman - Tarai",""
"Female","30"
"Male","22"
"","52"
"Chhetri",""
"Female","6089"
"Male","5528"
"","11617"
"Damai/Dholi",""
"Female","933"
"Male","870"
"","1803"
"Danuwar",""
"Female","7229"
"Male","6084"
"","13313"
"Dhanuk",""
"Female","21"
"Male","21"
"","42"
"Dom",""
"Female","22"
"Male","30"
"","52"
"Gharti/Bhujel",""
"Female","229"
"Male","239"
"","468"
"Gurung",""
"Female","106"
"Male","89"
"","195"
"Hajam/Thakur",""
"Female","28"
"Male","27"
"","55"
"Halwai",""
"Female","38"
"Male","39"
"","77"
"Hayu",""
"Female","16"
"Male","14"
"","30"
"Kalwar",""
"Female","66"
"Male","67"
"","133"
"Kami",""
"Female","1546"
"Male","1433"
"","2979"
"Kayastha",""
"Female","28"
"Male","25"
"","53"
"Limbu",""
"Female","12"
"Male","14"
"","26"
"Magar",""
"Female","3585"
"Male","3296"
"","6881"
"Majhi",""
"Female","802"
"Male","735"
"","1537"
"Mallaha",""
"Female","13"
"Male","4"
"","17"
"Musahar",""
"Female","931"
"Male","918"
"","1849"
"Musalman",""
"Female","20"
"Male","33"
"","53"
"Newar",""
"Female","770"
"Male","749"
"","1519"
"Others",""
"Female","54"
"Male","45"
"","99"
"Rai",""
"Female","337"
"Male","342"
"","679"
"Rajput",""
"Female","15"
"Male","12"
"","27"
"Sanyasi/Dasnami",""
"Female","138"
"Male","122"
"","260"
"Sarki",""
"Female","488"
"Male","446"
"","934"
"Sonar",""
"Female","12"
"Male","12"
"","24"
"Sudhi",""
"Female","307"
"Male","293"
"","600"
"Sunuwar",""
"Female","1834"
"Male","1703"
"","3537"
"Tamang",""
"Female","4841"
"Male","4408"
"","9249"
"Tatma/Tatwa",""
"Female","9"
"Male","6"
"","15"
"Teli",""
"Female","99"
"Male","84"
"","183"
"Terai Others",""
"Female","29"
"Male","29"
"","58"
"Thakuri",""
"Female","229"
"Male","207"
"","436"
"Thami",""
"Female","95"
"Male","102"
"","197"
"Tharu",""
"Female","22"
"Male","27"
"","49"
"Undefined Others",""
"Female","15"
"Male","12"
"","27"
"Yadav",""
"Female","28"
"Male","35"
"","63"
