"Population by Single Year of Age","Number"
"0",""
"Female","130"
"Male","121"
"1",""
"Female","116"
"Male","114"
"10",""
"Female","198"
"Male","220"
"11",""
"Female","188"
"Male","165"
"12",""
"Female","224"
"Male","231"
"13",""
"Female","216"
"Male","203"
"14",""
"Female","246"
"Male","227"
"15",""
"Female","232"
"Male","231"
"16",""
"Female","291"
"Male","195"
"17",""
"Female","234"
"Male","160"
"18",""
"Female","246"
"Male","201"
"19",""
"Female","181"
"Male","146"
"2",""
"Female","133"
"Male","135"
"20",""
"Female","247"
"Male","177"
"21",""
"Female","170"
"Male","124"
"22",""
"Female","209"
"Male","161"
"23",""
"Female","160"
"Male","120"
"24",""
"Female","147"
"Male","119"
"25",""
"Female","199"
"Male","114"
"26",""
"Female","112"
"Male","84"
"27",""
"Female","104"
"Male","86"
"28",""
"Female","174"
"Male","109"
"29",""
"Female","70"
"Male","64"
"3",""
"Female","111"
"Male","102"
"30",""
"Female","219"
"Male","153"
"31",""
"Female","64"
"Male","63"
"32",""
"Female","115"
"Male","91"
"33",""
"Female","72"
"Male","64"
"34",""
"Female","87"
"Male","58"
"35",""
"Female","230"
"Male","140"
"36",""
"Female","94"
"Male","75"
"37",""
"Female","78"
"Male","50"
"38",""
"Female","122"
"Male","92"
"39",""
"Female","63"
"Male","49"
"4",""
"Female","139"
"Male","135"
"40",""
"Female","228"
"Male","178"
"41",""
"Female","54"
"Male","68"
"42",""
"Female","103"
"Male","91"
"43",""
"Female","54"
"Male","62"
"44",""
"Female","80"
"Male","57"
"45",""
"Female","195"
"Male","130"
"46",""
"Female","82"
"Male","76"
"47",""
"Female","52"
"Male","59"
"48",""
"Female","93"
"Male","98"
"49",""
"Female","59"
"Male","43"
"5",""
"Female","145"
"Male","143"
"50",""
"Female","171"
"Male","177"
"51",""
"Female","59"
"Male","44"
"52",""
"Female","76"
"Male","106"
"53",""
"Female","45"
"Male","39"
"54",""
"Female","44"
"Male","56"
"55",""
"Female","119"
"Male","134"
"56",""
"Female","53"
"Male","61"
"57",""
"Female","39"
"Male","51"
"58",""
"Female","65"
"Male","88"
"59",""
"Female","35"
"Male","48"
"6",""
"Female","143"
"Male","135"
"60",""
"Female","132"
"Male","102"
"61",""
"Female","52"
"Male","40"
"62",""
"Female","41"
"Male","58"
"63",""
"Female","39"
"Male","35"
"64",""
"Female","34"
"Male","32"
"65",""
"Female","79"
"Male","62"
"66",""
"Female","35"
"Male","47"
"67",""
"Female","51"
"Male","31"
"68",""
"Female","38"
"Male","45"
"69",""
"Female","20"
"Male","32"
"7",""
"Female","157"
"Male","158"
"70",""
"Female","87"
"Male","56"
"71",""
"Female","15"
"Male","25"
"72",""
"Female","25"
"Male","38"
"73",""
"Female","18"
"Male","30"
"74",""
"Female","13"
"Male","30"
"75",""
"Female","71"
"Male","52"
"76",""
"Female","25"
"Male","25"
"77",""
"Female","25"
"Male","16"
"78",""
"Female","32"
"Male","35"
"79",""
"Female","10"
"Male","14"
"8",""
"Female","156"
"Male","170"
"80",""
"Female","35"
"Male","24"
"81",""
"Female","9"
"Male","9"
"82",""
"Female","8"
"Male","17"
"83",""
"Female","7"
"Male","10"
"84",""
"Female","11"
"Male","11"
"85",""
"Female","41"
"Male","39"
"9",""
"Female","164"
"Male","155"
