"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","63"
"Male","52"
"","115"
"Bangali",""
"Female","9"
"Male","9"
"","18"
"Baraee",""
"Female","508"
"Male","437"
"","945"
"Bhote",""
"Female","165"
"Male","137"
"","302"
"Bin",""
"Female","773"
"Male","702"
"","1475"
"Brahman - Hill",""
"Female","27"
"Male","26"
"","53"
"Brahman - Tarai",""
"Female","115"
"Male","102"
"","217"
"Chamar/ Harijan/ Ram",""
"Female","1046"
"Male","959"
"","2005"
"Chhetri",""
"Female","47"
"Male","35"
"","82"
"Damai/Dholi",""
"Female","23"
"Male","14"
"","37"
"Danuwar",""
"Female","1228"
"Male","1028"
"","2256"
"Dhanuk",""
"Female","443"
"Male","444"
"","887"
"Dhobi",""
"Female","187"
"Male","181"
"","368"
"Dhunia",""
"Female","102"
"Male","77"
"","179"
"Dom",""
"Female","24"
"Male","31"
"","55"
"Dusadh/ Pasawan/ Pasi",""
"Female","355"
"Male","298"
"","653"
"Gaderi/Bhedihar",""
"Female","611"
"Male","512"
"","1123"
"Hajam/Thakur",""
"Female","434"
"Male","405"
"","839"
"Halkhor",""
"Female","46"
"Male","36"
"","82"
"Halwai",""
"Female","199"
"Male","202"
"","401"
"Kalwar",""
"Female","331"
"Male","312"
"","643"
"Kami",""
"Female","80"
"Male","78"
"","158"
"Kathabaniyan",""
"Female","145"
"Male","126"
"","271"
"Kayastha",""
"Female","39"
"Male","38"
"","77"
"Kewat",""
"Female","2384"
"Male","2088"
"","4472"
"Khatwe",""
"Female","446"
"Male","406"
"","852"
"Koiri/Kushwaha",""
"Female","330"
"Male","314"
"","644"
"Kumal",""
"Female","45"
"Male","51"
"","96"
"Kumhar",""
"Female","221"
"Male","222"
"","443"
"Kurmi",""
"Female","221"
"Male","176"
"","397"
"Limbu",""
"Female","10"
"Male","9"
"","19"
"Lohar",""
"Female","156"
"Male","173"
"","329"
"Magar",""
"Female","17"
"Male","9"
"","26"
"Majhi",""
"Female","15"
"Male","20"
"","35"
"Mali",""
"Female","31"
"Male","45"
"","76"
"Mallaha",""
"Female","127"
"Male","130"
"","257"
"Musahar",""
"Female","1095"
"Male","1101"
"","2196"
"Musalman",""
"Female","3998"
"Male","3451"
"","7449"
"Natuwa",""
"Female","44"
"Male","42"
"","86"
"Newar",""
"Female","107"
"Male","76"
"","183"
"Nuniya",""
"Female","9"
"Male","13"
"","22"
"Others",""
"Female","35"
"Male","29"
"","64"
"Sanyasi/Dasnami",""
"Female","7"
"Male","5"
"","12"
"Sarbaria",""
"Female","116"
"Male","108"
"","224"
"Sherpa",""
"Female","22"
"Male","19"
"","41"
"Sonar",""
"Female","196"
"Male","159"
"","355"
"Sudhi",""
"Female","1695"
"Male","1724"
"","3419"
"Sunuwar",""
"Female","118"
"Male","124"
"","242"
"Tamang",""
"Female","22"
"Male","16"
"","38"
"Tatma/Tatwa",""
"Female","380"
"Male","364"
"","744"
"Teli",""
"Female","2159"
"Male","2117"
"","4276"
"Terai Others",""
"Female","1497"
"Male","1264"
"","2761"
"Tharu",""
"Female","24"
"Male","12"
"","36"
"Undefined Others",""
"Female","9"
"Male","8"
"","17"
"Yadav",""
"Female","4758"
"Male","4566"
"","9324"
"Yakkha",""
"Female","5"
"Male","8"
"","13"
