"Population by Single Year of Age","Number"
"0",""
"Female","264"
"Male","300"
"1",""
"Female","289"
"Male","270"
"10",""
"Female","611"
"Male","711"
"11",""
"Female","245"
"Male","224"
"12",""
"Female","586"
"Male","581"
"13",""
"Female","279"
"Male","259"
"14",""
"Female","322"
"Male","375"
"15",""
"Female","308"
"Male","390"
"16",""
"Female","296"
"Male","358"
"17",""
"Female","163"
"Male","241"
"18",""
"Female","286"
"Male","356"
"19",""
"Female","129"
"Male","165"
"2",""
"Female","431"
"Male","458"
"20",""
"Female","369"
"Male","370"
"21",""
"Female","126"
"Male","128"
"22",""
"Female","299"
"Male","243"
"23",""
"Female","176"
"Male","142"
"24",""
"Female","221"
"Male","122"
"25",""
"Female","391"
"Male","373"
"26",""
"Female","219"
"Male","144"
"27",""
"Female","187"
"Male","117"
"28",""
"Female","377"
"Male","210"
"29",""
"Female","72"
"Male","62"
"3",""
"Female","489"
"Male","469"
"30",""
"Female","540"
"Male","393"
"31",""
"Female","79"
"Male","57"
"32",""
"Female","290"
"Male","201"
"33",""
"Female","152"
"Male","59"
"34",""
"Female","146"
"Male","82"
"35",""
"Female","406"
"Male","455"
"36",""
"Female","164"
"Male","112"
"37",""
"Female","103"
"Male","83"
"38",""
"Female","312"
"Male","172"
"39",""
"Female","61"
"Male","38"
"4",""
"Female","421"
"Male","441"
"40",""
"Female","407"
"Male","432"
"41",""
"Female","56"
"Male","45"
"42",""
"Female","176"
"Male","132"
"43",""
"Female","129"
"Male","43"
"44",""
"Female","59"
"Male","57"
"45",""
"Female","326"
"Male","423"
"46",""
"Female","64"
"Male","65"
"47",""
"Female","73"
"Male","50"
"48",""
"Female","170"
"Male","121"
"49",""
"Female","45"
"Male","18"
"5",""
"Female","543"
"Male","575"
"50",""
"Female","297"
"Male","367"
"51",""
"Female","33"
"Male","34"
"52",""
"Female","90"
"Male","78"
"53",""
"Female","58"
"Male","26"
"54",""
"Female","41"
"Male","33"
"55",""
"Female","206"
"Male","294"
"56",""
"Female","53"
"Male","42"
"57",""
"Female","50"
"Male","37"
"58",""
"Female","141"
"Male","99"
"59",""
"Female","37"
"Male","27"
"6",""
"Female","493"
"Male","514"
"60",""
"Female","268"
"Male","312"
"61",""
"Female","41"
"Male","29"
"62",""
"Female","83"
"Male","58"
"63",""
"Female","45"
"Male","26"
"64",""
"Female","21"
"Male","18"
"65",""
"Female","169"
"Male","236"
"66",""
"Female","15"
"Male","18"
"67",""
"Female","21"
"Male","19"
"68",""
"Female","55"
"Male","46"
"69",""
"Female","22"
"Male","10"
"7",""
"Female","420"
"Male","437"
"70",""
"Female","140"
"Male","184"
"71",""
"Female","14"
"Male","16"
"72",""
"Female","21"
"Male","12"
"73",""
"Female","15"
"Male","8"
"74",""
"Female","4"
"Male","6"
"75",""
"Female","58"
"Male","80"
"76",""
"Female","3"
"Male","3"
"77",""
"Female","7"
"Male","8"
"78",""
"Female","16"
"Male","6"
"79",""
"Female","6"
"Male","2"
"8",""
"Female","619"
"Male","634"
"80",""
"Female","39"
"Male","41"
"81",""
"Female","2"
"Male","4"
"82",""
"Female","2"
"Male","1"
"83",""
"Female","1"
"Male","0"
"84",""
"Female","1"
"Male","1"
"85",""
"Female","40"
"Male","30"
"9",""
"Female","307"
"Male","297"
