"Population by Caste/Ethinicity","Number"
"Bantar/Sardar",""
"Female","4"
"Male","8"
"Baraee",""
"Female","77"
"Male","82"
"Bin",""
"Female","231"
"Male","209"
"Brahman - Tarai",""
"Female","445"
"Male","453"
"Chamar/ Harijan/ Ram",""
"Female","714"
"Male","635"
"Damai/Dholi",""
"Female","18"
"Male","15"
"Dhanuk",""
"Female","1166"
"Male","1075"
"Dhobi",""
"Female","279"
"Male","261"
"Dhunia",""
"Female","247"
"Male","233"
"Dom",""
"Female","17"
"Male","17"
"Dusadh/ Pasawan/ Pasi",""
"Female","300"
"Male","292"
"Gaderi/Bhedihar",""
"Female","61"
"Male","62"
"Hajam/Thakur",""
"Female","253"
"Male","269"
"Halkhor",""
"Female","18"
"Male","17"
"Halwai",""
"Female","200"
"Male","219"
"Kalar",""
"Female","49"
"Male","48"
"Kalwar",""
"Female","268"
"Male","264"
"Kami",""
"Female","30"
"Male","17"
"Kanu",""
"Female","7"
"Male","4"
"Kathabaniyan",""
"Female","267"
"Male","274"
"Kayastha",""
"Female","114"
"Male","102"
"Kewat",""
"Female","419"
"Male","462"
"Khatwe",""
"Female","1180"
"Male","1105"
"Koiri/Kushwaha",""
"Female","215"
"Male","239"
"Kumhar",""
"Female","31"
"Male","31"
"Lohar",""
"Female","110"
"Male","96"
"Mali",""
"Female","66"
"Male","42"
"Mallaha",""
"Female","680"
"Male","663"
"Marwadi",""
"Female","5"
"Male","6"
"Musahar",""
"Female","233"
"Male","202"
"Musalman",""
"Female","4316"
"Male","3971"
"Nuniya",""
"Female","479"
"Male","464"
"Others",""
"Female","35"
"Male","15"
"Sanyasi/Dasnami",""
"Female","93"
"Male","100"
"Sonar",""
"Female","74"
"Male","84"
"Sudhi",""
"Female","812"
"Male","875"
"Tatma/Tatwa",""
"Female","117"
"Male","99"
"Teli",""
"Female","731"
"Male","746"
"Terai Others",""
"Female","47"
"Male","42"
"Undefined Others",""
"Female","14"
"Male","14"
"Yadav",""
"Female","1389"
"Male","1403"
