"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","301"
"Male","277"
"Brahman - Hill",""
"Female","10736"
"Male","9540"
"Chamar/ Harijan/ Ram",""
"Female","105"
"Male","117"
"Chhantyal/Chhantel",""
"Female","111"
"Male","100"
"Chhetri",""
"Female","24038"
"Male","20975"
"Dalit Others",""
"Female","66"
"Male","68"
"Damai/Dholi",""
"Female","2700"
"Male","2374"
"Gaine",""
"Female","152"
"Male","135"
"Gharti/Bhujel",""
"Female","15"
"Male","12"
"Gurung",""
"Female","332"
"Male","272"
"Hajam/Thakur",""
"Female","20"
"Male","19"
"Halwai",""
"Female","287"
"Male","279"
"Kalwar",""
"Female","13"
"Male","18"
"Kami",""
"Female","5155"
"Male","4630"
"Kathabaniyan",""
"Female","56"
"Male","57"
"Kayastha",""
"Female","4"
"Male","9"
"Kumal",""
"Female","258"
"Male","225"
"Lhomi",""
"Female","19"
"Male","20"
"Lohar",""
"Female","6"
"Male","6"
"Magar",""
"Female","5851"
"Male","5153"
"Musalman",""
"Female","304"
"Male","365"
"Newar",""
"Female","704"
"Male","611"
"Others",""
"Female","67"
"Male","69"
"Rai",""
"Female","45"
"Male","35"
"Sanyasi/Dasnami",""
"Female","2188"
"Male","1839"
"Sarki",""
"Female","1655"
"Male","1317"
"Sunuwar",""
"Female","30"
"Male","27"
"Tamang",""
"Female","45"
"Male","31"
"Teli",""
"Female","22"
"Male","28"
"Terai Others",""
"Female","98"
"Male","78"
"Thakali",""
"Female","9"
"Male","7"
"Thakuri",""
"Female","1087"
"Male","974"
"Tharu",""
"Female","18359"
"Male","16984"
"Yadav",""
"Female","15"
"Male","24"
