"Population by Caste Ethinicity","Number"
"Amat",""
"Female","8"
"Male","9"
"","17"
"Badhaee",""
"Female","85"
"Male","93"
"","178"
"Baraee",""
"Female","281"
"Male","300"
"","581"
"Bin",""
"Female","117"
"Male","117"
"","234"
"Brahman - Hill",""
"Female","328"
"Male","306"
"","634"
"Brahman - Tarai",""
"Female","534"
"Male","528"
"","1062"
"Chamar/ Harijan/ Ram",""
"Female","662"
"Male","705"
"","1367"
"Chhetri",""
"Female","44"
"Male","49"
"","93"
"Damai/Dholi",""
"Female","7"
"Male","6"
"","13"
"Danuwar",""
"Female","21"
"Male","21"
"","42"
"Dhanuk",""
"Female","89"
"Male","109"
"","198"
"Dhobi",""
"Female","275"
"Male","274"
"","549"
"Dhunia",""
"Female","14"
"Male","20"
"","34"
"Dom",""
"Female","27"
"Male","29"
"","56"
"Dusadh/ Pasawan/ Pasi",""
"Female","849"
"Male","865"
"","1714"
"Gaderi/Bhedihar",""
"Female","28"
"Male","25"
"","53"
"Gharti/Bhujel",""
"Female","7"
"Male","7"
"","14"
"Hajam/Thakur",""
"Female","253"
"Male","252"
"","505"
"Halkhor",""
"Female","79"
"Male","82"
"","161"
"Halwai",""
"Female","178"
"Male","204"
"","382"
"Hyolmo",""
"Female","85"
"Male","86"
"","171"
"Kalwar",""
"Female","1055"
"Male","1124"
"","2179"
"Kami",""
"Female","7"
"Male","7"
"","14"
"Kanu",""
"Female","294"
"Male","313"
"","607"
"Kathabaniyan",""
"Female","425"
"Male","462"
"","887"
"Kayastha",""
"Female","328"
"Male","349"
"","677"
"Kewat",""
"Female","11"
"Male","10"
"","21"
"Khatwe",""
"Female","260"
"Male","276"
"","536"
"Koiri/Kushwaha",""
"Female","666"
"Male","766"
"","1432"
"Kumhar",""
"Female","391"
"Male","428"
"","819"
"Kurmi",""
"Female","172"
"Male","198"
"","370"
"Limbu",""
"Female","7"
"Male","5"
"","12"
"Lohar",""
"Female","328"
"Male","367"
"","695"
"Magar",""
"Female","28"
"Male","26"
"","54"
"Mali",""
"Female","74"
"Male","81"
"","155"
"Mallaha",""
"Female","472"
"Male","478"
"","950"
"Marwadi",""
"Female","102"
"Male","112"
"","214"
"Musalman",""
"Female","4531"
"Male","4370"
"","8901"
"Newar",""
"Female","248"
"Male","244"
"","492"
"Nuniya",""
"Female","442"
"Male","450"
"","892"
"Others",""
"Female","44"
"Male","37"
"","81"
"Pattharkatta/ Kushwadiya",""
"Female","10"
"Male","12"
"","22"
"Rajput",""
"Female","156"
"Male","183"
"","339"
"Sanyasi/Dasnami",""
"Female","124"
"Male","109"
"","233"
"Sonar",""
"Female","611"
"Male","685"
"","1296"
"Sudhi",""
"Female","431"
"Male","481"
"","912"
"Tamang",""
"Female","8"
"Male","8"
"","16"
"Tatma/Tatwa",""
"Female","288"
"Male","327"
"","615"
"Teli",""
"Female","1283"
"Male","1408"
"","2691"
"Terai Others",""
"Female","7"
"Male","4"
"","11"
"Tharu",""
"Female","88"
"Male","95"
"","183"
"Undefined Others",""
"Female","25"
"Male","23"
"","48"
"Yadav",""
"Female","5808"
"Male","6296"
"","12104"
