"Population by Single Year of Age","Number"
"0",""
"Female","181"
"Male","148"
"1",""
"Female","182"
"Male","192"
"10",""
"Female","285"
"Male","319"
"11",""
"Female","280"
"Male","213"
"12",""
"Female","318"
"Male","319"
"13",""
"Female","269"
"Male","243"
"14",""
"Female","264"
"Male","273"
"15",""
"Female","277"
"Male","252"
"16",""
"Female","254"
"Male","211"
"17",""
"Female","217"
"Male","179"
"18",""
"Female","261"
"Male","209"
"19",""
"Female","153"
"Male","130"
"2",""
"Female","203"
"Male","192"
"20",""
"Female","196"
"Male","145"
"21",""
"Female","173"
"Male","108"
"22",""
"Female","205"
"Male","119"
"23",""
"Female","154"
"Male","83"
"24",""
"Female","156"
"Male","74"
"25",""
"Female","175"
"Male","107"
"26",""
"Female","136"
"Male","83"
"27",""
"Female","118"
"Male","69"
"28",""
"Female","163"
"Male","89"
"29",""
"Female","84"
"Male","43"
"3",""
"Female","242"
"Male","218"
"30",""
"Female","200"
"Male","112"
"31",""
"Female","78"
"Male","33"
"32",""
"Female","139"
"Male","76"
"33",""
"Female","99"
"Male","50"
"34",""
"Female","65"
"Male","52"
"35",""
"Female","197"
"Male","117"
"36",""
"Female","106"
"Male","70"
"37",""
"Female","81"
"Male","66"
"38",""
"Female","112"
"Male","59"
"39",""
"Female","62"
"Male","46"
"4",""
"Female","245"
"Male","255"
"40",""
"Female","244"
"Male","150"
"41",""
"Female","63"
"Male","53"
"42",""
"Female","95"
"Male","86"
"43",""
"Female","70"
"Male","62"
"44",""
"Female","57"
"Male","48"
"45",""
"Female","197"
"Male","113"
"46",""
"Female","81"
"Male","60"
"47",""
"Female","65"
"Male","54"
"48",""
"Female","101"
"Male","88"
"49",""
"Female","54"
"Male","55"
"5",""
"Female","266"
"Male","275"
"50",""
"Female","172"
"Male","157"
"51",""
"Female","50"
"Male","51"
"52",""
"Female","65"
"Male","63"
"53",""
"Female","57"
"Male","52"
"54",""
"Female","52"
"Male","48"
"55",""
"Female","104"
"Male","117"
"56",""
"Female","51"
"Male","52"
"57",""
"Female","50"
"Male","47"
"58",""
"Female","40"
"Male","43"
"59",""
"Female","46"
"Male","45"
"6",""
"Female","262"
"Male","270"
"60",""
"Female","185"
"Male","143"
"61",""
"Female","49"
"Male","45"
"62",""
"Female","57"
"Male","48"
"63",""
"Female","38"
"Male","33"
"64",""
"Female","24"
"Male","39"
"65",""
"Female","91"
"Male","79"
"66",""
"Female","26"
"Male","28"
"67",""
"Female","36"
"Male","29"
"68",""
"Female","38"
"Male","39"
"69",""
"Female","15"
"Male","31"
"7",""
"Female","234"
"Male","226"
"70",""
"Female","103"
"Male","75"
"71",""
"Female","16"
"Male","28"
"72",""
"Female","27"
"Male","36"
"73",""
"Female","15"
"Male","23"
"74",""
"Female","6"
"Male","12"
"75",""
"Female","27"
"Male","40"
"76",""
"Female","5"
"Male","10"
"77",""
"Female","5"
"Male","14"
"78",""
"Female","14"
"Male","9"
"79",""
"Female","3"
"Male","7"
"8",""
"Female","290"
"Male","286"
"80",""
"Female","19"
"Male","25"
"81",""
"Female","8"
"Male","5"
"82",""
"Female","5"
"Male","4"
"83",""
"Female","3"
"Male","6"
"84",""
"Female","5"
"Male","6"
"85",""
"Female","17"
"Male","10"
"9",""
"Female","230"
"Male","199"
