"Population by Single Year of Age","Number"
"0",""
"Female","263"
"Male","292"
"1",""
"Female","233"
"Male","261"
"10",""
"Female","372"
"Male","379"
"11",""
"Female","250"
"Male","248"
"12",""
"Female","349"
"Male","383"
"13",""
"Female","246"
"Male","254"
"14",""
"Female","290"
"Male","260"
"15",""
"Female","279"
"Male","251"
"16",""
"Female","279"
"Male","231"
"17",""
"Female","197"
"Male","133"
"18",""
"Female","281"
"Male","297"
"19",""
"Female","123"
"Male","102"
"2",""
"Female","299"
"Male","312"
"20",""
"Female","319"
"Male","248"
"21",""
"Female","112"
"Male","97"
"22",""
"Female","224"
"Male","175"
"23",""
"Female","156"
"Male","129"
"24",""
"Female","172"
"Male","139"
"25",""
"Female","258"
"Male","201"
"26",""
"Female","136"
"Male","114"
"27",""
"Female","119"
"Male","92"
"28",""
"Female","223"
"Male","167"
"29",""
"Female","51"
"Male","63"
"3",""
"Female","338"
"Male","321"
"30",""
"Female","359"
"Male","233"
"31",""
"Female","41"
"Male","48"
"32",""
"Female","121"
"Male","116"
"33",""
"Female","83"
"Male","69"
"34",""
"Female","85"
"Male","70"
"35",""
"Female","292"
"Male","228"
"36",""
"Female","85"
"Male","104"
"37",""
"Female","52"
"Male","51"
"38",""
"Female","146"
"Male","109"
"39",""
"Female","54"
"Male","33"
"4",""
"Female","299"
"Male","328"
"40",""
"Female","309"
"Male","237"
"41",""
"Female","44"
"Male","49"
"42",""
"Female","71"
"Male","84"
"43",""
"Female","55"
"Male","44"
"44",""
"Female","46"
"Male","56"
"45",""
"Female","243"
"Male","191"
"46",""
"Female","47"
"Male","45"
"47",""
"Female","43"
"Male","35"
"48",""
"Female","94"
"Male","101"
"49",""
"Female","24"
"Male","24"
"5",""
"Female","334"
"Male","317"
"50",""
"Female","208"
"Male","185"
"51",""
"Female","22"
"Male","23"
"52",""
"Female","40"
"Male","70"
"53",""
"Female","33"
"Male","38"
"54",""
"Female","45"
"Male","30"
"55",""
"Female","156"
"Male","142"
"56",""
"Female","42"
"Male","51"
"57",""
"Female","27"
"Male","26"
"58",""
"Female","56"
"Male","66"
"59",""
"Female","28"
"Male","27"
"6",""
"Female","313"
"Male","362"
"60",""
"Female","189"
"Male","152"
"61",""
"Female","26"
"Male","31"
"62",""
"Female","60"
"Male","44"
"63",""
"Female","30"
"Male","27"
"64",""
"Female","25"
"Male","30"
"65",""
"Female","152"
"Male","82"
"66",""
"Female","32"
"Male","22"
"67",""
"Female","28"
"Male","22"
"68",""
"Female","33"
"Male","55"
"69",""
"Female","6"
"Male","13"
"7",""
"Female","222"
"Male","264"
"70",""
"Female","96"
"Male","81"
"71",""
"Female","14"
"Male","13"
"72",""
"Female","12"
"Male","21"
"73",""
"Female","5"
"Male","15"
"74",""
"Female","6"
"Male","7"
"75",""
"Female","67"
"Male","36"
"76",""
"Female","6"
"Male","9"
"77",""
"Female","6"
"Male","4"
"78",""
"Female","16"
"Male","8"
"79",""
"Female","0"
"Male","7"
"8",""
"Female","334"
"Male","388"
"80",""
"Female","32"
"Male","24"
"81",""
"Female","2"
"Male","4"
"82",""
"Female","5"
"Male","5"
"83",""
"Female","1"
"Male","3"
"84",""
"Female","5"
"Male","5"
"85",""
"Female","32"
"Male","16"
"9",""
"Female","231"
"Male","242"
