"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","2"
"Male","31"
"","33"
"Badi",""
"Female","328"
"Male","274"
"","602"
"Bangali",""
"Female","61"
"Male","133"
"","194"
"Bantar/Sardar",""
"Female","5"
"Male","6"
"","11"
"Baraee",""
"Female","11"
"Male","51"
"","62"
"Bhote",""
"Female","11"
"Male","20"
"","31"
"Bin",""
"Female","14"
"Male","45"
"","59"
"Bote",""
"Female","549"
"Male","515"
"","1064"
"Brahman - Hill",""
"Female","50062"
"Male","44966"
"","95028"
"Brahman - Tarai",""
"Female","61"
"Male","115"
"","176"
"Brahmu/ Baramo",""
"Female","64"
"Male","65"
"","129"
"Chamar/ Harijan/ Ram",""
"Female","29"
"Male","109"
"","138"
"Chepang /Praja",""
"Female","558"
"Male","576"
"","1134"
"Chhantyal/Chhantel",""
"Female","16"
"Male","8"
"","24"
"Chhetri",""
"Female","18398"
"Male","16052"
"","34450"
"Dalit Others",""
"Female","54"
"Male","54"
"","108"
"Damai/Dholi",""
"Female","3304"
"Male","2895"
"","6199"
"Danuwar",""
"Female","9"
"Male","9"
"","18"
"Darai",""
"Female","1611"
"Male","1478"
"","3089"
"Dhanuk",""
"Female","17"
"Male","42"
"","59"
"Dhimal",""
"Female","9"
"Male","9"
"","18"
"Dhobi",""
"Female","20"
"Male","65"
"","85"
"Dura",""
"Female","169"
"Male","142"
"","311"
"Dusadh/ Pasawan/ Pasi",""
"Female","28"
"Male","103"
"","131"
"Foreigner",""
"Female","30"
"Male","71"
"","101"
"Gaine",""
"Female","29"
"Male","31"
"","60"
"Ghale",""
"Female","541"
"Male","431"
"","972"
"Gharti/Bhujel",""
"Female","1119"
"Male","971"
"","2090"
"Gurung",""
"Female","13184"
"Male","11103"
"","24287"
"Hajam/Thakur",""
"Female","120"
"Male","250"
"","370"
"Halwai",""
"Female","150"
"Male","248"
"","398"
"Hyolmo",""
"Female","93"
"Male","93"
"","186"
"Kalwar",""
"Female","266"
"Male","420"
"","686"
"Kamar",""
"Female","6"
"Male","9"
"","15"
"Kami",""
"Female","8415"
"Male","7358"
"","15773"
"Kanu",""
"Female","199"
"Male","333"
"","532"
"Kathabaniyan",""
"Female","464"
"Male","648"
"","1112"
"Kayastha",""
"Female","51"
"Male","71"
"","122"
"Kewat",""
"Female","8"
"Male","12"
"","20"
"Khawas",""
"Female","10"
"Male","7"
"","17"
"Koiri/Kushwaha",""
"Female","144"
"Male","242"
"","386"
"Kumal",""
"Female","3557"
"Male","3160"
"","6717"
"Kumhar",""
"Female","13"
"Male","26"
"","39"
"Kurmi",""
"Female","68"
"Male","237"
"","305"
"Limbu",""
"Female","141"
"Male","109"
"","250"
"Lodh",""
"Female","6"
"Male","5"
"","11"
"Lohar",""
"Female","22"
"Male","58"
"","80"
"Magar",""
"Female","7798"
"Male","6416"
"","14214"
"Majhi",""
"Female","70"
"Male","114"
"","184"
"Mali",""
"Female","35"
"Male","45"
"","80"
"Mallaha",""
"Female","19"
"Male","127"
"","146"
"Marwadi",""
"Female","184"
"Male","214"
"","398"
"Musahar",""
"Female","36"
"Male","47"
"","83"
"Musalman",""
"Female","1230"
"Male","2198"
"","3428"
"Nachhiring",""
"Female","7"
"Male","8"
"","15"
"Newar",""
"Female","8844"
"Male","8163"
"","17007"
"Nuniya",""
"Female","28"
"Male","67"
"","95"
"Others",""
"Female","44"
"Male","62"
"","106"
"Pahari",""
"Female","7"
"Male","8"
"","15"
"Punjabi/Sikh",""
"Female","6"
"Male","8"
"","14"
"Rai",""
"Female","584"
"Male","591"
"","1175"
"Rajbansi",""
"Female","5"
"Male","9"
"","14"
"Rajput",""
"Female","42"
"Male","80"
"","122"
"Sanyasi/Dasnami",""
"Female","890"
"Male","836"
"","1726"
"Sarki",""
"Female","2343"
"Male","2091"
"","4434"
"Satar/ Santhal",""
"Female","9"
"Male","17"
"","26"
"Sherpa",""
"Female","26"
"Male","28"
"","54"
"Sonar",""
"Female","32"
"Male","27"
"","59"
"Sudhi",""
"Female","36"
"Male","59"
"","95"
"Sunuwar",""
"Female","195"
"Male","220"
"","415"
"Tamang",""
"Female","9269"
"Male","8310"
"","17579"
"Tatma/Tatwa",""
"Female","13"
"Male","34"
"","47"
"Teli",""
"Female","255"
"Male","574"
"","829"
"Terai Others",""
"Female","115"
"Male","174"
"","289"
"Thakali",""
"Female","72"
"Male","72"
"","144"
"Thakuri",""
"Female","1210"
"Male","1067"
"","2277"
"Tharu",""
"Female","8799"
"Male","8090"
"","16889"
"Undefined Others",""
"Female","59"
"Male","55"
"","114"
"Yadav",""
"Female","200"
"Male","514"
"","714"
"Yakkha",""
"Female","13"
"Male","20"
"","33"
