"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","16"
"Male","11"
"Badi",""
"Female","100"
"Male","105"
"Bangali",""
"Female","40"
"Male","63"
"Bantaba",""
"Female","3"
"Male","13"
"Bantar/Sardar",""
"Female","4"
"Male","8"
"Baraee",""
"Female","10"
"Male","19"
"Bhote",""
"Female","9"
"Male","11"
"Brahman - Hill",""
"Female","20922"
"Male","21597"
"Brahman - Tarai",""
"Female","123"
"Male","143"
"Chamar/ Harijan/ Ram",""
"Female","13"
"Male","41"
"Chhetri",""
"Female","29506"
"Male","29137"
"Dalit Others",""
"Female","528"
"Male","554"
"Damai/Dholi",""
"Female","791"
"Male","746"
"Danuwar",""
"Female","46"
"Male","65"
"Dhanuk",""
"Female","54"
"Male","79"
"Dhimal",""
"Female","39"
"Male","35"
"Foreigner",""
"Female","14"
"Male","23"
"Gaine",""
"Female","19"
"Male","20"
"Ghale",""
"Female","37"
"Male","36"
"Gharti/Bhujel",""
"Female","474"
"Male","469"
"Gurung",""
"Female","793"
"Male","728"
"Hajam/Thakur",""
"Female","122"
"Male","240"
"Halwai",""
"Female","54"
"Male","95"
"Jhangad/ Dhagar",""
"Female","9"
"Male","12"
"Jirel",""
"Female","13"
"Male","8"
"Kalwar",""
"Female","31"
"Male","75"
"Kami",""
"Female","944"
"Male","943"
"Kanu",""
"Female","7"
"Male","4"
"Kathabaniyan",""
"Female","52"
"Male","67"
"Kayastha",""
"Female","65"
"Male","81"
"Kewat",""
"Female","6"
"Male","12"
"Khawas",""
"Female","2"
"Male","9"
"Koiri/Kushwaha",""
"Female","61"
"Male","164"
"Kumal",""
"Female","33"
"Male","35"
"Kurmi",""
"Female","12"
"Male","54"
"Limbu",""
"Female","562"
"Male","509"
"Lohar",""
"Female","6"
"Male","8"
"Magar",""
"Female","3271"
"Male","3199"
"Majhi",""
"Female","247"
"Male","232"
"Mallaha",""
"Female","5"
"Male","9"
"Marwadi",""
"Female","18"
"Male","26"
"Musalman",""
"Female","394"
"Male","996"
"Newar",""
"Female","69532"
"Male","68698"
"Others",""
"Female","214"
"Male","317"
"Pahari",""
"Female","34"
"Male","34"
"Punjabi/Sikh",""
"Female","16"
"Male","18"
"Rai",""
"Female","1833"
"Male","1594"
"Rajbansi",""
"Female","25"
"Male","33"
"Rajput",""
"Female","40"
"Male","52"
"Sanyasi/Dasnami",""
"Female","1546"
"Male","1377"
"Sarki",""
"Female","757"
"Male","649"
"Satar/ Santhal",""
"Female","6"
"Male","7"
"Sherpa",""
"Female","143"
"Male","134"
"Sudhi",""
"Female","77"
"Male","84"
"Sunuwar",""
"Female","156"
"Male","136"
"Tajpuriya",""
"Female","5"
"Male","6"
"Tamang",""
"Female","13525"
"Male","13290"
"Tatma/Tatwa",""
"Female","3"
"Male","9"
"Teli",""
"Female","120"
"Male","308"
"Terai Others",""
"Female","153"
"Male","312"
"Thakuri",""
"Female","576"
"Male","645"
"Thami",""
"Female","43"
"Male","54"
"Tharu",""
"Female","562"
"Male","838"
"Thulung",""
"Female","5"
"Male","7"
"Undefined Others",""
"Female","7"
"Male","13"
"Yadav",""
"Female","168"
"Male","392"
"Yakkha",""
"Female","8"
"Male","7"
