"Population by Caste Ethinicity","Number"
"Amat",""
"Female","11"
"Male","16"
"","27"
"Badhaee",""
"Female","694"
"Male","703"
"","1397"
"Badi",""
"Female","19"
"Male","19"
"","38"
"Bangali",""
"Female","220"
"Male","263"
"","483"
"Bantaba",""
"Female","20"
"Male","26"
"","46"
"Bantar/Sardar",""
"Female","236"
"Male","223"
"","459"
"Baraee",""
"Female","2848"
"Male","2978"
"","5826"
"Bhote",""
"Female","76"
"Male","84"
"","160"
"Bin",""
"Female","5424"
"Male","5771"
"","11195"
"Brahman - Hill",""
"Female","15283"
"Male","14174"
"","29457"
"Brahman - Tarai",""
"Female","1573"
"Male","1745"
"","3318"
"Chamar/ Harijan/ Ram",""
"Female","14721"
"Male","15445"
"","30166"
"Chepang /Praja",""
"Female","87"
"Male","76"
"","163"
"Chhantyal/Chhantel",""
"Female","12"
"Male","3"
"","15"
"Chhetri",""
"Female","9361"
"Male","8819"
"","18180"
"Dalit Others",""
"Female","300"
"Male","251"
"","551"
"Damai/Dholi",""
"Female","476"
"Male","435"
"","911"
"Danuwar",""
"Female","1695"
"Male","1631"
"","3326"
"Dhankar/ Dharikar",""
"Female","49"
"Male","50"
"","99"
"Dhanuk",""
"Female","9628"
"Male","10228"
"","19856"
"Dhobi",""
"Female","3885"
"Male","4240"
"","8125"
"Dhunia",""
"Female","515"
"Male","520"
"","1035"
"Dom",""
"Female","407"
"Male","436"
"","843"
"Dusadh/ Pasawan/ Pasi",""
"Female","10202"
"Male","10768"
"","20970"
"Foreigner",""
"Female","11"
"Male","17"
"","28"
"Gaderi/Bhedihar",""
"Female","765"
"Male","837"
"","1602"
"Ghale",""
"Female","188"
"Male","135"
"","323"
"Gharti/Bhujel",""
"Female","138"
"Male","145"
"","283"
"Gurung",""
"Female","414"
"Male","401"
"","815"
"Hajam/Thakur",""
"Female","3972"
"Male","4138"
"","8110"
"Halkhor",""
"Female","136"
"Male","171"
"","307"
"Halwai",""
"Female","138"
"Male","148"
"","286"
"Jhangad/ Dhagar",""
"Female","368"
"Male","350"
"","718"
"Kahar",""
"Female","729"
"Male","804"
"","1533"
"Kalwar",""
"Female","9597"
"Male","10660"
"","20257"
"Kami",""
"Female","1340"
"Male","1288"
"","2628"
"Kanu",""
"Female","15813"
"Male","17210"
"","33023"
"Kathabaniyan",""
"Female","2404"
"Male","2662"
"","5066"
"Kayastha",""
"Female","718"
"Male","735"
"","1453"
"Kewat",""
"Female","394"
"Male","452"
"","846"
"Khatwe",""
"Female","8"
"Male","9"
"","17"
"Koche",""
"Female","15"
"Male","18"
"","33"
"Koiri/Kushwaha",""
"Female","14729"
"Male","15867"
"","30596"
"Kumal",""
"Female","1515"
"Male","1606"
"","3121"
"Kumhar",""
"Female","5135"
"Male","5449"
"","10584"
"Kurmi",""
"Female","12992"
"Male","14052"
"","27044"
"Limbu",""
"Female","169"
"Male","147"
"","316"
"Lohar",""
"Female","3547"
"Male","3691"
"","7238"
"Magar",""
"Female","3395"
"Male","3225"
"","6620"
"Majhi",""
"Female","741"
"Male","729"
"","1470"
"Mali",""
"Female","679"
"Male","755"
"","1434"
"Mallaha",""
"Female","8211"
"Male","8819"
"","17030"
"Marwadi",""
"Female","196"
"Male","229"
"","425"
"Musahar",""
"Female","4731"
"Male","4891"
"","9622"
"Musalman",""
"Female","44236"
"Male","45590"
"","89826"
"Natuwa",""
"Female","316"
"Male","327"
"","643"
"Newar",""
"Female","2890"
"Male","2792"
"","5682"
"Nuniya",""
"Female","4461"
"Male","4912"
"","9373"
"Others",""
"Female","606"
"Male","341"
"","947"
"Pahari",""
"Female","48"
"Male","51"
"","99"
"Pattharkatta/ Kushwadiya",""
"Female","31"
"Male","38"
"","69"
"Punjabi/Sikh",""
"Female","12"
"Male","15"
"","27"
"Rai",""
"Female","632"
"Male","597"
"","1229"
"Rajbhar",""
"Female","226"
"Male","244"
"","470"
"Rajdhob",""
"Female","13"
"Male","14"
"","27"
"Rajput",""
"Female","1281"
"Male","1418"
"","2699"
"Sanyasi/Dasnami",""
"Female","2361"
"Male","2476"
"","4837"
"Sarki",""
"Female","193"
"Male","221"
"","414"
"Satar/ Santhal",""
"Female","14"
"Male","12"
"","26"
"Sonar",""
"Female","3547"
"Male","3753"
"","7300"
"Sudhi",""
"Female","137"
"Male","145"
"","282"
"Sunuwar",""
"Female","114"
"Male","104"
"","218"
"Tamang",""
"Female","14381"
"Male","13302"
"","27683"
"Tatma/Tatwa",""
"Female","3057"
"Male","3286"
"","6343"
"Teli",""
"Female","13508"
"Male","14815"
"","28323"
"Terai Others",""
"Female","1738"
"Male","1859"
"","3597"
"Thakuri",""
"Female","380"
"Male","361"
"","741"
"Thami",""
"Female","24"
"Male","23"
"","47"
"Tharu",""
"Female","36250"
"Male","35680"
"","71930"
"Undefined Others",""
"Female","132"
"Male","117"
"","249"
"Yadav",""
"Female","34311"
"Male","37859"
"","72170"
"Yakkha",""
"Female","550"
"Male","556"
"","1106"
