"Population by Single Year of Age","Number"
"0",""
"Female","162"
"Male","189"
"1",""
"Female","165"
"Male","153"
"10",""
"Female","279"
"Male","273"
"11",""
"Female","197"
"Male","192"
"12",""
"Female","278"
"Male","291"
"13",""
"Female","213"
"Male","224"
"14",""
"Female","233"
"Male","197"
"15",""
"Female","214"
"Male","189"
"16",""
"Female","193"
"Male","191"
"17",""
"Female","172"
"Male","146"
"18",""
"Female","221"
"Male","167"
"19",""
"Female","159"
"Male","115"
"2",""
"Female","151"
"Male","191"
"20",""
"Female","221"
"Male","127"
"21",""
"Female","145"
"Male","104"
"22",""
"Female","186"
"Male","126"
"23",""
"Female","131"
"Male","110"
"24",""
"Female","148"
"Male","104"
"25",""
"Female","162"
"Male","122"
"26",""
"Female","127"
"Male","89"
"27",""
"Female","103"
"Male","81"
"28",""
"Female","156"
"Male","111"
"29",""
"Female","73"
"Male","62"
"3",""
"Female","186"
"Male","185"
"30",""
"Female","202"
"Male","137"
"31",""
"Female","88"
"Male","50"
"32",""
"Female","111"
"Male","86"
"33",""
"Female","69"
"Male","53"
"34",""
"Female","76"
"Male","57"
"35",""
"Female","232"
"Male","157"
"36",""
"Female","96"
"Male","69"
"37",""
"Female","37"
"Male","36"
"38",""
"Female","91"
"Male","68"
"39",""
"Female","56"
"Male","50"
"4",""
"Female","206"
"Male","243"
"40",""
"Female","224"
"Male","172"
"41",""
"Female","36"
"Male","44"
"42",""
"Female","78"
"Male","72"
"43",""
"Female","40"
"Male","43"
"44",""
"Female","49"
"Male","41"
"45",""
"Female","177"
"Male","136"
"46",""
"Female","47"
"Male","39"
"47",""
"Female","31"
"Male","37"
"48",""
"Female","75"
"Male","86"
"49",""
"Female","54"
"Male","33"
"5",""
"Female","232"
"Male","272"
"50",""
"Female","133"
"Male","153"
"51",""
"Female","36"
"Male","32"
"52",""
"Female","47"
"Male","69"
"53",""
"Female","29"
"Male","43"
"54",""
"Female","30"
"Male","34"
"55",""
"Female","92"
"Male","72"
"56",""
"Female","34"
"Male","41"
"57",""
"Female","38"
"Male","42"
"58",""
"Female","44"
"Male","48"
"59",""
"Female","44"
"Male","35"
"6",""
"Female","211"
"Male","268"
"60",""
"Female","166"
"Male","126"
"61",""
"Female","24"
"Male","36"
"62",""
"Female","43"
"Male","40"
"63",""
"Female","30"
"Male","33"
"64",""
"Female","15"
"Male","34"
"65",""
"Female","75"
"Male","66"
"66",""
"Female","22"
"Male","13"
"67",""
"Female","18"
"Male","27"
"68",""
"Female","27"
"Male","29"
"69",""
"Female","13"
"Male","16"
"7",""
"Female","189"
"Male","210"
"70",""
"Female","70"
"Male","77"
"71",""
"Female","9"
"Male","16"
"72",""
"Female","21"
"Male","27"
"73",""
"Female","5"
"Male","15"
"74",""
"Female","7"
"Male","9"
"75",""
"Female","25"
"Male","25"
"76",""
"Female","11"
"Male","8"
"77",""
"Female","4"
"Male","11"
"78",""
"Female","8"
"Male","14"
"79",""
"Female","1"
"Male","5"
"8",""
"Female","272"
"Male","282"
"80",""
"Female","18"
"Male","16"
"81",""
"Female","5"
"Male","8"
"82",""
"Female","3"
"Male","6"
"83",""
"Female","0"
"Male","3"
"84",""
"Female","5"
"Male","4"
"85",""
"Female","12"
"Male","16"
"9",""
"Female","199"
"Male","198"
