"Population by Caste Ethinicity","Number"
"Baraee",""
"Female","231"
"Male","218"
"","449"
"Bin",""
"Female","475"
"Male","472"
"","947"
"Brahman - Hill",""
"Female","28"
"Male","28"
"","56"
"Brahman - Tarai",""
"Female","184"
"Male","197"
"","381"
"Chamar/ Harijan/ Ram",""
"Female","476"
"Male","467"
"","943"
"Chhetri",""
"Female","25"
"Male","32"
"","57"
"Danuwar",""
"Female","1180"
"Male","1171"
"","2351"
"Dhanuk",""
"Female","65"
"Male","79"
"","144"
"Dhobi",""
"Female","114"
"Male","105"
"","219"
"Dhunia",""
"Female","106"
"Male","115"
"","221"
"Dom",""
"Female","19"
"Male","14"
"","33"
"Dusadh/ Pasawan/ Pasi",""
"Female","436"
"Male","464"
"","900"
"Hajam/Thakur",""
"Female","386"
"Male","357"
"","743"
"Halwai",""
"Female","95"
"Male","115"
"","210"
"Jhangad/ Dhagar",""
"Female","95"
"Male","99"
"","194"
"Kahar",""
"Female","74"
"Male","70"
"","144"
"Kalwar",""
"Female","135"
"Male","129"
"","264"
"Kami",""
"Female","40"
"Male","55"
"","95"
"Kanu",""
"Female","159"
"Male","172"
"","331"
"Kathabaniyan",""
"Female","195"
"Male","202"
"","397"
"Kayastha",""
"Female","48"
"Male","47"
"","95"
"Kewat",""
"Female","495"
"Male","525"
"","1020"
"Khatwe",""
"Female","59"
"Male","56"
"","115"
"Koiri/Kushwaha",""
"Female","2352"
"Male","2455"
"","4807"
"Kumhar",""
"Female","271"
"Male","270"
"","541"
"Kurmi",""
"Female","330"
"Male","329"
"","659"
"Lohar",""
"Female","193"
"Male","233"
"","426"
"Majhi",""
"Female","6"
"Male","8"
"","14"
"Mallaha",""
"Female","148"
"Male","174"
"","322"
"Marwadi",""
"Female","18"
"Male","20"
"","38"
"Musahar",""
"Female","1188"
"Male","1307"
"","2495"
"Musalman",""
"Female","1754"
"Male","1805"
"","3559"
"Natuwa",""
"Female","47"
"Male","55"
"","102"
"Newar",""
"Female","47"
"Male","48"
"","95"
"Nuniya",""
"Female","156"
"Male","180"
"","336"
"Others",""
"Female","18"
"Male","13"
"","31"
"Punjabi/Sikh",""
"Female","113"
"Male","109"
"","222"
"Rajput",""
"Female","14"
"Male","14"
"","28"
"Sanyasi/Dasnami",""
"Female","80"
"Male","83"
"","163"
"Sonar",""
"Female","9"
"Male","11"
"","20"
"Sudhi",""
"Female","387"
"Male","395"
"","782"
"Sunuwar",""
"Female","51"
"Male","54"
"","105"
"Tatma/Tatwa",""
"Female","79"
"Male","78"
"","157"
"Teli",""
"Female","1550"
"Male","1716"
"","3266"
"Terai Others",""
"Female","60"
"Male","56"
"","116"
"Tharu",""
"Female","1049"
"Male","1053"
"","2102"
"Undefined Others",""
"Female","11"
"Male","10"
"","21"
"Yadav",""
"Female","1283"
"Male","1329"
"","2612"
