"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","367"
"Male","389"
"","756"
"Badi",""
"Female","136"
"Male","137"
"","273"
"Bangali",""
"Female","244"
"Male","301"
"","545"
"Bantar/Sardar",""
"Female","33"
"Male","41"
"","74"
"Baraee",""
"Female","59"
"Male","74"
"","133"
"Bhote",""
"Female","5"
"Male","7"
"","12"
"Brahman - Hill",""
"Female","5857"
"Male","6078"
"","11935"
"Brahman - Tarai",""
"Female","760"
"Male","845"
"","1605"
"Chamar/ Harijan/ Ram",""
"Female","1307"
"Male","1453"
"","2760"
"Chhetri",""
"Female","7349"
"Male","7454"
"","14803"
"Chidimar",""
"Female","450"
"Male","487"
"","937"
"Dalit Others",""
"Female","1394"
"Male","1473"
"","2867"
"Damai/Dholi",""
"Female","547"
"Male","524"
"","1071"
"Danuwar",""
"Female","12"
"Male","7"
"","19"
"Dhanuk",""
"Female","17"
"Male","18"
"","35"
"Dhimal",""
"Female","8"
"Male","5"
"","13"
"Dhobi",""
"Female","941"
"Male","1006"
"","1947"
"Dom",""
"Female","13"
"Male","10"
"","23"
"Dusadh/ Pasawan/ Pasi",""
"Female","496"
"Male","526"
"","1022"
"Foreigner",""
"Female","54"
"Male","67"
"","121"
"Gaderi/Bhedihar",""
"Female","154"
"Male","144"
"","298"
"Gaine",""
"Female","10"
"Male","4"
"","14"
"Ghale",""
"Female","7"
"Male","5"
"","12"
"Gharti/Bhujel",""
"Female","17"
"Male","25"
"","42"
"Gurung",""
"Female","573"
"Male","481"
"","1054"
"Hajam/Thakur",""
"Female","839"
"Male","882"
"","1721"
"Halkhor",""
"Female","8"
"Male","7"
"","15"
"Halwai",""
"Female","830"
"Male","855"
"","1685"
"Janajati Others",""
"Female","12"
"Male","11"
"","23"
"Kahar",""
"Female","594"
"Male","663"
"","1257"
"Kalwar",""
"Female","315"
"Male","338"
"","653"
"Kami",""
"Female","1621"
"Male","1682"
"","3303"
"Kanu",""
"Female","299"
"Male","326"
"","625"
"Kathabaniyan",""
"Female","1961"
"Male","2142"
"","4103"
"Kayastha",""
"Female","673"
"Male","713"
"","1386"
"Kewat",""
"Female","84"
"Male","87"
"","171"
"Koiri/Kushwaha",""
"Female","18"
"Male","21"
"","39"
"Kori",""
"Female","1149"
"Male","1236"
"","2385"
"Kumal",""
"Female","66"
"Male","57"
"","123"
"Kumhar",""
"Female","361"
"Male","412"
"","773"
"Kurmi",""
"Female","1857"
"Male","2017"
"","3874"
"Limbu",""
"Female","62"
"Male","59"
"","121"
"Lodh",""
"Female","52"
"Male","60"
"","112"
"Lohar",""
"Female","153"
"Male","143"
"","296"
"Magar",""
"Female","2669"
"Male","2407"
"","5076"
"Majhi",""
"Female","73"
"Male","75"
"","148"
"Mali",""
"Female","102"
"Male","125"
"","227"
"Mallaha",""
"Female","388"
"Male","481"
"","869"
"Marwadi",""
"Female","293"
"Male","311"
"","604"
"Musahar",""
"Female","295"
"Male","307"
"","602"
"Musalman",""
"Female","19168"
"Male","20049"
"","39217"
"Newar",""
"Female","2135"
"Male","2052"
"","4187"
"Nuniya",""
"Female","4"
"Male","7"
"","11"
"Others",""
"Female","24"
"Male","8"
"","32"
"Pattharkatta/ Kushwadiya",""
"Female","70"
"Male","70"
"","140"
"Punjabi/Sikh",""
"Female","46"
"Male","32"
"","78"
"Rai",""
"Female","133"
"Male","120"
"","253"
"Rajbansi",""
"Female","8"
"Male","13"
"","21"
"Rajdhob",""
"Female","12"
"Male","17"
"","29"
"Raji",""
"Female","7"
"Male","5"
"","12"
"Rajput",""
"Female","158"
"Male","184"
"","342"
"Sanyasi/Dasnami",""
"Female","672"
"Male","689"
"","1361"
"Sarki",""
"Female","152"
"Male","139"
"","291"
"Satar/ Santhal",""
"Female","9"
"Male","7"
"","16"
"Sherpa",""
"Female","103"
"Male","81"
"","184"
"Sonar",""
"Female","217"
"Male","238"
"","455"
"Sudhi",""
"Female","11"
"Male","11"
"","22"
"Sunuwar",""
"Female","6"
"Male","11"
"","17"
"Tamang",""
"Female","289"
"Male","255"
"","544"
"Teli",""
"Female","1032"
"Male","1093"
"","2125"
"Terai Others",""
"Female","986"
"Male","1054"
"","2040"
"Thakali",""
"Female","20"
"Male","26"
"","46"
"Thakuri",""
"Female","2814"
"Male","2770"
"","5584"
"Tharu",""
"Female","2064"
"Male","2436"
"","4500"
"Undefined Others",""
"Female","16"
"Male","13"
"","29"
"Yadav",""
"Female","2334"
"Male","2519"
"","4853"
