"Population by Single Year of Age","Number"
"0",""
"Female","359"
"Male","345"
"1",""
"Female","243"
"Male","239"
"10",""
"Female","821"
"Male","843"
"11",""
"Female","273"
"Male","220"
"12",""
"Female","595"
"Male","600"
"13",""
"Female","292"
"Male","279"
"14",""
"Female","352"
"Male","385"
"15",""
"Female","371"
"Male","414"
"16",""
"Female","361"
"Male","384"
"17",""
"Female","193"
"Male","244"
"18",""
"Female","345"
"Male","433"
"19",""
"Female","129"
"Male","142"
"2",""
"Female","490"
"Male","487"
"20",""
"Female","455"
"Male","485"
"21",""
"Female","120"
"Male","113"
"22",""
"Female","273"
"Male","287"
"23",""
"Female","179"
"Male","140"
"24",""
"Female","186"
"Male","151"
"25",""
"Female","490"
"Male","450"
"26",""
"Female","201"
"Male","172"
"27",""
"Female","194"
"Male","151"
"28",""
"Female","310"
"Male","218"
"29",""
"Female","77"
"Male","65"
"3",""
"Female","514"
"Male","545"
"30",""
"Female","564"
"Male","497"
"31",""
"Female","75"
"Male","62"
"32",""
"Female","232"
"Male","212"
"33",""
"Female","152"
"Male","65"
"34",""
"Female","124"
"Male","86"
"35",""
"Female","446"
"Male","554"
"36",""
"Female","103"
"Male","119"
"37",""
"Female","98"
"Male","64"
"38",""
"Female","211"
"Male","113"
"39",""
"Female","49"
"Male","45"
"4",""
"Female","562"
"Male","555"
"40",""
"Female","454"
"Male","508"
"41",""
"Female","57"
"Male","43"
"42",""
"Female","141"
"Male","118"
"43",""
"Female","108"
"Male","42"
"44",""
"Female","75"
"Male","53"
"45",""
"Female","363"
"Male","428"
"46",""
"Female","64"
"Male","52"
"47",""
"Female","58"
"Male","57"
"48",""
"Female","142"
"Male","106"
"49",""
"Female","34"
"Male","31"
"5",""
"Female","629"
"Male","653"
"50",""
"Female","336"
"Male","391"
"51",""
"Female","36"
"Male","46"
"52",""
"Female","88"
"Male","75"
"53",""
"Female","51"
"Male","31"
"54",""
"Female","53"
"Male","33"
"55",""
"Female","242"
"Male","295"
"56",""
"Female","50"
"Male","47"
"57",""
"Female","63"
"Male","44"
"58",""
"Female","114"
"Male","56"
"59",""
"Female","27"
"Male","19"
"6",""
"Female","587"
"Male","571"
"60",""
"Female","327"
"Male","363"
"61",""
"Female","28"
"Male","24"
"62",""
"Female","73"
"Male","67"
"63",""
"Female","49"
"Male","33"
"64",""
"Female","52"
"Male","32"
"65",""
"Female","232"
"Male","286"
"66",""
"Female","29"
"Male","17"
"67",""
"Female","15"
"Male","24"
"68",""
"Female","65"
"Male","56"
"69",""
"Female","15"
"Male","18"
"7",""
"Female","467"
"Male","479"
"70",""
"Female","162"
"Male","214"
"71",""
"Female","17"
"Male","11"
"72",""
"Female","36"
"Male","38"
"73",""
"Female","10"
"Male","6"
"74",""
"Female","10"
"Male","7"
"75",""
"Female","78"
"Male","100"
"76",""
"Female","7"
"Male","8"
"77",""
"Female","6"
"Male","4"
"78",""
"Female","11"
"Male","8"
"79",""
"Female","0"
"Male","1"
"8",""
"Female","750"
"Male","732"
"80",""
"Female","41"
"Male","42"
"81",""
"Female","2"
"Male","4"
"82",""
"Female","2"
"Male","3"
"83",""
"Female","1"
"Male","1"
"85",""
"Female","32"
"Male","15"
"9",""
"Female","325"
"Male","294"
