"Population by Single Year of Age","Number"
"0",""
"Female","662"
"Male","674"
"1",""
"Female","571"
"Male","569"
"10",""
"Female","1199"
"Male","1264"
"11",""
"Female","500"
"Male","502"
"12",""
"Female","995"
"Male","1155"
"13",""
"Female","549"
"Male","637"
"14",""
"Female","688"
"Male","778"
"15",""
"Female","787"
"Male","842"
"16",""
"Female","770"
"Male","762"
"17",""
"Female","468"
"Male","452"
"18",""
"Female","803"
"Male","1030"
"19",""
"Female","316"
"Male","337"
"2",""
"Female","757"
"Male","700"
"20",""
"Female","837"
"Male","978"
"21",""
"Female","264"
"Male","264"
"22",""
"Female","563"
"Male","691"
"23",""
"Female","385"
"Male","328"
"24",""
"Female","433"
"Male","314"
"25",""
"Female","793"
"Male","1038"
"26",""
"Female","407"
"Male","406"
"27",""
"Female","267"
"Male","284"
"28",""
"Female","730"
"Male","623"
"29",""
"Female","125"
"Male","153"
"3",""
"Female","895"
"Male","874"
"30",""
"Female","1021"
"Male","1112"
"31",""
"Female","111"
"Male","95"
"32",""
"Female","517"
"Male","465"
"33",""
"Female","304"
"Male","146"
"34",""
"Female","234"
"Male","128"
"35",""
"Female","760"
"Male","1244"
"36",""
"Female","224"
"Male","208"
"37",""
"Female","158"
"Male","151"
"38",""
"Female","540"
"Male","343"
"39",""
"Female","89"
"Male","79"
"4",""
"Female","728"
"Male","843"
"40",""
"Female","731"
"Male","1118"
"41",""
"Female","46"
"Male","54"
"42",""
"Female","291"
"Male","266"
"43",""
"Female","198"
"Male","91"
"44",""
"Female","110"
"Male","50"
"45",""
"Female","544"
"Male","925"
"46",""
"Female","107"
"Male","87"
"47",""
"Female","78"
"Male","99"
"48",""
"Female","318"
"Male","188"
"49",""
"Female","52"
"Male","34"
"5",""
"Female","928"
"Male","1059"
"50",""
"Female","553"
"Male","764"
"51",""
"Female","42"
"Male","40"
"52",""
"Female","134"
"Male","157"
"53",""
"Female","107"
"Male","49"
"54",""
"Female","82"
"Male","35"
"55",""
"Female","491"
"Male","570"
"56",""
"Female","82"
"Male","72"
"57",""
"Female","40"
"Male","49"
"58",""
"Female","224"
"Male","125"
"59",""
"Female","53"
"Male","37"
"6",""
"Female","943"
"Male","933"
"60",""
"Female","497"
"Male","733"
"61",""
"Female","29"
"Male","38"
"62",""
"Female","150"
"Male","119"
"63",""
"Female","72"
"Male","40"
"64",""
"Female","30"
"Male","25"
"65",""
"Female","379"
"Male","495"
"66",""
"Female","28"
"Male","37"
"67",""
"Female","30"
"Male","34"
"68",""
"Female","95"
"Male","97"
"69",""
"Female","15"
"Male","38"
"7",""
"Female","757"
"Male","765"
"70",""
"Female","317"
"Male","410"
"71",""
"Female","13"
"Male","13"
"72",""
"Female","34"
"Male","54"
"73",""
"Female","15"
"Male","14"
"74",""
"Female","9"
"Male","10"
"75",""
"Female","127"
"Male","181"
"76",""
"Female","6"
"Male","14"
"77",""
"Female","12"
"Male","7"
"78",""
"Female","15"
"Male","24"
"79",""
"Female","2"
"Male","1"
"8",""
"Female","1135"
"Male","1187"
"80",""
"Female","75"
"Male","101"
"81",""
"Female","1"
"Male","1"
"82",""
"Female","8"
"Male","5"
"83",""
"Female","2"
"Male","6"
"84",""
"Female","4"
"Male","6"
"85",""
"Female","79"
"Male","84"
"9",""
"Female","525"
"Male","547"
