"Population by Single Year of Age","Number"
"0",""
"Female","316"
"Male","346"
"1",""
"Female","260"
"Male","253"
"10",""
"Female","594"
"Male","597"
"11",""
"Female","507"
"Male","498"
"12",""
"Female","558"
"Male","635"
"13",""
"Female","627"
"Male","550"
"14",""
"Female","624"
"Male","544"
"15",""
"Female","587"
"Male","518"
"16",""
"Female","577"
"Male","583"
"17",""
"Female","558"
"Male","449"
"18",""
"Female","623"
"Male","518"
"19",""
"Female","394"
"Male","314"
"2",""
"Female","293"
"Male","333"
"20",""
"Female","516"
"Male","388"
"21",""
"Female","335"
"Male","286"
"22",""
"Female","418"
"Male","340"
"23",""
"Female","325"
"Male","260"
"24",""
"Female","342"
"Male","238"
"25",""
"Female","439"
"Male","320"
"26",""
"Female","291"
"Male","246"
"27",""
"Female","261"
"Male","202"
"28",""
"Female","365"
"Male","311"
"29",""
"Female","163"
"Male","149"
"3",""
"Female","336"
"Male","347"
"30",""
"Female","497"
"Male","379"
"31",""
"Female","169"
"Male","123"
"32",""
"Female","275"
"Male","247"
"33",""
"Female","168"
"Male","161"
"34",""
"Female","188"
"Male","175"
"35",""
"Female","497"
"Male","393"
"36",""
"Female","203"
"Male","181"
"37",""
"Female","156"
"Male","119"
"38",""
"Female","243"
"Male","248"
"39",""
"Female","117"
"Male","122"
"4",""
"Female","363"
"Male","413"
"40",""
"Female","587"
"Male","445"
"41",""
"Female","116"
"Male","121"
"42",""
"Female","237"
"Male","242"
"43",""
"Female","150"
"Male","125"
"44",""
"Female","120"
"Male","127"
"45",""
"Female","410"
"Male","369"
"46",""
"Female","154"
"Male","145"
"47",""
"Female","130"
"Male","127"
"48",""
"Female","169"
"Male","176"
"49",""
"Female","103"
"Male","121"
"5",""
"Female","419"
"Male","451"
"50",""
"Female","401"
"Male","376"
"51",""
"Female","88"
"Male","113"
"52",""
"Female","165"
"Male","167"
"53",""
"Female","97"
"Male","127"
"54",""
"Female","83"
"Male","97"
"55",""
"Female","261"
"Male","235"
"56",""
"Female","99"
"Male","126"
"57",""
"Female","82"
"Male","86"
"58",""
"Female","93"
"Male","136"
"59",""
"Female","71"
"Male","75"
"6",""
"Female","421"
"Male","416"
"60",""
"Female","266"
"Male","287"
"61",""
"Female","75"
"Male","80"
"62",""
"Female","104"
"Male","101"
"63",""
"Female","55"
"Male","64"
"64",""
"Female","81"
"Male","62"
"65",""
"Female","205"
"Male","185"
"66",""
"Female","82"
"Male","80"
"67",""
"Female","79"
"Male","77"
"68",""
"Female","103"
"Male","120"
"69",""
"Female","34"
"Male","51"
"7",""
"Female","475"
"Male","486"
"70",""
"Female","203"
"Male","159"
"71",""
"Female","35"
"Male","40"
"72",""
"Female","62"
"Male","74"
"73",""
"Female","51"
"Male","40"
"74",""
"Female","41"
"Male","33"
"75",""
"Female","104"
"Male","100"
"76",""
"Female","40"
"Male","41"
"77",""
"Female","44"
"Male","44"
"78",""
"Female","73"
"Male","67"
"79",""
"Female","20"
"Male","17"
"8",""
"Female","488"
"Male","509"
"80",""
"Female","82"
"Male","61"
"81",""
"Female","19"
"Male","19"
"82",""
"Female","18"
"Male","29"
"83",""
"Female","10"
"Male","12"
"84",""
"Female","21"
"Male","23"
"85",""
"Female","91"
"Male","100"
"9",""
"Female","497"
"Male","457"
