"Population by Caste Ethinicity","Number"
"Bangali",""
"Female","19"
"Male","26"
"","45"
"Bin",""
"Female","69"
"Male","69"
"","138"
"Brahman - Hill",""
"Female","81"
"Male","72"
"","153"
"Brahman - Tarai",""
"Female","20"
"Male","23"
"","43"
"Chamar/ Harijan/ Ram",""
"Female","577"
"Male","634"
"","1211"
"Chhetri",""
"Female","182"
"Male","200"
"","382"
"Dhanuk",""
"Female","6"
"Male","8"
"","14"
"Dhobi",""
"Female","257"
"Male","280"
"","537"
"Dusadh/ Pasawan/ Pasi",""
"Female","393"
"Male","397"
"","790"
"Hajam/Thakur",""
"Female","186"
"Male","206"
"","392"
"Kahar",""
"Female","9"
"Male","14"
"","23"
"Kalwar",""
"Female","129"
"Male","147"
"","276"
"Kanu",""
"Female","897"
"Male","925"
"","1822"
"Kathabaniyan",""
"Female","167"
"Male","188"
"","355"
"Kayastha",""
"Female","27"
"Male","31"
"","58"
"Kewat",""
"Female","49"
"Male","46"
"","95"
"Koiri/Kushwaha",""
"Female","203"
"Male","229"
"","432"
"Kumal",""
"Female","25"
"Male","28"
"","53"
"Kumhar",""
"Female","18"
"Male","21"
"","39"
"Kurmi",""
"Female","3249"
"Male","3448"
"","6697"
"Limbu",""
"Female","5"
"Male","7"
"","12"
"Lohar",""
"Female","154"
"Male","160"
"","314"
"Magar",""
"Female","6"
"Male","7"
"","13"
"Mallaha",""
"Female","184"
"Male","203"
"","387"
"Musalman",""
"Female","1746"
"Male","1715"
"","3461"
"Nuniya",""
"Female","92"
"Male","118"
"","210"
"Others",""
"Female","19"
"Male","5"
"","24"
"Sanyasi/Dasnami",""
"Female","93"
"Male","84"
"","177"
"Sonar",""
"Female","34"
"Male","26"
"","60"
"Tatma/Tatwa",""
"Female","11"
"Male","14"
"","25"
"Teli",""
"Female","398"
"Male","405"
"","803"
"Terai Others",""
"Female","133"
"Male","147"
"","280"
"Yadav",""
"Female","242"
"Male","270"
"","512"
"Yakkha",""
"Female","39"
"Male","39"
"","78"
