"Population by Educational Attainment","Number"
"Beginners",""
"Female","363"
"Male","362"
"Graduate and Equivalent",""
"Female","114"
"Male","181"
"Intermediate and Equivalent",""
"Female","388"
"Male","378"
"Level not Stated",""
"Female","35"
"Male","21"
"Lower Secondary (Class 6-8)",""
"Female","2583"
"Male","2206"
"Non Formal Education",""
"Female","658"
"Male","564"
"Others",""
"Female","0"
"Male","0"
"Post Graduate Equivalent and Above",""
"Female","7"
"Male","42"
"Primary Education (1-5 Class)",""
"Female","4384"
"Male","4206"
"Secondary Level (Class 9-10)",""
"Female","1758"
"Male","1509"
"SLC and Equivalent",""
"Female","1207"
"Male","1093"
