"Population by Caste Ethinicity","Number"
"Bahing",""
"Female","66"
"Male","61"
"","127"
"Brahman - Hill",""
"Female","1826"
"Male","1631"
"","3457"
"Brahman - Tarai",""
"Female","11"
"Male","9"
"","20"
"Chhetri",""
"Female","1813"
"Male","1506"
"","3319"
"Damai/Dholi",""
"Female","256"
"Male","217"
"","473"
"Darai",""
"Female","15"
"Male","12"
"","27"
"Gharti/Bhujel",""
"Female","291"
"Male","243"
"","534"
"Kami",""
"Female","383"
"Male","307"
"","690"
"Magar",""
"Female","349"
"Male","302"
"","651"
"Newar",""
"Female","313"
"Male","252"
"","565"
"Others",""
"Female","35"
"Male","32"
"","67"
"Rai",""
"Female","2009"
"Male","1768"
"","3777"
"Sanyasi/Dasnami",""
"Female","45"
"Male","42"
"","87"
"Sarki",""
"Female","122"
"Male","117"
"","239"
"Sherpa",""
"Female","785"
"Male","730"
"","1515"
"Sunuwar",""
"Female","26"
"Male","18"
"","44"
"Tamang",""
"Female","64"
"Male","60"
"","124"
"Terai Others",""
"Female","9"
"Male","7"
"","16"
"Tharu",""
"Female","14"
"Male","15"
"","29"
"Thulung",""
"Female","183"
"Male","185"
"","368"
