"Population by Single Year of Age","Number"
"0",""
"Female","116"
"Male","89"
"1",""
"Female","84"
"Male","91"
"10",""
"Female","143"
"Male","129"
"11",""
"Female","118"
"Male","124"
"12",""
"Female","144"
"Male","156"
"13",""
"Female","133"
"Male","130"
"14",""
"Female","126"
"Male","123"
"15",""
"Female","131"
"Male","120"
"16",""
"Female","127"
"Male","133"
"17",""
"Female","151"
"Male","85"
"18",""
"Female","113"
"Male","133"
"19",""
"Female","81"
"Male","72"
"2",""
"Female","103"
"Male","102"
"20",""
"Female","106"
"Male","86"
"21",""
"Female","74"
"Male","66"
"22",""
"Female","93"
"Male","77"
"23",""
"Female","87"
"Male","57"
"24",""
"Female","86"
"Male","56"
"25",""
"Female","88"
"Male","55"
"26",""
"Female","70"
"Male","38"
"27",""
"Female","67"
"Male","38"
"28",""
"Female","75"
"Male","43"
"29",""
"Female","35"
"Male","26"
"3",""
"Female","104"
"Male","96"
"30",""
"Female","85"
"Male","65"
"31",""
"Female","39"
"Male","21"
"32",""
"Female","39"
"Male","36"
"33",""
"Female","41"
"Male","18"
"34",""
"Female","42"
"Male","38"
"35",""
"Female","71"
"Male","60"
"36",""
"Female","43"
"Male","35"
"37",""
"Female","42"
"Male","35"
"38",""
"Female","49"
"Male","31"
"39",""
"Female","57"
"Male","27"
"4",""
"Female","130"
"Male","103"
"40",""
"Female","80"
"Male","80"
"41",""
"Female","28"
"Male","31"
"42",""
"Female","52"
"Male","41"
"43",""
"Female","38"
"Male","35"
"44",""
"Female","41"
"Male","32"
"45",""
"Female","56"
"Male","71"
"46",""
"Female","36"
"Male","33"
"47",""
"Female","31"
"Male","29"
"48",""
"Female","34"
"Male","32"
"49",""
"Female","32"
"Male","32"
"5",""
"Female","121"
"Male","119"
"50",""
"Female","57"
"Male","55"
"51",""
"Female","40"
"Male","29"
"52",""
"Female","41"
"Male","43"
"53",""
"Female","27"
"Male","22"
"54",""
"Female","31"
"Male","30"
"55",""
"Female","45"
"Male","42"
"56",""
"Female","25"
"Male","20"
"57",""
"Female","26"
"Male","29"
"58",""
"Female","27"
"Male","26"
"59",""
"Female","21"
"Male","31"
"6",""
"Female","110"
"Male","111"
"60",""
"Female","57"
"Male","66"
"61",""
"Female","19"
"Male","26"
"62",""
"Female","26"
"Male","25"
"63",""
"Female","18"
"Male","17"
"64",""
"Female","26"
"Male","28"
"65",""
"Female","27"
"Male","33"
"66",""
"Female","22"
"Male","17"
"67",""
"Female","18"
"Male","17"
"68",""
"Female","15"
"Male","13"
"69",""
"Female","16"
"Male","14"
"7",""
"Female","109"
"Male","123"
"70",""
"Female","28"
"Male","30"
"71",""
"Female","6"
"Male","3"
"72",""
"Female","21"
"Male","13"
"73",""
"Female","10"
"Male","10"
"74",""
"Female","6"
"Male","4"
"75",""
"Female","16"
"Male","17"
"76",""
"Female","9"
"Male","19"
"77",""
"Female","5"
"Male","9"
"78",""
"Female","3"
"Male","8"
"79",""
"Female","5"
"Male","3"
"8",""
"Female","129"
"Male","111"
"80",""
"Female","16"
"Male","13"
"81",""
"Female","4"
"Male","2"
"82",""
"Female","3"
"Male","3"
"83",""
"Female","5"
"Male","1"
"84",""
"Female","2"
"Male","5"
"85",""
"Female","19"
"Male","17"
"9",""
"Female","115"
"Male","99"
