"Population by Single Year of Age","Number"
"0",""
"Female","211"
"Male","215"
"1",""
"Female","156"
"Male","184"
"10",""
"Female","296"
"Male","311"
"11",""
"Female","249"
"Male","243"
"12",""
"Female","333"
"Male","394"
"13",""
"Female","253"
"Male","255"
"14",""
"Female","279"
"Male","328"
"15",""
"Female","259"
"Male","271"
"16",""
"Female","245"
"Male","246"
"17",""
"Female","195"
"Male","207"
"18",""
"Female","318"
"Male","310"
"19",""
"Female","209"
"Male","162"
"2",""
"Female","216"
"Male","244"
"20",""
"Female","282"
"Male","169"
"21",""
"Female","203"
"Male","121"
"22",""
"Female","290"
"Male","191"
"23",""
"Female","200"
"Male","112"
"24",""
"Female","207"
"Male","179"
"25",""
"Female","243"
"Male","166"
"26",""
"Female","211"
"Male","155"
"27",""
"Female","148"
"Male","126"
"28",""
"Female","221"
"Male","210"
"29",""
"Female","96"
"Male","113"
"3",""
"Female","201"
"Male","216"
"30",""
"Female","259"
"Male","205"
"31",""
"Female","93"
"Male","98"
"32",""
"Female","149"
"Male","136"
"33",""
"Female","87"
"Male","110"
"34",""
"Female","125"
"Male","111"
"35",""
"Female","252"
"Male","239"
"36",""
"Female","131"
"Male","127"
"37",""
"Female","72"
"Male","70"
"38",""
"Female","136"
"Male","154"
"39",""
"Female","57"
"Male","67"
"4",""
"Female","261"
"Male","279"
"40",""
"Female","222"
"Male","194"
"41",""
"Female","45"
"Male","84"
"42",""
"Female","119"
"Male","110"
"43",""
"Female","86"
"Male","78"
"44",""
"Female","71"
"Male","83"
"45",""
"Female","160"
"Male","171"
"46",""
"Female","95"
"Male","100"
"47",""
"Female","63"
"Male","75"
"48",""
"Female","105"
"Male","112"
"49",""
"Female","49"
"Male","56"
"5",""
"Female","287"
"Male","323"
"50",""
"Female","177"
"Male","136"
"51",""
"Female","54"
"Male","83"
"52",""
"Female","91"
"Male","116"
"53",""
"Female","41"
"Male","47"
"54",""
"Female","61"
"Male","53"
"55",""
"Female","114"
"Male","103"
"56",""
"Female","56"
"Male","87"
"57",""
"Female","41"
"Male","42"
"58",""
"Female","69"
"Male","84"
"59",""
"Female","42"
"Male","41"
"6",""
"Female","276"
"Male","273"
"60",""
"Female","135"
"Male","92"
"61",""
"Female","50"
"Male","51"
"62",""
"Female","69"
"Male","55"
"63",""
"Female","42"
"Male","26"
"64",""
"Female","29"
"Male","42"
"65",""
"Female","112"
"Male","76"
"66",""
"Female","33"
"Male","31"
"67",""
"Female","26"
"Male","32"
"68",""
"Female","41"
"Male","48"
"69",""
"Female","14"
"Male","24"
"7",""
"Female","236"
"Male","264"
"70",""
"Female","74"
"Male","54"
"71",""
"Female","21"
"Male","20"
"72",""
"Female","36"
"Male","35"
"73",""
"Female","18"
"Male","21"
"74",""
"Female","5"
"Male","16"
"75",""
"Female","41"
"Male","34"
"76",""
"Female","11"
"Male","18"
"77",""
"Female","5"
"Male","4"
"78",""
"Female","17"
"Male","19"
"79",""
"Female","13"
"Male","9"
"8",""
"Female","304"
"Male","317"
"80",""
"Female","25"
"Male","21"
"81",""
"Female","4"
"Male","4"
"82",""
"Female","9"
"Male","7"
"83",""
"Female","4"
"Male","7"
"84",""
"Female","5"
"Male","9"
"85",""
"Female","19"
"Male","19"
"9",""
"Female","242"
"Male","244"
