"Population by Single Year of Age","Number"
"0",""
"Female","71"
"Male","57"
"1",""
"Female","79"
"Male","72"
"10",""
"Female","127"
"Male","117"
"11",""
"Female","65"
"Male","54"
"12",""
"Female","138"
"Male","121"
"13",""
"Female","77"
"Male","68"
"14",""
"Female","92"
"Male","98"
"15",""
"Female","83"
"Male","76"
"16",""
"Female","102"
"Male","87"
"17",""
"Female","52"
"Male","58"
"18",""
"Female","95"
"Male","92"
"19",""
"Female","41"
"Male","43"
"2",""
"Female","77"
"Male","98"
"20",""
"Female","79"
"Male","82"
"21",""
"Female","36"
"Male","31"
"22",""
"Female","55"
"Male","71"
"23",""
"Female","61"
"Male","46"
"24",""
"Female","60"
"Male","42"
"25",""
"Female","70"
"Male","66"
"26",""
"Female","42"
"Male","53"
"27",""
"Female","38"
"Male","29"
"28",""
"Female","66"
"Male","67"
"29",""
"Female","26"
"Male","18"
"3",""
"Female","87"
"Male","94"
"30",""
"Female","82"
"Male","67"
"31",""
"Female","25"
"Male","22"
"32",""
"Female","53"
"Male","53"
"33",""
"Female","27"
"Male","32"
"34",""
"Female","35"
"Male","26"
"35",""
"Female","65"
"Male","60"
"36",""
"Female","44"
"Male","52"
"37",""
"Female","17"
"Male","21"
"38",""
"Female","55"
"Male","58"
"39",""
"Female","13"
"Male","17"
"4",""
"Female","85"
"Male","118"
"40",""
"Female","63"
"Male","70"
"41",""
"Female","18"
"Male","16"
"42",""
"Female","24"
"Male","30"
"43",""
"Female","12"
"Male","15"
"44",""
"Female","15"
"Male","13"
"45",""
"Female","55"
"Male","34"
"46",""
"Female","22"
"Male","26"
"47",""
"Female","8"
"Male","12"
"48",""
"Female","31"
"Male","40"
"49",""
"Female","10"
"Male","15"
"5",""
"Female","83"
"Male","106"
"50",""
"Female","45"
"Male","36"
"51",""
"Female","10"
"Male","8"
"52",""
"Female","19"
"Male","22"
"53",""
"Female","19"
"Male","10"
"54",""
"Female","10"
"Male","14"
"55",""
"Female","47"
"Male","41"
"56",""
"Female","10"
"Male","19"
"57",""
"Female","8"
"Male","13"
"58",""
"Female","18"
"Male","17"
"59",""
"Female","9"
"Male","13"
"6",""
"Female","116"
"Male","108"
"60",""
"Female","46"
"Male","36"
"61",""
"Female","8"
"Male","11"
"62",""
"Female","17"
"Male","16"
"63",""
"Female","9"
"Male","7"
"64",""
"Female","3"
"Male","12"
"65",""
"Female","31"
"Male","27"
"66",""
"Female","5"
"Male","9"
"67",""
"Female","4"
"Male","6"
"68",""
"Female","11"
"Male","14"
"69",""
"Female","3"
"Male","7"
"7",""
"Female","79"
"Male","86"
"70",""
"Female","33"
"Male","23"
"71",""
"Female","6"
"Male","4"
"72",""
"Female","12"
"Male","8"
"73",""
"Female","6"
"Male","9"
"74",""
"Female","1"
"Male","7"
"75",""
"Female","19"
"Male","18"
"76",""
"Female","5"
"Male","7"
"77",""
"Female","0"
"Male","3"
"78",""
"Female","3"
"Male","4"
"79",""
"Female","2"
"Male","0"
"8",""
"Female","130"
"Male","121"
"80",""
"Female","6"
"Male","4"
"81",""
"Female","1"
"Male","2"
"82",""
"Female","1"
"Male","3"
"83",""
"Female","1"
"Male","4"
"84",""
"Female","0"
"Male","7"
"85",""
"Female","16"
"Male","16"
"9",""
"Female","70"
"Male","64"
