"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","25"
"Male","29"
"Baraee",""
"Female","224"
"Male","211"
"Bin",""
"Female","370"
"Male","395"
"Brahman - Hill",""
"Female","72"
"Male","71"
"Brahman - Tarai",""
"Female","137"
"Male","134"
"Chamar/ Harijan/ Ram",""
"Female","1137"
"Male","1226"
"Chhetri",""
"Female","59"
"Male","57"
"Dhanuk",""
"Female","43"
"Male","43"
"Dhobi",""
"Female","396"
"Male","439"
"Dom",""
"Female","33"
"Male","41"
"Dusadh/ Pasawan/ Pasi",""
"Female","1007"
"Male","921"
"Gaderi/Bhedihar",""
"Female","405"
"Male","454"
"Gharti/Bhujel",""
"Female","4"
"Male","7"
"Hajam/Thakur",""
"Female","332"
"Male","342"
"Kalwar",""
"Female","370"
"Male","388"
"Kami",""
"Female","6"
"Male","14"
"Kanu",""
"Female","455"
"Male","502"
"Kathabaniyan",""
"Female","325"
"Male","353"
"Kayastha",""
"Female","35"
"Male","29"
"Koiri/Kushwaha",""
"Female","317"
"Male","366"
"Kumhar",""
"Female","368"
"Male","386"
"Kurmi",""
"Female","3399"
"Male","3526"
"Lohar",""
"Female","531"
"Male","605"
"Magar",""
"Female","6"
"Male","5"
"Majhi",""
"Female","36"
"Male","43"
"Mali",""
"Female","61"
"Male","72"
"Mallaha",""
"Female","690"
"Male","766"
"Musahar",""
"Female","49"
"Male","49"
"Musalman",""
"Female","4433"
"Male","4419"
"Nuniya",""
"Female","88"
"Male","93"
"Others",""
"Female","55"
"Male","44"
"Rajput",""
"Female","19"
"Male","32"
"Sanyasi/Dasnami",""
"Female","21"
"Male","35"
"Sonar",""
"Female","149"
"Male","160"
"Sudhi",""
"Female","160"
"Male","174"
"Tamang",""
"Female","71"
"Male","80"
"Tatma/Tatwa",""
"Female","377"
"Male","418"
"Teli",""
"Female","1216"
"Male","1298"
"Terai Others",""
"Female","70"
"Male","81"
"Tharu",""
"Female","730"
"Male","742"
"Yadav",""
"Female","2640"
"Male","2753"
"Yakkha",""
"Female","3"
"Male","8"
