"Population by Caste Ethinicity","Number"
"Badi",""
"Female","74"
"Male","71"
"","145"
"Bangali",""
"Female","2"
"Male","9"
"","11"
"Bote",""
"Female","128"
"Male","125"
"","253"
"Brahman - Hill",""
"Female","50425"
"Male","38655"
"","89080"
"Brahman - Tarai",""
"Female","80"
"Male","52"
"","132"
"Chhetri",""
"Female","19065"
"Male","13986"
"","33051"
"Dalit Others",""
"Female","6"
"Male","9"
"","15"
"Damai/Dholi",""
"Female","6117"
"Male","4592"
"","10709"
"Dura",""
"Female","15"
"Male","11"
"","26"
"Gaine",""
"Female","76"
"Male","53"
"","129"
"Gharti/Bhujel",""
"Female","3953"
"Male","3062"
"","7015"
"Gurung",""
"Female","14499"
"Male","11372"
"","25871"
"Hajam/Thakur",""
"Female","34"
"Male","42"
"","76"
"Kalwar",""
"Female","7"
"Male","8"
"","15"
"Kami",""
"Female","13200"
"Male","9960"
"","23160"
"Kathabaniyan",""
"Female","44"
"Male","48"
"","92"
"Khawas",""
"Female","266"
"Male","191"
"","457"
"Kumal",""
"Female","877"
"Male","728"
"","1605"
"Kurmi",""
"Female","4"
"Male","9"
"","13"
"Limbu",""
"Female","11"
"Male","9"
"","20"
"Magar",""
"Female","35077"
"Male","26831"
"","61908"
"Majhi",""
"Female","422"
"Male","402"
"","824"
"Musalman",""
"Female","1050"
"Male","929"
"","1979"
"Newar",""
"Female","5398"
"Male","4201"
"","9599"
"Others",""
"Female","331"
"Male","285"
"","616"
"Rai",""
"Female","95"
"Male","92"
"","187"
"Sanyasi/Dasnami",""
"Female","944"
"Male","689"
"","1633"
"Sarki",""
"Female","6627"
"Male","5012"
"","11639"
"Sunuwar",""
"Female","23"
"Male","28"
"","51"
"Tamang",""
"Female","107"
"Male","101"
"","208"
"Teli",""
"Female","5"
"Male","8"
"","13"
"Terai Others",""
"Female","86"
"Male","62"
"","148"
"Thakali",""
"Female","34"
"Male","30"
"","64"
"Thakuri",""
"Female","4047"
"Male","3012"
"","7059"
"Tharu",""
"Female","86"
"Male","185"
"","271"
"Undefined Others",""
"Female","10"
"Male","5"
"","15"
"Yadav",""
"Female","4"
"Male","7"
"","11"
