"Population by Single Year of Age","Number"
"0",""
"Female","263"
"Male","279"
"1",""
"Female","268"
"Male","236"
"10",""
"Female","341"
"Male","371"
"11",""
"Female","283"
"Male","252"
"12",""
"Female","400"
"Male","334"
"13",""
"Female","254"
"Male","246"
"14",""
"Female","285"
"Male","258"
"15",""
"Female","301"
"Male","237"
"16",""
"Female","277"
"Male","188"
"17",""
"Female","219"
"Male","154"
"18",""
"Female","270"
"Male","197"
"19",""
"Female","185"
"Male","94"
"2",""
"Female","319"
"Male","358"
"20",""
"Female","265"
"Male","137"
"21",""
"Female","157"
"Male","81"
"22",""
"Female","220"
"Male","105"
"23",""
"Female","138"
"Male","62"
"24",""
"Female","139"
"Male","81"
"25",""
"Female","245"
"Male","103"
"26",""
"Female","168"
"Male","78"
"27",""
"Female","121"
"Male","65"
"28",""
"Female","246"
"Male","101"
"29",""
"Female","87"
"Male","48"
"3",""
"Female","318"
"Male","339"
"30",""
"Female","308"
"Male","134"
"31",""
"Female","55"
"Male","42"
"32",""
"Female","174"
"Male","91"
"33",""
"Female","84"
"Male","60"
"34",""
"Female","86"
"Male","39"
"35",""
"Female","323"
"Male","131"
"36",""
"Female","105"
"Male","60"
"37",""
"Female","67"
"Male","33"
"38",""
"Female","130"
"Male","84"
"39",""
"Female","61"
"Male","40"
"4",""
"Female","391"
"Male","376"
"40",""
"Female","284"
"Male","144"
"41",""
"Female","51"
"Male","43"
"42",""
"Female","91"
"Male","71"
"43",""
"Female","47"
"Male","20"
"44",""
"Female","46"
"Male","41"
"45",""
"Female","214"
"Male","137"
"46",""
"Female","58"
"Male","44"
"47",""
"Female","46"
"Male","35"
"48",""
"Female","92"
"Male","67"
"49",""
"Female","28"
"Male","26"
"5",""
"Female","326"
"Male","378"
"50",""
"Female","218"
"Male","125"
"51",""
"Female","36"
"Male","30"
"52",""
"Female","73"
"Male","57"
"53",""
"Female","37"
"Male","30"
"54",""
"Female","48"
"Male","37"
"55",""
"Female","129"
"Male","99"
"56",""
"Female","49"
"Male","33"
"57",""
"Female","38"
"Male","20"
"58",""
"Female","87"
"Male","69"
"59",""
"Female","52"
"Male","39"
"6",""
"Female","330"
"Male","356"
"60",""
"Female","226"
"Male","139"
"61",""
"Female","49"
"Male","36"
"62",""
"Female","84"
"Male","48"
"63",""
"Female","43"
"Male","37"
"64",""
"Female","51"
"Male","36"
"65",""
"Female","193"
"Male","88"
"66",""
"Female","32"
"Male","23"
"67",""
"Female","27"
"Male","18"
"68",""
"Female","52"
"Male","42"
"69",""
"Female","9"
"Male","21"
"7",""
"Female","289"
"Male","289"
"70",""
"Female","94"
"Male","68"
"71",""
"Female","15"
"Male","14"
"72",""
"Female","34"
"Male","28"
"73",""
"Female","14"
"Male","16"
"74",""
"Female","10"
"Male","7"
"75",""
"Female","46"
"Male","33"
"76",""
"Female","6"
"Male","11"
"77",""
"Female","9"
"Male","3"
"78",""
"Female","16"
"Male","19"
"79",""
"Female","0"
"Male","6"
"8",""
"Female","314"
"Male","310"
"80",""
"Female","29"
"Male","11"
"81",""
"Female","1"
"Male","6"
"82",""
"Female","5"
"Male","3"
"83",""
"Female","3"
"Male","0"
"84",""
"Female","3"
"Male","3"
"85",""
"Female","32"
"Male","12"
"9",""
"Female","291"
"Male","271"
