"Population by Single Year of Age","Number"
"0",""
"Female","123"
"Male","110"
"1",""
"Female","107"
"Male","135"
"10",""
"Female","256"
"Male","275"
"11",""
"Female","246"
"Male","241"
"12",""
"Female","272"
"Male","284"
"13",""
"Female","261"
"Male","239"
"14",""
"Female","249"
"Male","212"
"15",""
"Female","217"
"Male","197"
"16",""
"Female","246"
"Male","198"
"17",""
"Female","171"
"Male","147"
"18",""
"Female","209"
"Male","201"
"19",""
"Female","109"
"Male","112"
"2",""
"Female","144"
"Male","131"
"20",""
"Female","173"
"Male","159"
"21",""
"Female","131"
"Male","133"
"22",""
"Female","106"
"Male","130"
"23",""
"Female","100"
"Male","96"
"24",""
"Female","107"
"Male","94"
"25",""
"Female","149"
"Male","157"
"26",""
"Female","126"
"Male","109"
"27",""
"Female","97"
"Male","94"
"28",""
"Female","124"
"Male","113"
"29",""
"Female","73"
"Male","64"
"3",""
"Female","171"
"Male","148"
"30",""
"Female","194"
"Male","153"
"31",""
"Female","87"
"Male","72"
"32",""
"Female","121"
"Male","91"
"33",""
"Female","77"
"Male","75"
"34",""
"Female","72"
"Male","81"
"35",""
"Female","199"
"Male","194"
"36",""
"Female","101"
"Male","99"
"37",""
"Female","78"
"Male","72"
"38",""
"Female","109"
"Male","111"
"39",""
"Female","66"
"Male","74"
"4",""
"Female","159"
"Male","168"
"40",""
"Female","219"
"Male","214"
"41",""
"Female","74"
"Male","74"
"42",""
"Female","111"
"Male","99"
"43",""
"Female","90"
"Male","82"
"44",""
"Female","56"
"Male","63"
"45",""
"Female","202"
"Male","178"
"46",""
"Female","72"
"Male","62"
"47",""
"Female","50"
"Male","69"
"48",""
"Female","84"
"Male","96"
"49",""
"Female","71"
"Male","85"
"5",""
"Female","189"
"Male","157"
"50",""
"Female","172"
"Male","181"
"51",""
"Female","65"
"Male","61"
"52",""
"Female","94"
"Male","93"
"53",""
"Female","58"
"Male","61"
"54",""
"Female","53"
"Male","52"
"55",""
"Female","101"
"Male","141"
"56",""
"Female","64"
"Male","73"
"57",""
"Female","44"
"Male","49"
"58",""
"Female","61"
"Male","84"
"59",""
"Female","46"
"Male","47"
"6",""
"Female","194"
"Male","171"
"60",""
"Female","164"
"Male","148"
"61",""
"Female","52"
"Male","45"
"62",""
"Female","51"
"Male","54"
"63",""
"Female","42"
"Male","44"
"64",""
"Female","40"
"Male","47"
"65",""
"Female","113"
"Male","100"
"66",""
"Female","42"
"Male","36"
"67",""
"Female","36"
"Male","37"
"68",""
"Female","41"
"Male","52"
"69",""
"Female","28"
"Male","24"
"7",""
"Female","233"
"Male","174"
"70",""
"Female","103"
"Male","90"
"71",""
"Female","31"
"Male","23"
"72",""
"Female","52"
"Male","35"
"73",""
"Female","19"
"Male","32"
"74",""
"Female","17"
"Male","18"
"75",""
"Female","43"
"Male","46"
"76",""
"Female","19"
"Male","24"
"77",""
"Female","16"
"Male","13"
"78",""
"Female","28"
"Male","32"
"79",""
"Female","17"
"Male","13"
"8",""
"Female","232"
"Male","211"
"80",""
"Female","49"
"Male","45"
"81",""
"Female","14"
"Male","11"
"82",""
"Female","10"
"Male","11"
"83",""
"Female","17"
"Male","12"
"84",""
"Female","9"
"Male","11"
"85",""
"Female","36"
"Male","40"
"9",""
"Female","224"
"Male","197"
