"Population by Mother tongue","Number"
"Avadhi",""
"Female","4"
"Male","25"
"Bangla",""
"Female","5"
"Male","31"
"Bantawa",""
"Female","28"
"Male","23"
"Bhojpuri",""
"Female","184"
"Male","387"
"Bhujel",""
"Female","8"
"Male","5"
"Chamling",""
"Female","2"
"Male","11"
"Chhantyal",""
"Female","99"
"Male","102"
"Danuwar",""
"Female","8"
"Male","9"
"Doteli",""
"Female","6"
"Male","16"
"English",""
"Female","15"
"Male","21"
"Ghale",""
"Female","120"
"Male","107"
"Gurung",""
"Female","1375"
"Male","1225"
"Hindi",""
"Female","61"
"Male","174"
"Jirel",""
"Female","7"
"Male","7"
"Khaling",""
"Female","20"
"Male","33"
"Kham",""
"Female","24"
"Male","20"
"Kulung",""
"Female","9"
"Male","7"
"Limbu",""
"Female","163"
"Male","189"
"Magar",""
"Female","931"
"Male","1069"
"Maithili",""
"Female","422"
"Male","1091"
"Nepali",""
"Female","34147"
"Male","35684"
"Newar",""
"Female","6568"
"Male","6269"
"Not Reported",""
"Female","19"
"Male","20"
"Others",""
"Female","108"
"Male","119"
"Rai",""
"Female","478"
"Male","491"
"Rajsthani",""
"Female","10"
"Male","9"
"Sanskrit",""
"Female","11"
"Male","12"
"Sherpa",""
"Female","289"
"Male","269"
"Sunuwar",""
"Female","34"
"Male","40"
"Tamang",""
"Female","2812"
"Male","2703"
"Thakali",""
"Female","53"
"Male","54"
"Thami",""
"Female","15"
"Male","15"
"Tharu",""
"Female","240"
"Male","381"
"Thulung",""
"Female","17"
"Male","18"
"Urdu",""
"Female","18"
"Male","61"
"Wambule",""
"Female","13"
"Male","12"
