"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","56"
"Male","54"
"","110"
"Bantar/Sardar",""
"Female","18"
"Male","19"
"","37"
"Baraee",""
"Female","472"
"Male","423"
"","895"
"Bin",""
"Female","999"
"Male","830"
"","1829"
"Brahman - Hill",""
"Female","57"
"Male","45"
"","102"
"Brahman - Tarai",""
"Female","27"
"Male","28"
"","55"
"Chamar/ Harijan/ Ram",""
"Female","1013"
"Male","923"
"","1936"
"Chhetri",""
"Female","11"
"Male","14"
"","25"
"Dalit Others",""
"Female","146"
"Male","114"
"","260"
"Dhanuk",""
"Female","2632"
"Male","2322"
"","4954"
"Dhobi",""
"Female","205"
"Male","211"
"","416"
"Dhunia",""
"Female","5"
"Male","10"
"","15"
"Dom",""
"Female","26"
"Male","26"
"","52"
"Dusadh/ Pasawan/ Pasi",""
"Female","1119"
"Male","973"
"","2092"
"Gaderi/Bhedihar",""
"Female","58"
"Male","89"
"","147"
"Hajam/Thakur",""
"Female","308"
"Male","262"
"","570"
"Halwai",""
"Female","272"
"Male","273"
"","545"
"Kalwar",""
"Female","29"
"Male","34"
"","63"
"Kami",""
"Female","21"
"Male","17"
"","38"
"Kathabaniyan",""
"Female","126"
"Male","112"
"","238"
"Kayastha",""
"Female","15"
"Male","24"
"","39"
"Kewat",""
"Female","1289"
"Male","1117"
"","2406"
"Khatwe",""
"Female","413"
"Male","339"
"","752"
"Koiri/Kushwaha",""
"Female","1459"
"Male","1426"
"","2885"
"Kumhar",""
"Female","14"
"Male","10"
"","24"
"Kurmi",""
"Female","50"
"Male","51"
"","101"
"Limbu",""
"Female","8"
"Male","9"
"","17"
"Lohar",""
"Female","10"
"Male","14"
"","24"
"Magar",""
"Female","13"
"Male","15"
"","28"
"Mali",""
"Female","55"
"Male","51"
"","106"
"Mallaha",""
"Female","451"
"Male","458"
"","909"
"Musahar",""
"Female","311"
"Male","360"
"","671"
"Musalman",""
"Female","929"
"Male","789"
"","1718"
"Nuniya",""
"Female","149"
"Male","188"
"","337"
"Others",""
"Female","46"
"Male","24"
"","70"
"Pahari",""
"Female","7"
"Male","6"
"","13"
"Pattharkatta/ Kushwadiya",""
"Female","9"
"Male","8"
"","17"
"Sonar",""
"Female","52"
"Male","67"
"","119"
"Sudhi",""
"Female","429"
"Male","389"
"","818"
"Sunuwar",""
"Female","172"
"Male","137"
"","309"
"Tatma/Tatwa",""
"Female","728"
"Male","598"
"","1326"
"Teli",""
"Female","725"
"Male","708"
"","1433"
"Terai Others",""
"Female","25"
"Male","26"
"","51"
"Tharu",""
"Female","6"
"Male","6"
"","12"
"Undefined Others",""
"Female","13"
"Male","16"
"","29"
"Yadav",""
"Female","4915"
"Male","5116"
"","10031"
