"Population by Caste Ethinicity","Number"
"Badi",""
"Female","32"
"Male","37"
"","69"
"Bahing",""
"Female","12"
"Male","14"
"","26"
"Bangali",""
"Female","6"
"Male","5"
"","11"
"Bantaba",""
"Female","16"
"Male","8"
"","24"
"Brahman - Hill",""
"Female","1296"
"Male","1009"
"","2305"
"Brahman - Tarai",""
"Female","16"
"Male","21"
"","37"
"Chamling",""
"Female","14"
"Male","3"
"","17"
"Chhetri",""
"Female","6137"
"Male","4945"
"","11082"
"Damai/Dholi",""
"Female","709"
"Male","564"
"","1273"
"Danuwar",""
"Female","116"
"Male","111"
"","227"
"Dhanuk",""
"Female","17"
"Male","14"
"","31"
"Gharti/Bhujel",""
"Female","232"
"Male","220"
"","452"
"Gurung",""
"Female","12"
"Male","10"
"","22"
"Hajam/Thakur",""
"Female","48"
"Male","49"
"","97"
"Halwai",""
"Female","123"
"Male","113"
"","236"
"Kami",""
"Female","1662"
"Male","1408"
"","3070"
"Kathabaniyan",""
"Female","107"
"Male","116"
"","223"
"Kumal",""
"Female","15"
"Male","12"
"","27"
"Limbu",""
"Female","50"
"Male","34"
"","84"
"Magar",""
"Female","1884"
"Male","1580"
"","3464"
"Majhi",""
"Female","226"
"Male","185"
"","411"
"Marwadi",""
"Female","15"
"Male","10"
"","25"
"Musahar",""
"Female","392"
"Male","410"
"","802"
"Musalman",""
"Female","141"
"Male","144"
"","285"
"Newar",""
"Female","695"
"Male","600"
"","1295"
"Others",""
"Female","53"
"Male","51"
"","104"
"Rai",""
"Female","6467"
"Male","5347"
"","11814"
"Rajdhob",""
"Female","6"
"Male","5"
"","11"
"Rajput",""
"Female","10"
"Male","8"
"","18"
"Sanyasi/Dasnami",""
"Female","159"
"Male","115"
"","274"
"Sarki",""
"Female","663"
"Male","593"
"","1256"
"Sherpa",""
"Female","59"
"Male","41"
"","100"
"Tamang",""
"Female","1041"
"Male","792"
"","1833"
"Teli",""
"Female","113"
"Male","127"
"","240"
"Thakuri",""
"Female","18"
"Male","13"
"","31"
"Tharu",""
"Female","3888"
"Male","3327"
"","7215"
"Thulung",""
"Female","8"
"Male","5"
"","13"
"Undefined Others",""
"Female","23"
"Male","15"
"","38"
"Yadav",""
"Female","11"
"Male","21"
"","32"
