"Population by Caste Ethinicity","Number"
"Badi",""
"Female","73"
"Male","68"
"","141"
"Brahman - Hill",""
"Female","1361"
"Male","1185"
"","2546"
"Brahman - Tarai",""
"Female","5"
"Male","6"
"","11"
"Chamar/ Harijan/ Ram",""
"Female","56"
"Male","64"
"","120"
"Chhetri",""
"Female","8063"
"Male","6770"
"","14833"
"Dalit Others",""
"Female","26"
"Male","25"
"","51"
"Damai/Dholi",""
"Female","906"
"Male","784"
"","1690"
"Gaderi/Bhedihar",""
"Female","12"
"Male","9"
"","21"
"Gaine",""
"Female","74"
"Male","72"
"","146"
"Gurung",""
"Female","251"
"Male","174"
"","425"
"Hajam/Thakur",""
"Female","23"
"Male","17"
"","40"
"Halwai",""
"Female","37"
"Male","41"
"","78"
"Kami",""
"Female","2860"
"Male","2418"
"","5278"
"Kori",""
"Female","13"
"Male","18"
"","31"
"Kumal",""
"Female","12"
"Male","8"
"","20"
"Kurmi",""
"Female","11"
"Male","4"
"","15"
"Limbu",""
"Female","5"
"Male","6"
"","11"
"Lohar",""
"Female","33"
"Male","36"
"","69"
"Magar",""
"Female","2323"
"Male","1908"
"","4231"
"Marwadi",""
"Female","21"
"Male","17"
"","38"
"Musalman",""
"Female","150"
"Male","146"
"","296"
"Newar",""
"Female","57"
"Male","48"
"","105"
"Others",""
"Female","63"
"Male","42"
"","105"
"Rai",""
"Female","15"
"Male","15"
"","30"
"Sanyasi/Dasnami",""
"Female","327"
"Male","280"
"","607"
"Sarki",""
"Female","84"
"Male","84"
"","168"
"Sherpa",""
"Female","8"
"Male","8"
"","16"
"Tamang",""
"Female","20"
"Male","18"
"","38"
"Terai Others",""
"Female","22"
"Male","17"
"","39"
"Thakuri",""
"Female","1797"
"Male","1431"
"","3228"
"Tharu",""
"Female","10288"
"Male","9601"
"","19889"
"Yadav",""
"Female","50"
"Male","52"
"","102"
