"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","2933"
"Male","3070"
"Badi",""
"Female","347"
"Male","318"
"Bangali",""
"Female","699"
"Male","762"
"Baraee",""
"Female","2911"
"Male","3148"
"Bhote",""
"Female","19"
"Male","28"
"Bote",""
"Female","16"
"Male","18"
"Brahman - Hill",""
"Female","25869"
"Male","22681"
"Brahman - Tarai",""
"Female","3523"
"Male","3594"
"Chamar/ Harijan/ Ram",""
"Female","10169"
"Male","10938"
"Chhetri",""
"Female","12225"
"Male","10554"
"Dalit Others",""
"Female","2039"
"Male","1962"
"Damai/Dholi",""
"Female","1689"
"Male","1563"
"Danuwar",""
"Female","8"
"Male","6"
"Dhandi",""
"Female","272"
"Male","305"
"Dhankar/ Dharikar",""
"Female","93"
"Male","101"
"Dhanuk",""
"Female","251"
"Male","261"
"Dhobi",""
"Female","5954"
"Male","6189"
"Dhunia",""
"Female","511"
"Male","510"
"Dom",""
"Female","15"
"Male","12"
"Dusadh/ Pasawan/ Pasi",""
"Female","10621"
"Male","11138"
"Foreigner",""
"Female","124"
"Male","134"
"Gaderi/Bhedihar",""
"Female","1331"
"Male","1417"
"Gaine",""
"Female","52"
"Male","38"
"Gharti/Bhujel",""
"Female","94"
"Male","76"
"Gurung",""
"Female","695"
"Male","608"
"Hajam/Thakur",""
"Female","3111"
"Male","3254"
"Halwai",""
"Female","1771"
"Male","1848"
"Janajati Others",""
"Female","11"
"Male","11"
"Jhangad/ Dhagar",""
"Female","30"
"Male","38"
"Kahar",""
"Female","8556"
"Male","8851"
"Kalwar",""
"Female","2416"
"Male","2468"
"Kami",""
"Female","5369"
"Male","4795"
"Kanu",""
"Female","294"
"Male","304"
"Kathabaniyan",""
"Female","4439"
"Male","4661"
"Kayastha",""
"Female","849"
"Male","859"
"Kewat",""
"Female","5891"
"Male","6277"
"Koiri/Kushwaha",""
"Female","888"
"Male","924"
"Kori",""
"Female","3666"
"Male","3952"
"Kumal",""
"Female","505"
"Male","442"
"Kumhar",""
"Female","131"
"Male","167"
"Kurmi",""
"Female","17557"
"Male","18155"
"Lhomi",""
"Female","9"
"Male","6"
"Limbu",""
"Female","29"
"Male","23"
"Lodh",""
"Female","993"
"Male","1042"
"Lohar",""
"Female","1764"
"Male","1880"
"Magar",""
"Female","10746"
"Male","9286"
"Majhi",""
"Female","251"
"Male","270"
"Mali",""
"Female","389"
"Male","373"
"Mallaha",""
"Female","1968"
"Male","1906"
"Marwadi",""
"Female","791"
"Male","903"
"Musahar",""
"Female","26"
"Male","26"
"Musalman",""
"Female","51841"
"Male","51936"
"Natuwa",""
"Female","152"
"Male","134"
"Newar",""
"Female","1016"
"Male","908"
"Nuniya",""
"Female","19"
"Male","18"
"Others",""
"Female","393"
"Male","255"
"Pattharkatta/ Kushwadiya",""
"Female","183"
"Male","184"
"Punjabi/Sikh",""
"Female","10"
"Male","9"
"Rai",""
"Female","111"
"Male","104"
"Rajbhar",""
"Female","69"
"Male","66"
"Raji",""
"Female","9"
"Male","8"
"Rajput",""
"Female","36"
"Male","41"
"Sanyasi/Dasnami",""
"Female","1993"
"Male","1973"
"Sarki",""
"Female","487"
"Male","447"
"Satar/ Santhal",""
"Female","5"
"Male","6"
"Sherpa",""
"Female","114"
"Male","125"
"Sonar",""
"Female","329"
"Male","319"
"Sudhi",""
"Female","153"
"Male","163"
"Sunuwar",""
"Female","18"
"Male","10"
"Tamang",""
"Female","149"
"Male","116"
"Teli",""
"Female","5207"
"Male","5418"
"Terai Others",""
"Female","3646"
"Male","3623"
"Thakali",""
"Female","35"
"Male","43"
"Thakuri",""
"Female","1585"
"Male","1293"
"Tharu",""
"Female","35780"
"Male","34130"
"Undefined Others",""
"Female","49"
"Male","50"
"Yadav",""
"Female","27863"
"Male","30062"
"Yakkha",""
"Female","33"
"Male","46"
