"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","218"
"Male","166"
"Bote",""
"Female","27"
"Male","19"
"Brahman - Hill",""
"Female","12395"
"Male","9852"
"Brahman - Tarai",""
"Female","13"
"Male","17"
"Chhantyal/Chhantel",""
"Female","11"
"Male","3"
"Chhetri",""
"Female","32497"
"Male","23925"
"Damai/Dholi",""
"Female","4146"
"Male","3031"
"Foreigner",""
"Female","12"
"Male","6"
"Gaine",""
"Female","169"
"Male","133"
"Gharti/Bhujel",""
"Female","699"
"Male","545"
"Gurung",""
"Female","1848"
"Male","1486"
"Kahar",""
"Female","13"
"Male","10"
"Kami",""
"Female","18102"
"Male","13585"
"Kori",""
"Female","7"
"Male","7"
"Kumal",""
"Female","1748"
"Male","1560"
"Kusunda",""
"Female","10"
"Male","8"
"Lhomi",""
"Female","100"
"Male","64"
"Limbu",""
"Female","6"
"Male","7"
"Magar",""
"Female","41266"
"Male","32861"
"Marwadi",""
"Female","11"
"Male","7"
"Musalman",""
"Female","332"
"Male","275"
"Newar",""
"Female","2102"
"Male","1709"
"Others",""
"Female","163"
"Male","151"
"Rai",""
"Female","9"
"Male","5"
"Sanyasi/Dasnami",""
"Female","4154"
"Male","3377"
"Sarki",""
"Female","5551"
"Male","4037"
"Tamang",""
"Female","179"
"Male","153"
"Terai Others",""
"Female","48"
"Male","42"
"Thakali",""
"Female","93"
"Male","88"
"Thakuri",""
"Female","1418"
"Male","1081"
"Thami",""
"Female","18"
"Male","15"
"Tharu",""
"Female","606"
"Male","600"
