"Population by Single Year of Age","Number"
"0",""
"Female","306"
"Male","316"
"1",""
"Female","298"
"Male","352"
"10",""
"Female","483"
"Male","552"
"11",""
"Female","472"
"Male","427"
"12",""
"Female","502"
"Male","539"
"13",""
"Female","507"
"Male","469"
"14",""
"Female","631"
"Male","558"
"15",""
"Female","521"
"Male","478"
"16",""
"Female","462"
"Male","496"
"17",""
"Female","460"
"Male","420"
"18",""
"Female","446"
"Male","378"
"19",""
"Female","346"
"Male","223"
"2",""
"Female","334"
"Male","309"
"20",""
"Female","396"
"Male","219"
"21",""
"Female","312"
"Male","167"
"22",""
"Female","419"
"Male","145"
"23",""
"Female","336"
"Male","117"
"24",""
"Female","328"
"Male","134"
"25",""
"Female","424"
"Male","134"
"26",""
"Female","352"
"Male","113"
"27",""
"Female","281"
"Male","124"
"28",""
"Female","385"
"Male","162"
"29",""
"Female","159"
"Male","72"
"3",""
"Female","296"
"Male","282"
"30",""
"Female","497"
"Male","199"
"31",""
"Female","161"
"Male","85"
"32",""
"Female","325"
"Male","180"
"33",""
"Female","184"
"Male","87"
"34",""
"Female","185"
"Male","98"
"35",""
"Female","533"
"Male","219"
"36",""
"Female","218"
"Male","111"
"37",""
"Female","169"
"Male","77"
"38",""
"Female","271"
"Male","121"
"39",""
"Female","133"
"Male","99"
"4",""
"Female","391"
"Male","340"
"40",""
"Female","601"
"Male","312"
"41",""
"Female","136"
"Male","98"
"42",""
"Female","248"
"Male","178"
"43",""
"Female","155"
"Male","103"
"44",""
"Female","161"
"Male","113"
"45",""
"Female","469"
"Male","296"
"46",""
"Female","192"
"Male","153"
"47",""
"Female","140"
"Male","117"
"48",""
"Female","234"
"Male","203"
"49",""
"Female","124"
"Male","102"
"5",""
"Female","371"
"Male","355"
"50",""
"Female","458"
"Male","333"
"51",""
"Female","140"
"Male","146"
"52",""
"Female","220"
"Male","211"
"53",""
"Female","124"
"Male","118"
"54",""
"Female","125"
"Male","133"
"55",""
"Female","286"
"Male","261"
"56",""
"Female","166"
"Male","160"
"57",""
"Female","139"
"Male","139"
"58",""
"Female","156"
"Male","168"
"59",""
"Female","113"
"Male","101"
"6",""
"Female","396"
"Male","356"
"60",""
"Female","373"
"Male","290"
"61",""
"Female","103"
"Male","115"
"62",""
"Female","149"
"Male","131"
"63",""
"Female","97"
"Male","90"
"64",""
"Female","111"
"Male","74"
"65",""
"Female","276"
"Male","207"
"66",""
"Female","83"
"Male","86"
"67",""
"Female","106"
"Male","118"
"68",""
"Female","132"
"Male","123"
"69",""
"Female","50"
"Male","72"
"7",""
"Female","426"
"Male","417"
"70",""
"Female","226"
"Male","179"
"71",""
"Female","54"
"Male","53"
"72",""
"Female","81"
"Male","89"
"73",""
"Female","54"
"Male","76"
"74",""
"Female","43"
"Male","49"
"75",""
"Female","133"
"Male","120"
"76",""
"Female","48"
"Male","60"
"77",""
"Female","58"
"Male","45"
"78",""
"Female","74"
"Male","91"
"79",""
"Female","25"
"Male","25"
"8",""
"Female","419"
"Male","449"
"80",""
"Female","89"
"Male","74"
"81",""
"Female","17"
"Male","29"
"82",""
"Female","31"
"Male","41"
"83",""
"Female","21"
"Male","46"
"84",""
"Female","33"
"Male","29"
"85",""
"Female","133"
"Male","127"
"9",""
"Female","455"
"Male","404"
