"Population by Single Year of Age","Number"
"0",""
"Female","238"
"Male","243"
"1",""
"Female","183"
"Male","225"
"10",""
"Female","294"
"Male","297"
"11",""
"Female","237"
"Male","265"
"12",""
"Female","312"
"Male","300"
"13",""
"Female","230"
"Male","256"
"14",""
"Female","237"
"Male","241"
"15",""
"Female","239"
"Male","215"
"16",""
"Female","222"
"Male","198"
"17",""
"Female","133"
"Male","135"
"18",""
"Female","240"
"Male","266"
"19",""
"Female","129"
"Male","126"
"2",""
"Female","283"
"Male","267"
"20",""
"Female","237"
"Male","162"
"21",""
"Female","140"
"Male","124"
"22",""
"Female","158"
"Male","178"
"23",""
"Female","148"
"Male","129"
"24",""
"Female","157"
"Male","144"
"25",""
"Female","218"
"Male","156"
"26",""
"Female","149"
"Male","113"
"27",""
"Female","115"
"Male","103"
"28",""
"Female","153"
"Male","161"
"29",""
"Female","55"
"Male","58"
"3",""
"Female","358"
"Male","353"
"30",""
"Female","243"
"Male","179"
"31",""
"Female","43"
"Male","49"
"32",""
"Female","115"
"Male","120"
"33",""
"Female","60"
"Male","54"
"34",""
"Female","46"
"Male","66"
"35",""
"Female","239"
"Male","211"
"36",""
"Female","76"
"Male","83"
"37",""
"Female","24"
"Male","45"
"38",""
"Female","88"
"Male","78"
"39",""
"Female","41"
"Male","40"
"4",""
"Female","366"
"Male","331"
"40",""
"Female","232"
"Male","176"
"41",""
"Female","42"
"Male","42"
"42",""
"Female","74"
"Male","69"
"43",""
"Female","42"
"Male","38"
"44",""
"Female","23"
"Male","28"
"45",""
"Female","186"
"Male","160"
"46",""
"Female","42"
"Male","51"
"47",""
"Female","22"
"Male","31"
"48",""
"Female","49"
"Male","88"
"49",""
"Female","22"
"Male","33"
"5",""
"Female","366"
"Male","380"
"50",""
"Female","148"
"Male","145"
"51",""
"Female","18"
"Male","34"
"52",""
"Female","29"
"Male","58"
"53",""
"Female","17"
"Male","41"
"54",""
"Female","14"
"Male","23"
"55",""
"Female","75"
"Male","90"
"56",""
"Female","19"
"Male","24"
"57",""
"Female","13"
"Male","21"
"58",""
"Female","40"
"Male","40"
"59",""
"Female","19"
"Male","22"
"6",""
"Female","371"
"Male","328"
"60",""
"Female","146"
"Male","123"
"61",""
"Female","18"
"Male","33"
"62",""
"Female","41"
"Male","26"
"63",""
"Female","16"
"Male","29"
"64",""
"Female","15"
"Male","26"
"65",""
"Female","89"
"Male","79"
"66",""
"Female","6"
"Male","23"
"67",""
"Female","11"
"Male","16"
"68",""
"Female","29"
"Male","43"
"69",""
"Female","10"
"Male","10"
"7",""
"Female","309"
"Male","316"
"70",""
"Female","72"
"Male","52"
"71",""
"Female","8"
"Male","8"
"72",""
"Female","18"
"Male","22"
"73",""
"Female","10"
"Male","13"
"74",""
"Female","5"
"Male","4"
"75",""
"Female","20"
"Male","34"
"76",""
"Female","5"
"Male","4"
"77",""
"Female","2"
"Male","7"
"78",""
"Female","5"
"Male","8"
"79",""
"Female","1"
"Male","4"
"8",""
"Female","311"
"Male","313"
"80",""
"Female","17"
"Male","14"
"81",""
"Female","3"
"Male","3"
"82",""
"Female","3"
"Male","1"
"83",""
"Female","0"
"Male","3"
"84",""
"Female","2"
"Male","5"
"85",""
"Female","7"
"Male","8"
"9",""
"Female","259"
"Male","269"
