"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","164"
"Male","191"
"","355"
"Bangali",""
"Female","103"
"Male","120"
"","223"
"Bantar/Sardar",""
"Female","25"
"Male","24"
"","49"
"Brahman - Hill",""
"Female","454"
"Male","479"
"","933"
"Brahman - Tarai",""
"Female","330"
"Male","364"
"","694"
"Chamar/ Harijan/ Ram",""
"Female","1253"
"Male","1390"
"","2643"
"Chhetri",""
"Female","1308"
"Male","1249"
"","2557"
"Chidimar",""
"Female","17"
"Male","22"
"","39"
"Dalit Others",""
"Female","736"
"Male","792"
"","1528"
"Damai/Dholi",""
"Female","123"
"Male","120"
"","243"
"Dhankar/ Dharikar",""
"Female","11"
"Male","11"
"","22"
"Dhobi",""
"Female","427"
"Male","466"
"","893"
"Dusadh/ Pasawan/ Pasi",""
"Female","441"
"Male","448"
"","889"
"Gaderi/Bhedihar",""
"Female","188"
"Male","233"
"","421"
"Gurung",""
"Female","48"
"Male","59"
"","107"
"Hajam/Thakur",""
"Female","414"
"Male","438"
"","852"
"Halwai",""
"Female","122"
"Male","118"
"","240"
"Kahar",""
"Female","204"
"Male","236"
"","440"
"Kalwar",""
"Female","50"
"Male","53"
"","103"
"Kamar",""
"Female","9"
"Male","9"
"","18"
"Kami",""
"Female","436"
"Male","425"
"","861"
"Kanu",""
"Female","1080"
"Male","1190"
"","2270"
"Kathabaniyan",""
"Female","79"
"Male","77"
"","156"
"Kayastha",""
"Female","273"
"Male","277"
"","550"
"Kori",""
"Female","179"
"Male","187"
"","366"
"Kumal",""
"Female","22"
"Male","19"
"","41"
"Kumhar",""
"Female","152"
"Male","148"
"","300"
"Kurmi",""
"Female","1318"
"Male","1427"
"","2745"
"Lodh",""
"Female","82"
"Male","93"
"","175"
"Lohar",""
"Female","89"
"Male","100"
"","189"
"Magar",""
"Female","568"
"Male","534"
"","1102"
"Mallaha",""
"Female","98"
"Male","93"
"","191"
"Marwadi",""
"Female","278"
"Male","312"
"","590"
"Musahar",""
"Female","7"
"Male","5"
"","12"
"Musalman",""
"Female","4148"
"Male","4283"
"","8431"
"Natuwa",""
"Female","5"
"Male","9"
"","14"
"Newar",""
"Female","95"
"Male","117"
"","212"
"Others",""
"Female","46"
"Male","22"
"","68"
"Pattharkatta/ Kushwadiya",""
"Female","99"
"Male","91"
"","190"
"Rai",""
"Female","16"
"Male","32"
"","48"
"Rajput",""
"Female","91"
"Male","79"
"","170"
"Sanyasi/Dasnami",""
"Female","114"
"Male","113"
"","227"
"Sarki",""
"Female","10"
"Male","7"
"","17"
"Sonar",""
"Female","82"
"Male","86"
"","168"
"Tamang",""
"Female","12"
"Male","11"
"","23"
"Teli",""
"Female","263"
"Male","253"
"","516"
"Terai Others",""
"Female","453"
"Male","482"
"","935"
"Thakuri",""
"Female","91"
"Male","94"
"","185"
"Tharu",""
"Female","246"
"Male","283"
"","529"
"Yadav",""
"Female","1547"
"Male","1762"
"","3309"
