"Population by Mother tongue","Number"
"Bangla",""
"Female","29"
"Male","41"
"Bantawa",""
"Female","4"
"Male","7"
"Bhojpuri",""
"Female","133"
"Male","177"
"Bhujel",""
"Female","820"
"Male","823"
"Chamling",""
"Female","17"
"Male","16"
"Gurung",""
"Female","38"
"Male","26"
"Hindi",""
"Female","110"
"Male","297"
"Limbu",""
"Female","201"
"Male","188"
"Magar",""
"Female","270"
"Male","247"
"Maithili",""
"Female","4389"
"Male","4859"
"Majhi",""
"Female","8"
"Male","8"
"Nepali",""
"Female","6725"
"Male","6258"
"Newar",""
"Female","146"
"Male","161"
"Not Reported",""
"Female","47"
"Male","48"
"Others",""
"Female","73"
"Male","73"
"Rai",""
"Female","131"
"Male","113"
"Rajbanshi",""
"Female","1025"
"Male","987"
"Rajsthani",""
"Female","6"
"Male","6"
"Santhali",""
"Female","13"
"Male","11"
"Sherpa",""
"Female","20"
"Male","25"
"Tamang",""
"Female","78"
"Male","102"
"Tharu",""
"Female","5387"
"Male","4994"
"Thulung",""
"Female","10"
"Male","9"
"Uranw/Urau",""
"Female","413"
"Male","438"
"Urdu",""
"Female","769"
"Male","798"
"Yakkha",""
"Female","7"
"Male","5"
