"Population by Single Year of Age","Number"
"0",""
"Female","349"
"Male","350"
"1",""
"Female","257"
"Male","343"
"10",""
"Female","500"
"Male","550"
"11",""
"Female","345"
"Male","377"
"12",""
"Female","502"
"Male","525"
"13",""
"Female","423"
"Male","456"
"14",""
"Female","502"
"Male","470"
"15",""
"Female","469"
"Male","496"
"16",""
"Female","490"
"Male","537"
"17",""
"Female","421"
"Male","484"
"18",""
"Female","565"
"Male","545"
"19",""
"Female","366"
"Male","367"
"2",""
"Female","389"
"Male","348"
"20",""
"Female","536"
"Male","480"
"21",""
"Female","282"
"Male","330"
"22",""
"Female","542"
"Male","466"
"23",""
"Female","332"
"Male","297"
"24",""
"Female","400"
"Male","311"
"25",""
"Female","683"
"Male","572"
"26",""
"Female","374"
"Male","315"
"27",""
"Female","316"
"Male","307"
"28",""
"Female","465"
"Male","435"
"29",""
"Female","191"
"Male","197"
"3",""
"Female","398"
"Male","377"
"30",""
"Female","717"
"Male","657"
"31",""
"Female","124"
"Male","182"
"32",""
"Female","453"
"Male","374"
"33",""
"Female","232"
"Male","182"
"34",""
"Female","203"
"Male","203"
"35",""
"Female","697"
"Male","734"
"36",""
"Female","225"
"Male","238"
"37",""
"Female","166"
"Male","178"
"38",""
"Female","317"
"Male","259"
"39",""
"Female","135"
"Male","123"
"4",""
"Female","387"
"Male","411"
"40",""
"Female","639"
"Male","649"
"41",""
"Female","109"
"Male","144"
"42",""
"Female","263"
"Male","295"
"43",""
"Female","142"
"Male","133"
"44",""
"Female","112"
"Male","125"
"45",""
"Female","467"
"Male","552"
"46",""
"Female","135"
"Male","172"
"47",""
"Female","101"
"Male","131"
"48",""
"Female","212"
"Male","185"
"49",""
"Female","103"
"Male","90"
"5",""
"Female","460"
"Male","464"
"50",""
"Female","394"
"Male","435"
"51",""
"Female","61"
"Male","103"
"52",""
"Female","137"
"Male","170"
"53",""
"Female","85"
"Male","82"
"54",""
"Female","72"
"Male","78"
"55",""
"Female","282"
"Male","349"
"56",""
"Female","78"
"Male","75"
"57",""
"Female","65"
"Male","67"
"58",""
"Female","140"
"Male","125"
"59",""
"Female","63"
"Male","65"
"6",""
"Female","403"
"Male","391"
"60",""
"Female","303"
"Male","339"
"61",""
"Female","52"
"Male","82"
"62",""
"Female","71"
"Male","98"
"63",""
"Female","61"
"Male","45"
"64",""
"Female","33"
"Male","51"
"65",""
"Female","189"
"Male","199"
"66",""
"Female","26"
"Male","38"
"67",""
"Female","45"
"Male","52"
"68",""
"Female","50"
"Male","68"
"69",""
"Female","31"
"Male","29"
"7",""
"Female","443"
"Male","431"
"70",""
"Female","155"
"Male","111"
"71",""
"Female","10"
"Male","22"
"72",""
"Female","42"
"Male","34"
"73",""
"Female","19"
"Male","14"
"74",""
"Female","20"
"Male","15"
"75",""
"Female","65"
"Male","70"
"76",""
"Female","8"
"Male","17"
"77",""
"Female","14"
"Male","9"
"78",""
"Female","31"
"Male","23"
"79",""
"Female","9"
"Male","7"
"8",""
"Female","459"
"Male","518"
"80",""
"Female","27"
"Male","25"
"81",""
"Female","1"
"Male","10"
"82",""
"Female","8"
"Male","10"
"83",""
"Female","2"
"Male","12"
"84",""
"Female","6"
"Male","5"
"85",""
"Female","62"
"Male","45"
"9",""
"Female","378"
"Male","340"
