"Population by Single Year of Age","Number"
"0",""
"Female","118"
"Male","133"
"1",""
"Female","124"
"Male","129"
"10",""
"Female","164"
"Male","178"
"11",""
"Female","164"
"Male","143"
"12",""
"Female","171"
"Male","166"
"13",""
"Female","159"
"Male","160"
"14",""
"Female","167"
"Male","158"
"15",""
"Female","153"
"Male","154"
"16",""
"Female","129"
"Male","131"
"17",""
"Female","151"
"Male","137"
"18",""
"Female","130"
"Male","100"
"19",""
"Female","124"
"Male","78"
"2",""
"Female","145"
"Male","155"
"20",""
"Female","142"
"Male","72"
"21",""
"Female","136"
"Male","72"
"22",""
"Female","140"
"Male","64"
"23",""
"Female","113"
"Male","54"
"24",""
"Female","134"
"Male","45"
"25",""
"Female","130"
"Male","60"
"26",""
"Female","103"
"Male","38"
"27",""
"Female","103"
"Male","55"
"28",""
"Female","94"
"Male","52"
"29",""
"Female","88"
"Male","55"
"3",""
"Female","121"
"Male","144"
"30",""
"Female","100"
"Male","52"
"31",""
"Female","66"
"Male","28"
"32",""
"Female","107"
"Male","48"
"33",""
"Female","77"
"Male","38"
"34",""
"Female","96"
"Male","36"
"35",""
"Female","112"
"Male","57"
"36",""
"Female","59"
"Male","32"
"37",""
"Female","98"
"Male","48"
"38",""
"Female","55"
"Male","39"
"39",""
"Female","80"
"Male","36"
"4",""
"Female","116"
"Male","143"
"40",""
"Female","83"
"Male","66"
"41",""
"Female","64"
"Male","42"
"42",""
"Female","80"
"Male","51"
"43",""
"Female","71"
"Male","44"
"44",""
"Female","57"
"Male","39"
"45",""
"Female","89"
"Male","58"
"46",""
"Female","55"
"Male","29"
"47",""
"Female","50"
"Male","43"
"48",""
"Female","60"
"Male","37"
"49",""
"Female","57"
"Male","47"
"5",""
"Female","144"
"Male","155"
"50",""
"Female","78"
"Male","67"
"51",""
"Female","54"
"Male","36"
"52",""
"Female","64"
"Male","66"
"53",""
"Female","45"
"Male","56"
"54",""
"Female","35"
"Male","47"
"55",""
"Female","65"
"Male","59"
"56",""
"Female","53"
"Male","49"
"57",""
"Female","57"
"Male","47"
"58",""
"Female","34"
"Male","32"
"59",""
"Female","41"
"Male","42"
"6",""
"Female","133"
"Male","116"
"60",""
"Female","52"
"Male","53"
"61",""
"Female","29"
"Male","34"
"62",""
"Female","30"
"Male","39"
"63",""
"Female","40"
"Male","37"
"64",""
"Female","21"
"Male","36"
"65",""
"Female","40"
"Male","28"
"66",""
"Female","25"
"Male","14"
"67",""
"Female","43"
"Male","56"
"68",""
"Female","25"
"Male","44"
"69",""
"Female","23"
"Male","27"
"7",""
"Female","155"
"Male","135"
"70",""
"Female","29"
"Male","23"
"71",""
"Female","19"
"Male","22"
"72",""
"Female","31"
"Male","21"
"73",""
"Female","21"
"Male","17"
"74",""
"Female","7"
"Male","14"
"75",""
"Female","31"
"Male","22"
"76",""
"Female","11"
"Male","18"
"77",""
"Female","11"
"Male","17"
"78",""
"Female","9"
"Male","18"
"79",""
"Female","10"
"Male","17"
"8",""
"Female","133"
"Male","153"
"80",""
"Female","13"
"Male","9"
"81",""
"Female","7"
"Male","5"
"82",""
"Female","7"
"Male","6"
"83",""
"Female","14"
"Male","8"
"84",""
"Female","2"
"Male","7"
"85",""
"Female","17"
"Male","19"
"9",""
"Female","151"
"Male","148"
