"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","174"
"Male","215"
"Badi",""
"Female","4"
"Male","7"
"Bangali",""
"Female","280"
"Male","296"
"Bantar/Sardar",""
"Female","6"
"Male","12"
"Baraee",""
"Female","1780"
"Male","2101"
"Bhote",""
"Female","4"
"Male","8"
"Bin",""
"Female","197"
"Male","241"
"Brahman - Hill",""
"Female","4122"
"Male","4460"
"Brahman - Tarai",""
"Female","1932"
"Male","2289"
"Chamar/ Harijan/ Ram",""
"Female","3270"
"Male","3638"
"Chhetri",""
"Female","2267"
"Male","2411"
"Dalit Others",""
"Female","8"
"Male","5"
"Damai/Dholi",""
"Female","71"
"Male","65"
"Danuwar",""
"Female","21"
"Male","17"
"Dhanuk",""
"Female","3819"
"Male","4010"
"Dhimal",""
"Female","10"
"Male","7"
"Dhobi",""
"Female","1188"
"Male","1343"
"Dhunia",""
"Female","45"
"Male","50"
"Dom",""
"Female","331"
"Male","310"
"Dusadh/ Pasawan/ Pasi",""
"Female","2230"
"Male","2401"
"Foreigner",""
"Female","20"
"Male","18"
"Gaderi/Bhedihar",""
"Female","62"
"Male","74"
"Ghale",""
"Female","31"
"Male","32"
"Gharti/Bhujel",""
"Female","29"
"Male","37"
"Gurung",""
"Female","121"
"Male","120"
"Hajam/Thakur",""
"Female","1373"
"Male","1450"
"Halkhor",""
"Female","451"
"Male","447"
"Halwai",""
"Female","168"
"Male","194"
"Janajati Others",""
"Female","12"
"Male","12"
"Jhangad/ Dhagar",""
"Female","162"
"Male","178"
"Kahar",""
"Female","208"
"Male","258"
"Kalwar",""
"Female","3376"
"Male","3946"
"Kami",""
"Female","148"
"Male","159"
"Kanu",""
"Female","7097"
"Male","8320"
"Kathabaniyan",""
"Female","2378"
"Male","2566"
"Kayastha",""
"Female","2433"
"Male","2664"
"Kewat",""
"Female","197"
"Male","193"
"Koiri/Kushwaha",""
"Female","3092"
"Male","3670"
"Kumal",""
"Female","837"
"Male","948"
"Kumhar",""
"Female","580"
"Male","618"
"Kurmi",""
"Female","10890"
"Male","12302"
"Limbu",""
"Female","52"
"Male","41"
"Lohar",""
"Female","1368"
"Male","1616"
"Magar",""
"Female","411"
"Male","425"
"Majhi",""
"Female","92"
"Male","89"
"Mali",""
"Female","295"
"Male","375"
"Mallaha",""
"Female","1859"
"Male","1995"
"Marwadi",""
"Female","2535"
"Male","2827"
"Musahar",""
"Female","776"
"Male","837"
"Musalman",""
"Female","20996"
"Male","22573"
"Natuwa",""
"Female","236"
"Male","230"
"Newar",""
"Female","2796"
"Male","2789"
"Nuniya",""
"Female","1592"
"Male","1821"
"Others",""
"Female","66"
"Male","55"
"Punjabi/Sikh",""
"Female","115"
"Male","128"
"Rai",""
"Female","523"
"Male","564"
"Rajbansi",""
"Female","11"
"Male","1"
"Rajbhar",""
"Female","176"
"Male","207"
"Rajdhob",""
"Female","11"
"Male","10"
"Rajput",""
"Female","1404"
"Male","1614"
"Sanyasi/Dasnami",""
"Female","1016"
"Male","1094"
"Sarki",""
"Female","26"
"Male","27"
"Satar/ Santhal",""
"Female","15"
"Male","17"
"Sherpa",""
"Female","55"
"Male","32"
"Sonar",""
"Female","3454"
"Male","3928"
"Sudhi",""
"Female","80"
"Male","86"
"Sunuwar",""
"Female","9"
"Male","4"
"Tamang",""
"Female","482"
"Male","502"
"Tatma/Tatwa",""
"Female","1301"
"Male","1559"
"Teli",""
"Female","3949"
"Male","4813"
"Terai Others",""
"Female","1644"
"Male","1773"
"Thakali",""
"Female","10"
"Male","3"
"Thakuri",""
"Female","221"
"Male","206"
"Tharu",""
"Female","3436"
"Male","4091"
"Undefined Others",""
"Female","45"
"Male","46"
"Yadav",""
"Female","7031"
"Male","8583"
"Yakkha",""
"Female","183"
"Male","174"
