"Population by Single Year of Age","Number"
"0",""
"Female","124"
"Male","92"
"1",""
"Female","98"
"Male","107"
"10",""
"Female","199"
"Male","190"
"11",""
"Female","178"
"Male","152"
"12",""
"Female","197"
"Male","204"
"13",""
"Female","196"
"Male","191"
"14",""
"Female","187"
"Male","202"
"15",""
"Female","201"
"Male","201"
"16",""
"Female","200"
"Male","156"
"17",""
"Female","169"
"Male","168"
"18",""
"Female","199"
"Male","193"
"19",""
"Female","113"
"Male","105"
"2",""
"Female","107"
"Male","102"
"20",""
"Female","179"
"Male","91"
"21",""
"Female","133"
"Male","85"
"22",""
"Female","170"
"Male","90"
"23",""
"Female","111"
"Male","60"
"24",""
"Female","114"
"Male","51"
"25",""
"Female","168"
"Male","76"
"26",""
"Female","109"
"Male","68"
"27",""
"Female","93"
"Male","42"
"28",""
"Female","139"
"Male","65"
"29",""
"Female","71"
"Male","33"
"3",""
"Female","102"
"Male","136"
"30",""
"Female","193"
"Male","81"
"31",""
"Female","43"
"Male","41"
"32",""
"Female","115"
"Male","46"
"33",""
"Female","63"
"Male","33"
"34",""
"Female","61"
"Male","31"
"35",""
"Female","217"
"Male","82"
"36",""
"Female","74"
"Male","38"
"37",""
"Female","62"
"Male","39"
"38",""
"Female","94"
"Male","37"
"39",""
"Female","48"
"Male","30"
"4",""
"Female","105"
"Male","125"
"40",""
"Female","202"
"Male","94"
"41",""
"Female","60"
"Male","27"
"42",""
"Female","89"
"Male","68"
"43",""
"Female","64"
"Male","33"
"44",""
"Female","62"
"Male","29"
"45",""
"Female","177"
"Male","109"
"46",""
"Female","59"
"Male","32"
"47",""
"Female","75"
"Male","35"
"48",""
"Female","87"
"Male","83"
"49",""
"Female","56"
"Male","47"
"5",""
"Female","143"
"Male","132"
"50",""
"Female","167"
"Male","110"
"51",""
"Female","67"
"Male","49"
"52",""
"Female","85"
"Male","66"
"53",""
"Female","63"
"Male","51"
"54",""
"Female","48"
"Male","28"
"55",""
"Female","114"
"Male","84"
"56",""
"Female","79"
"Male","62"
"57",""
"Female","51"
"Male","42"
"58",""
"Female","64"
"Male","63"
"59",""
"Female","52"
"Male","45"
"6",""
"Female","136"
"Male","129"
"60",""
"Female","183"
"Male","95"
"61",""
"Female","62"
"Male","55"
"62",""
"Female","66"
"Male","67"
"63",""
"Female","44"
"Male","33"
"64",""
"Female","47"
"Male","41"
"65",""
"Female","123"
"Male","81"
"66",""
"Female","41"
"Male","41"
"67",""
"Female","47"
"Male","50"
"68",""
"Female","52"
"Male","53"
"69",""
"Female","27"
"Male","37"
"7",""
"Female","150"
"Male","146"
"70",""
"Female","88"
"Male","74"
"71",""
"Female","19"
"Male","27"
"72",""
"Female","32"
"Male","45"
"73",""
"Female","24"
"Male","35"
"74",""
"Female","13"
"Male","18"
"75",""
"Female","59"
"Male","63"
"76",""
"Female","15"
"Male","24"
"77",""
"Female","20"
"Male","15"
"78",""
"Female","26"
"Male","27"
"79",""
"Female","13"
"Male","14"
"8",""
"Female","170"
"Male","155"
"80",""
"Female","34"
"Male","19"
"81",""
"Female","7"
"Male","11"
"82",""
"Female","17"
"Male","10"
"83",""
"Female","9"
"Male","19"
"84",""
"Female","17"
"Male","11"
"85",""
"Female","48"
"Male","52"
"9",""
"Female","145"
"Male","117"
