"Population by Single Year of Age","Number"
"0",""
"Female","315"
"Male","343"
"1",""
"Female","334"
"Male","365"
"10",""
"Female","599"
"Male","572"
"11",""
"Female","505"
"Male","458"
"12",""
"Female","566"
"Male","627"
"13",""
"Female","564"
"Male","563"
"14",""
"Female","577"
"Male","545"
"15",""
"Female","549"
"Male","493"
"16",""
"Female","510"
"Male","480"
"17",""
"Female","471"
"Male","432"
"18",""
"Female","485"
"Male","422"
"19",""
"Female","348"
"Male","279"
"2",""
"Female","311"
"Male","380"
"20",""
"Female","345"
"Male","289"
"21",""
"Female","287"
"Male","226"
"22",""
"Female","406"
"Male","281"
"23",""
"Female","297"
"Male","151"
"24",""
"Female","248"
"Male","201"
"25",""
"Female","336"
"Male","225"
"26",""
"Female","221"
"Male","159"
"27",""
"Female","254"
"Male","180"
"28",""
"Female","272"
"Male","195"
"29",""
"Female","171"
"Male","125"
"3",""
"Female","378"
"Male","365"
"30",""
"Female","378"
"Male","248"
"31",""
"Female","150"
"Male","123"
"32",""
"Female","273"
"Male","146"
"33",""
"Female","179"
"Male","142"
"34",""
"Female","175"
"Male","140"
"35",""
"Female","421"
"Male","292"
"36",""
"Female","180"
"Male","136"
"37",""
"Female","143"
"Male","150"
"38",""
"Female","197"
"Male","153"
"39",""
"Female","151"
"Male","142"
"4",""
"Female","442"
"Male","448"
"40",""
"Female","379"
"Male","348"
"41",""
"Female","127"
"Male","148"
"42",""
"Female","173"
"Male","197"
"43",""
"Female","144"
"Male","133"
"44",""
"Female","149"
"Male","114"
"45",""
"Female","345"
"Male","282"
"46",""
"Female","117"
"Male","119"
"47",""
"Female","127"
"Male","134"
"48",""
"Female","129"
"Male","140"
"49",""
"Female","110"
"Male","110"
"5",""
"Female","459"
"Male","463"
"50",""
"Female","257"
"Male","291"
"51",""
"Female","96"
"Male","104"
"52",""
"Female","117"
"Male","127"
"53",""
"Female","103"
"Male","89"
"54",""
"Female","81"
"Male","76"
"55",""
"Female","155"
"Male","178"
"56",""
"Female","97"
"Male","81"
"57",""
"Female","115"
"Male","98"
"58",""
"Female","100"
"Male","108"
"59",""
"Female","69"
"Male","90"
"6",""
"Female","475"
"Male","438"
"60",""
"Female","204"
"Male","186"
"61",""
"Female","82"
"Male","84"
"62",""
"Female","101"
"Male","105"
"63",""
"Female","81"
"Male","71"
"64",""
"Female","46"
"Male","70"
"65",""
"Female","130"
"Male","112"
"66",""
"Female","55"
"Male","50"
"67",""
"Female","87"
"Male","97"
"68",""
"Female","64"
"Male","89"
"69",""
"Female","41"
"Male","45"
"7",""
"Female","510"
"Male","498"
"70",""
"Female","110"
"Male","79"
"71",""
"Female","33"
"Male","41"
"72",""
"Female","63"
"Male","50"
"73",""
"Female","29"
"Male","40"
"74",""
"Female","23"
"Male","23"
"75",""
"Female","75"
"Male","56"
"76",""
"Female","35"
"Male","35"
"77",""
"Female","34"
"Male","29"
"78",""
"Female","49"
"Male","35"
"79",""
"Female","19"
"Male","12"
"8",""
"Female","512"
"Male","546"
"80",""
"Female","49"
"Male","46"
"81",""
"Female","8"
"Male","14"
"82",""
"Female","22"
"Male","23"
"83",""
"Female","13"
"Male","14"
"84",""
"Female","20"
"Male","16"
"85",""
"Female","74"
"Male","49"
"9",""
"Female","498"
"Male","532"
