"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","60"
"Male","60"
"","120"
"Baraee",""
"Female","98"
"Male","80"
"","178"
"Brahman - Hill",""
"Female","47"
"Male","52"
"","99"
"Brahman - Tarai",""
"Female","33"
"Male","47"
"","80"
"Chamar/ Harijan/ Ram",""
"Female","325"
"Male","325"
"","650"
"Chhetri",""
"Female","13"
"Male","7"
"","20"
"Danuwar",""
"Female","123"
"Male","111"
"","234"
"Dhanuk",""
"Female","124"
"Male","104"
"","228"
"Dhobi",""
"Female","53"
"Male","61"
"","114"
"Dom",""
"Female","9"
"Male","14"
"","23"
"Dusadh/ Pasawan/ Pasi",""
"Female","356"
"Male","342"
"","698"
"Hajam/Thakur",""
"Female","137"
"Male","112"
"","249"
"Halwai",""
"Female","29"
"Male","25"
"","54"
"Kalwar",""
"Female","77"
"Male","70"
"","147"
"Kami",""
"Female","8"
"Male","6"
"","14"
"Kathabaniyan",""
"Female","82"
"Male","78"
"","160"
"Kayastha",""
"Female","8"
"Male","12"
"","20"
"Kewat",""
"Female","72"
"Male","58"
"","130"
"Khatwe",""
"Female","411"
"Male","356"
"","767"
"Koiri/Kushwaha",""
"Female","97"
"Male","84"
"","181"
"Kumhar",""
"Female","21"
"Male","12"
"","33"
"Kurmi",""
"Female","12"
"Male","11"
"","23"
"Lohar",""
"Female","9"
"Male","4"
"","13"
"Majhi",""
"Female","60"
"Male","49"
"","109"
"Mallaha",""
"Female","164"
"Male","135"
"","299"
"Marwadi",""
"Female","10"
"Male","11"
"","21"
"Musahar",""
"Female","848"
"Male","830"
"","1678"
"Musalman",""
"Female","759"
"Male","596"
"","1355"
"Others",""
"Female","21"
"Male","4"
"","25"
"Rajdhob",""
"Female","32"
"Male","25"
"","57"
"Sanyasi/Dasnami",""
"Female","52"
"Male","36"
"","88"
"Sonar",""
"Female","25"
"Male","36"
"","61"
"Sudhi",""
"Female","48"
"Male","42"
"","90"
"Tatma/Tatwa",""
"Female","232"
"Male","210"
"","442"
"Teli",""
"Female","191"
"Male","159"
"","350"
"Terai Others",""
"Female","126"
"Male","107"
"","233"
"Tharu",""
"Female","450"
"Male","395"
"","845"
"Undefined Others",""
"Female","13"
"Male","13"
"","26"
"Yadav",""
"Female","4461"
"Male","4183"
"","8644"
