"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","15"
"Male","19"
"Bangali",""
"Female","29"
"Male","30"
"Baraee",""
"Female","88"
"Male","102"
"Bin",""
"Female","734"
"Male","750"
"Brahman - Hill",""
"Female","124"
"Male","131"
"Brahman - Tarai",""
"Female","77"
"Male","83"
"Chamar/ Harijan/ Ram",""
"Female","648"
"Male","669"
"Chhetri",""
"Female","18"
"Male","15"
"Dhanuk",""
"Female","261"
"Male","270"
"Dhobi",""
"Female","162"
"Male","184"
"Dom",""
"Female","8"
"Male","10"
"Dusadh/ Pasawan/ Pasi",""
"Female","540"
"Male","537"
"Gaderi/Bhedihar",""
"Female","123"
"Male","162"
"Hajam/Thakur",""
"Female","155"
"Male","156"
"Kahar",""
"Female","74"
"Male","86"
"Kalwar",""
"Female","155"
"Male","171"
"Kanu",""
"Female","1817"
"Male","1902"
"Kathabaniyan",""
"Female","12"
"Male","15"
"Kayastha",""
"Female","62"
"Male","49"
"Koiri/Kushwaha",""
"Female","1651"
"Male","1774"
"Kumal",""
"Female","13"
"Male","14"
"Kumhar",""
"Female","165"
"Male","188"
"Kurmi",""
"Female","1068"
"Male","1107"
"Lohar",""
"Female","329"
"Male","335"
"Magar",""
"Female","7"
"Male","9"
"Mali",""
"Female","72"
"Male","60"
"Mallaha",""
"Female","186"
"Male","197"
"Musahar",""
"Female","37"
"Male","40"
"Musalman",""
"Female","2184"
"Male","2384"
"Newar",""
"Female","6"
"Male","7"
"Nuniya",""
"Female","136"
"Male","157"
"Others",""
"Female","47"
"Male","19"
"Sanyasi/Dasnami",""
"Female","139"
"Male","143"
"Sonar",""
"Female","66"
"Male","58"
"Tatma/Tatwa",""
"Female","69"
"Male","81"
"Teli",""
"Female","254"
"Male","269"
"Terai Others",""
"Female","21"
"Male","23"
"Tharu",""
"Female","90"
"Male","94"
"Yadav",""
"Female","1734"
"Male","1876"
