"Population by Single Year of Age","Number"
"0",""
"Female","297"
"Male","304"
"1",""
"Female","203"
"Male","229"
"10",""
"Female","546"
"Male","653"
"11",""
"Female","212"
"Male","228"
"12",""
"Female","455"
"Male","457"
"13",""
"Female","241"
"Male","265"
"14",""
"Female","275"
"Male","315"
"15",""
"Female","250"
"Male","303"
"16",""
"Female","215"
"Male","309"
"17",""
"Female","139"
"Male","175"
"18",""
"Female","265"
"Male","308"
"19",""
"Female","115"
"Male","119"
"2",""
"Female","424"
"Male","428"
"20",""
"Female","364"
"Male","350"
"21",""
"Female","102"
"Male","113"
"22",""
"Female","240"
"Male","243"
"23",""
"Female","207"
"Male","137"
"24",""
"Female","183"
"Male","158"
"25",""
"Female","356"
"Male","407"
"26",""
"Female","160"
"Male","153"
"27",""
"Female","116"
"Male","134"
"28",""
"Female","299"
"Male","248"
"29",""
"Female","53"
"Male","68"
"3",""
"Female","460"
"Male","445"
"30",""
"Female","399"
"Male","430"
"31",""
"Female","60"
"Male","39"
"32",""
"Female","191"
"Male","212"
"33",""
"Female","172"
"Male","71"
"34",""
"Female","107"
"Male","65"
"35",""
"Female","364"
"Male","491"
"36",""
"Female","103"
"Male","98"
"37",""
"Female","55"
"Male","67"
"38",""
"Female","232"
"Male","179"
"39",""
"Female","43"
"Male","49"
"4",""
"Female","441"
"Male","468"
"40",""
"Female","290"
"Male","449"
"41",""
"Female","38"
"Male","42"
"42",""
"Female","99"
"Male","105"
"43",""
"Female","100"
"Male","30"
"44",""
"Female","39"
"Male","34"
"45",""
"Female","282"
"Male","372"
"46",""
"Female","48"
"Male","37"
"47",""
"Female","58"
"Male","57"
"48",""
"Female","104"
"Male","76"
"49",""
"Female","23"
"Male","35"
"5",""
"Female","515"
"Male","514"
"50",""
"Female","223"
"Male","323"
"51",""
"Female","30"
"Male","31"
"52",""
"Female","57"
"Male","45"
"53",""
"Female","45"
"Male","29"
"54",""
"Female","20"
"Male","15"
"55",""
"Female","202"
"Male","242"
"56",""
"Female","33"
"Male","30"
"57",""
"Female","27"
"Male","18"
"58",""
"Female","85"
"Male","48"
"59",""
"Female","20"
"Male","10"
"6",""
"Female","486"
"Male","526"
"60",""
"Female","218"
"Male","288"
"61",""
"Female","30"
"Male","26"
"62",""
"Female","51"
"Male","59"
"63",""
"Female","51"
"Male","15"
"64",""
"Female","21"
"Male","21"
"65",""
"Female","169"
"Male","239"
"66",""
"Female","27"
"Male","21"
"67",""
"Female","16"
"Male","9"
"68",""
"Female","52"
"Male","37"
"69",""
"Female","12"
"Male","14"
"7",""
"Female","390"
"Male","387"
"70",""
"Female","133"
"Male","171"
"71",""
"Female","15"
"Male","11"
"72",""
"Female","22"
"Male","37"
"73",""
"Female","13"
"Male","9"
"74",""
"Female","2"
"Male","3"
"75",""
"Female","71"
"Male","93"
"76",""
"Female","5"
"Male","5"
"77",""
"Female","5"
"Male","5"
"78",""
"Female","8"
"Male","6"
"79",""
"Female","1"
"Male","2"
"8",""
"Female","558"
"Male","598"
"80",""
"Female","23"
"Male","50"
"81",""
"Female","3"
"Male","0"
"82",""
"Female","1"
"Male","1"
"84",""
"Female","1"
"Male","0"
"85",""
"Female","27"
"Male","25"
"9",""
"Female","283"
"Male","258"
