"Population by Caste Ethinicity","Number"
"Baraee",""
"Female","15"
"Male","16"
"","31"
"Bhote",""
"Female","8"
"Male","12"
"","20"
"Bin",""
"Female","163"
"Male","155"
"","318"
"Bote",""
"Female","205"
"Male","213"
"","418"
"Brahman - Hill",""
"Female","1904"
"Male","1710"
"","3614"
"Brahman - Tarai",""
"Female","16"
"Male","22"
"","38"
"Chamar/ Harijan/ Ram",""
"Female","313"
"Male","294"
"","607"
"Chhetri",""
"Female","3424"
"Male","3188"
"","6612"
"Dalit Others",""
"Female","174"
"Male","143"
"","317"
"Damai/Dholi",""
"Female","262"
"Male","244"
"","506"
"Dhanuk",""
"Female","86"
"Male","93"
"","179"
"Dhobi",""
"Female","43"
"Male","57"
"","100"
"Dom",""
"Female","14"
"Male","19"
"","33"
"Dusadh/ Pasawan/ Pasi",""
"Female","128"
"Male","129"
"","257"
"Gharti/Bhujel",""
"Female","256"
"Male","227"
"","483"
"Gurung",""
"Female","37"
"Male","39"
"","76"
"Hajam/Thakur",""
"Female","96"
"Male","98"
"","194"
"Halwai",""
"Female","55"
"Male","57"
"","112"
"Kalwar",""
"Female","372"
"Male","353"
"","725"
"Kami",""
"Female","684"
"Male","613"
"","1297"
"Kanu",""
"Female","58"
"Male","61"
"","119"
"Kathabaniyan",""
"Female","412"
"Male","386"
"","798"
"Khatwe",""
"Female","85"
"Male","96"
"","181"
"Koiri/Kushwaha",""
"Female","1473"
"Male","1500"
"","2973"
"Kumal",""
"Female","35"
"Male","31"
"","66"
"Kumhar",""
"Female","56"
"Male","54"
"","110"
"Kurmi",""
"Female","34"
"Male","32"
"","66"
"Limbu",""
"Female","21"
"Male","10"
"","31"
"Lohar",""
"Female","87"
"Male","79"
"","166"
"Magar",""
"Female","2545"
"Male","2207"
"","4752"
"Majhi",""
"Female","306"
"Male","298"
"","604"
"Mali",""
"Female","21"
"Male","29"
"","50"
"Mallaha",""
"Female","96"
"Male","100"
"","196"
"Musahar",""
"Female","26"
"Male","22"
"","48"
"Musalman",""
"Female","328"
"Male","337"
"","665"
"Newar",""
"Female","569"
"Male","513"
"","1082"
"Nuniya",""
"Female","64"
"Male","70"
"","134"
"Others",""
"Female","23"
"Male","25"
"","48"
"Pahari",""
"Female","42"
"Male","48"
"","90"
"Punjabi/Sikh",""
"Female","10"
"Male","8"
"","18"
"Rai",""
"Female","156"
"Male","127"
"","283"
"Rajput",""
"Female","8"
"Male","6"
"","14"
"Sanyasi/Dasnami",""
"Female","75"
"Male","80"
"","155"
"Sarki",""
"Female","158"
"Male","156"
"","314"
"Sonar",""
"Female","77"
"Male","61"
"","138"
"Sudhi",""
"Female","6"
"Male","6"
"","12"
"Sunuwar",""
"Female","6"
"Male","9"
"","15"
"Tamang",""
"Female","4522"
"Male","4319"
"","8841"
"Tatma/Tatwa",""
"Female","9"
"Male","8"
"","17"
"Teli",""
"Female","263"
"Male","266"
"","529"
"Terai Others",""
"Female","12"
"Male","12"
"","24"
"Thakuri",""
"Female","253"
"Male","243"
"","496"
"Tharu",""
"Female","8"
"Male","10"
"","18"
"Yadav",""
"Female","707"
"Male","702"
"","1409"
