"Population by Single Year of Age","Number"
"0",""
"Female","548"
"Male","556"
"1",""
"Female","442"
"Male","488"
"10",""
"Female","760"
"Male","897"
"11",""
"Female","673"
"Male","695"
"12",""
"Female","780"
"Male","856"
"13",""
"Female","773"
"Male","833"
"14",""
"Female","776"
"Male","751"
"15",""
"Female","830"
"Male","726"
"16",""
"Female","751"
"Male","689"
"17",""
"Female","717"
"Male","708"
"18",""
"Female","741"
"Male","702"
"19",""
"Female","633"
"Male","473"
"2",""
"Female","517"
"Male","570"
"20",""
"Female","735"
"Male","619"
"21",""
"Female","589"
"Male","486"
"22",""
"Female","711"
"Male","608"
"23",""
"Female","593"
"Male","538"
"24",""
"Female","565"
"Male","661"
"25",""
"Female","710"
"Male","672"
"26",""
"Female","498"
"Male","500"
"27",""
"Female","542"
"Male","524"
"28",""
"Female","565"
"Male","503"
"29",""
"Female","364"
"Male","320"
"3",""
"Female","525"
"Male","511"
"30",""
"Female","779"
"Male","562"
"31",""
"Female","280"
"Male","281"
"32",""
"Female","438"
"Male","376"
"33",""
"Female","287"
"Male","258"
"34",""
"Female","319"
"Male","265"
"35",""
"Female","703"
"Male","511"
"36",""
"Female","349"
"Male","292"
"37",""
"Female","277"
"Male","217"
"38",""
"Female","342"
"Male","292"
"39",""
"Female","250"
"Male","237"
"4",""
"Female","548"
"Male","630"
"40",""
"Female","699"
"Male","525"
"41",""
"Female","216"
"Male","205"
"42",""
"Female","341"
"Male","269"
"43",""
"Female","226"
"Male","179"
"44",""
"Female","198"
"Male","177"
"45",""
"Female","539"
"Male","442"
"46",""
"Female","215"
"Male","196"
"47",""
"Female","177"
"Male","197"
"48",""
"Female","248"
"Male","264"
"49",""
"Female","166"
"Male","191"
"5",""
"Female","579"
"Male","614"
"50",""
"Female","493"
"Male","471"
"51",""
"Female","152"
"Male","162"
"52",""
"Female","184"
"Male","213"
"53",""
"Female","148"
"Male","149"
"54",""
"Female","122"
"Male","143"
"55",""
"Female","268"
"Male","293"
"56",""
"Female","164"
"Male","167"
"57",""
"Female","137"
"Male","157"
"58",""
"Female","154"
"Male","171"
"59",""
"Female","103"
"Male","102"
"6",""
"Female","590"
"Male","696"
"60",""
"Female","326"
"Male","345"
"61",""
"Female","97"
"Male","119"
"62",""
"Female","136"
"Male","132"
"63",""
"Female","94"
"Male","99"
"64",""
"Female","106"
"Male","117"
"65",""
"Female","212"
"Male","221"
"66",""
"Female","102"
"Male","95"
"67",""
"Female","115"
"Male","127"
"68",""
"Female","100"
"Male","125"
"69",""
"Female","58"
"Male","68"
"7",""
"Female","697"
"Male","697"
"70",""
"Female","181"
"Male","186"
"71",""
"Female","49"
"Male","55"
"72",""
"Female","70"
"Male","101"
"73",""
"Female","60"
"Male","77"
"74",""
"Female","45"
"Male","48"
"75",""
"Female","126"
"Male","100"
"76",""
"Female","35"
"Male","47"
"77",""
"Female","50"
"Male","66"
"78",""
"Female","78"
"Male","65"
"79",""
"Female","29"
"Male","27"
"8",""
"Female","645"
"Male","739"
"80",""
"Female","67"
"Male","53"
"81",""
"Female","22"
"Male","28"
"82",""
"Female","27"
"Male","41"
"83",""
"Female","32"
"Male","31"
"84",""
"Female","31"
"Male","32"
"85",""
"Female","138"
"Male","112"
"9",""
"Female","707"
"Male","730"
