"Population by Caste/Ethinicity","Number"
"Brahman - Hill",""
"Female","6810"
"Male","5981"
"Brahman - Tarai",""
"Female","5"
"Male","6"
"Chepang /Praja",""
"Female","4905"
"Male","5018"
"Chhetri",""
"Female","2785"
"Male","2396"
"Dalit Others",""
"Female","78"
"Male","70"
"Damai/Dholi",""
"Female","666"
"Male","599"
"Danuwar",""
"Female","533"
"Male","510"
"Darai",""
"Female","245"
"Male","230"
"Ghale",""
"Female","59"
"Male","49"
"Gharti/Bhujel",""
"Female","73"
"Male","89"
"Gurung",""
"Female","683"
"Male","558"
"Hajam/Thakur",""
"Female","29"
"Male","31"
"Kalwar",""
"Female","17"
"Male","25"
"Kami",""
"Female","1208"
"Male","1084"
"Kanu",""
"Female","15"
"Male","18"
"Kathabaniyan",""
"Female","19"
"Male","17"
"Kayastha",""
"Female","7"
"Male","7"
"Koiri/Kushwaha",""
"Female","7"
"Male","5"
"Kumal",""
"Female","11"
"Male","13"
"Kurmi",""
"Female","7"
"Male","8"
"Magar",""
"Female","1487"
"Male","1193"
"Majhi",""
"Female","13"
"Male","8"
"Mallaha",""
"Female","20"
"Male","19"
"Musalman",""
"Female","72"
"Male","102"
"Newar",""
"Female","1389"
"Male","1179"
"Others",""
"Female","64"
"Male","75"
"Rai",""
"Female","911"
"Male","717"
"Sanyasi/Dasnami",""
"Female","143"
"Male","145"
"Sarki",""
"Female","343"
"Male","323"
"Sonar",""
"Female","9"
"Male","16"
"Sunuwar",""
"Female","50"
"Male","54"
"Tamang",""
"Female","5593"
"Male","5325"
"Teli",""
"Female","14"
"Male","17"
"Terai Others",""
"Female","28"
"Male","19"
"Thakali",""
"Female","13"
"Male","3"
"Thakuri",""
"Female","158"
"Male","130"
"Tharu",""
"Female","1894"
"Male","1674"
"Undefined Others",""
"Female","8"
"Male","4"
"Yadav",""
"Female","7"
"Male","12"
