"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","14"
"Male","8"
"","22"
"Bangali",""
"Female","4"
"Male","11"
"","15"
"Bantar/Sardar",""
"Female","8"
"Male","8"
"","16"
"Baraee",""
"Female","41"
"Male","49"
"","90"
"Bin",""
"Female","198"
"Male","205"
"","403"
"Brahman - Hill",""
"Female","147"
"Male","144"
"","291"
"Brahman - Tarai",""
"Female","40"
"Male","33"
"","73"
"Byasi/Sauka",""
"Female","5"
"Male","6"
"","11"
"Chamar/ Harijan/ Ram",""
"Female","153"
"Male","131"
"","284"
"Chepang /Praja",""
"Female","106"
"Male","110"
"","216"
"Chhetri",""
"Female","62"
"Male","46"
"","108"
"Dhanuk",""
"Female","291"
"Male","271"
"","562"
"Dhobi",""
"Female","73"
"Male","72"
"","145"
"Dom",""
"Female","20"
"Male","16"
"","36"
"Dusadh/ Pasawan/ Pasi",""
"Female","109"
"Male","129"
"","238"
"Gangai",""
"Female","3342"
"Male","3508"
"","6850"
"Gurung",""
"Female","117"
"Male","115"
"","232"
"Hajam/Thakur",""
"Female","206"
"Male","215"
"","421"
"Halwai",""
"Female","86"
"Male","94"
"","180"
"Kahar",""
"Female","202"
"Male","215"
"","417"
"Kalwar",""
"Female","16"
"Male","16"
"","32"
"Kamar",""
"Female","16"
"Male","11"
"","27"
"Kami",""
"Female","15"
"Male","20"
"","35"
"Kathabaniyan",""
"Female","59"
"Male","46"
"","105"
"Kayastha",""
"Female","63"
"Male","48"
"","111"
"Kewat",""
"Female","450"
"Male","460"
"","910"
"Khaling",""
"Female","8"
"Male","4"
"","12"
"Koiri/Kushwaha",""
"Female","240"
"Male","269"
"","509"
"Kurmi",""
"Female","89"
"Male","107"
"","196"
"Limbu",""
"Female","25"
"Male","20"
"","45"
"Lohar",""
"Female","28"
"Male","34"
"","62"
"Magar",""
"Female","114"
"Male","126"
"","240"
"Majhi",""
"Female","5"
"Male","6"
"","11"
"Mali",""
"Female","11"
"Male","13"
"","24"
"Mallaha",""
"Female","1060"
"Male","1115"
"","2175"
"Musahar",""
"Female","1269"
"Male","1320"
"","2589"
"Musalman",""
"Female","1350"
"Male","1385"
"","2735"
"Newar",""
"Female","45"
"Male","39"
"","84"
"Nuniya",""
"Female","971"
"Male","909"
"","1880"
"Others",""
"Female","29"
"Male","17"
"","46"
"Rai",""
"Female","8"
"Male","9"
"","17"
"Rajbansi",""
"Female","1926"
"Male","2021"
"","3947"
"Rajbhar",""
"Female","508"
"Male","535"
"","1043"
"Rajput",""
"Female","207"
"Male","212"
"","419"
"Sanyasi/Dasnami",""
"Female","56"
"Male","34"
"","90"
"Sarbaria",""
"Female","710"
"Male","738"
"","1448"
"Sarki",""
"Female","84"
"Male","71"
"","155"
"Satar/ Santhal",""
"Female","3155"
"Male","3069"
"","6224"
"Sonar",""
"Female","54"
"Male","55"
"","109"
"Sudhi",""
"Female","554"
"Male","538"
"","1092"
"Sunuwar",""
"Female","523"
"Male","579"
"","1102"
"Tamang",""
"Female","22"
"Male","25"
"","47"
"Tatma/Tatwa",""
"Female","8"
"Male","4"
"","12"
"Teli",""
"Female","603"
"Male","623"
"","1226"
"Terai Others",""
"Female","298"
"Male","314"
"","612"
"Thakuri",""
"Female","10"
"Male","16"
"","26"
"Undefined Others",""
"Female","35"
"Male","34"
"","69"
"Yadav",""
"Female","853"
"Male","890"
"","1743"
