"Population by Single Year of Age","Number"
"0",""
"Female","119"
"Male","119"
"1",""
"Female","122"
"Male","128"
"10",""
"Female","244"
"Male","264"
"11",""
"Female","230"
"Male","213"
"12",""
"Female","217"
"Male","238"
"13",""
"Female","217"
"Male","227"
"14",""
"Female","236"
"Male","244"
"15",""
"Female","214"
"Male","244"
"16",""
"Female","196"
"Male","200"
"17",""
"Female","178"
"Male","179"
"18",""
"Female","234"
"Male","205"
"19",""
"Female","143"
"Male","111"
"2",""
"Female","128"
"Male","133"
"20",""
"Female","183"
"Male","140"
"21",""
"Female","110"
"Male","90"
"22",""
"Female","181"
"Male","120"
"23",""
"Female","128"
"Male","87"
"24",""
"Female","142"
"Male","71"
"25",""
"Female","174"
"Male","151"
"26",""
"Female","135"
"Male","91"
"27",""
"Female","124"
"Male","89"
"28",""
"Female","155"
"Male","128"
"29",""
"Female","70"
"Male","65"
"3",""
"Female","148"
"Male","145"
"30",""
"Female","206"
"Male","164"
"31",""
"Female","57"
"Male","37"
"32",""
"Female","133"
"Male","106"
"33",""
"Female","63"
"Male","59"
"34",""
"Female","78"
"Male","41"
"35",""
"Female","199"
"Male","149"
"36",""
"Female","95"
"Male","89"
"37",""
"Female","70"
"Male","53"
"38",""
"Female","107"
"Male","93"
"39",""
"Female","44"
"Male","52"
"4",""
"Female","176"
"Male","170"
"40",""
"Female","199"
"Male","191"
"41",""
"Female","40"
"Male","42"
"42",""
"Female","87"
"Male","94"
"43",""
"Female","42"
"Male","50"
"44",""
"Female","58"
"Male","49"
"45",""
"Female","154"
"Male","143"
"46",""
"Female","69"
"Male","58"
"47",""
"Female","43"
"Male","52"
"48",""
"Female","71"
"Male","92"
"49",""
"Female","34"
"Male","46"
"5",""
"Female","180"
"Male","221"
"50",""
"Female","183"
"Male","156"
"51",""
"Female","36"
"Male","42"
"52",""
"Female","65"
"Male","91"
"53",""
"Female","38"
"Male","47"
"54",""
"Female","30"
"Male","40"
"55",""
"Female","90"
"Male","109"
"56",""
"Female","48"
"Male","52"
"57",""
"Female","45"
"Male","55"
"58",""
"Female","57"
"Male","63"
"59",""
"Female","38"
"Male","42"
"6",""
"Female","188"
"Male","175"
"60",""
"Female","134"
"Male","142"
"61",""
"Female","41"
"Male","36"
"62",""
"Female","44"
"Male","39"
"63",""
"Female","29"
"Male","38"
"64",""
"Female","32"
"Male","31"
"65",""
"Female","96"
"Male","92"
"66",""
"Female","35"
"Male","35"
"67",""
"Female","40"
"Male","37"
"68",""
"Female","46"
"Male","55"
"69",""
"Female","17"
"Male","32"
"7",""
"Female","217"
"Male","185"
"70",""
"Female","78"
"Male","92"
"71",""
"Female","23"
"Male","24"
"72",""
"Female","34"
"Male","33"
"73",""
"Female","16"
"Male","19"
"74",""
"Female","16"
"Male","21"
"75",""
"Female","57"
"Male","53"
"76",""
"Female","16"
"Male","26"
"77",""
"Female","10"
"Male","12"
"78",""
"Female","36"
"Male","40"
"79",""
"Female","11"
"Male","11"
"8",""
"Female","222"
"Male","228"
"80",""
"Female","33"
"Male","28"
"81",""
"Female","10"
"Male","12"
"82",""
"Female","12"
"Male","14"
"83",""
"Female","0"
"Male","5"
"84",""
"Female","11"
"Male","10"
"85",""
"Female","52"
"Male","55"
"9",""
"Female","187"
"Male","184"
