"Population by Caste Ethinicity","Number"
"Badi",""
"Female","16"
"Male","13"
"","29"
"Baraee",""
"Female","391"
"Male","413"
"","804"
"Bhote",""
"Female","17"
"Male","10"
"","27"
"Bin",""
"Female","74"
"Male","65"
"","139"
"Brahman - Hill",""
"Female","1507"
"Male","1295"
"","2802"
"Brahman - Tarai",""
"Female","217"
"Male","205"
"","422"
"Chamar/ Harijan/ Ram",""
"Female","1023"
"Male","1050"
"","2073"
"Chhetri",""
"Female","1838"
"Male","1632"
"","3470"
"Damai/Dholi",""
"Female","219"
"Male","193"
"","412"
"Danuwar",""
"Female","1085"
"Male","978"
"","2063"
"Dhanuk",""
"Female","240"
"Male","251"
"","491"
"Dhobi",""
"Female","62"
"Male","62"
"","124"
"Dom",""
"Female","49"
"Male","46"
"","95"
"Dusadh/ Pasawan/ Pasi",""
"Female","398"
"Male","454"
"","852"
"Gharti/Bhujel",""
"Female","171"
"Male","186"
"","357"
"Gurung",""
"Female","17"
"Male","19"
"","36"
"Hajam/Thakur",""
"Female","289"
"Male","241"
"","530"
"Halwai",""
"Female","122"
"Male","122"
"","244"
"Kahar",""
"Female","23"
"Male","31"
"","54"
"Kalwar",""
"Female","228"
"Male","245"
"","473"
"Kami",""
"Female","674"
"Male","629"
"","1303"
"Kanu",""
"Female","281"
"Male","314"
"","595"
"Kathabaniyan",""
"Female","394"
"Male","426"
"","820"
"Kayastha",""
"Female","63"
"Male","51"
"","114"
"Kewat",""
"Female","45"
"Male","48"
"","93"
"Khatwe",""
"Female","24"
"Male","22"
"","46"
"Koiri/Kushwaha",""
"Female","3426"
"Male","3543"
"","6969"
"Kumal",""
"Female","47"
"Male","41"
"","88"
"Kumhar",""
"Female","167"
"Male","152"
"","319"
"Kurmi",""
"Female","311"
"Male","306"
"","617"
"Lohar",""
"Female","182"
"Male","205"
"","387"
"Magar",""
"Female","1515"
"Male","1390"
"","2905"
"Majhi",""
"Female","221"
"Male","199"
"","420"
"Mali",""
"Female","28"
"Male","22"
"","50"
"Mallaha",""
"Female","478"
"Male","453"
"","931"
"Musahar",""
"Female","1426"
"Male","1466"
"","2892"
"Musalman",""
"Female","2088"
"Male","1996"
"","4084"
"Newar",""
"Female","300"
"Male","328"
"","628"
"Nuniya",""
"Female","79"
"Male","103"
"","182"
"Others",""
"Female","28"
"Male","26"
"","54"
"Punjabi/Sikh",""
"Female","10"
"Male","10"
"","20"
"Rai",""
"Female","30"
"Male","36"
"","66"
"Rajput",""
"Female","56"
"Male","55"
"","111"
"Sanyasi/Dasnami",""
"Female","117"
"Male","95"
"","212"
"Sarki",""
"Female","188"
"Male","199"
"","387"
"Sonar",""
"Female","305"
"Male","306"
"","611"
"Sudhi",""
"Female","645"
"Male","610"
"","1255"
"Sunuwar",""
"Female","34"
"Male","22"
"","56"
"Tamang",""
"Female","2376"
"Male","2243"
"","4619"
"Tatma/Tatwa",""
"Female","431"
"Male","418"
"","849"
"Teli",""
"Female","1629"
"Male","1706"
"","3335"
"Terai Others",""
"Female","10"
"Male","17"
"","27"
"Thakuri",""
"Female","8"
"Male","9"
"","17"
"Tharu",""
"Female","3573"
"Male","3435"
"","7008"
"Undefined Others",""
"Female","7"
"Male","5"
"","12"
"Yadav",""
"Female","1161"
"Male","1246"
"","2407"
