"Population by Single Year of Age","Number"
"0",""
"Female","302"
"Male","298"
"1",""
"Female","236"
"Male","258"
"10",""
"Female","600"
"Male","622"
"11",""
"Female","270"
"Male","320"
"12",""
"Female","511"
"Male","561"
"13",""
"Female","350"
"Male","366"
"14",""
"Female","359"
"Male","417"
"15",""
"Female","363"
"Male","394"
"16",""
"Female","370"
"Male","365"
"17",""
"Female","226"
"Male","233"
"18",""
"Female","384"
"Male","343"
"19",""
"Female","169"
"Male","154"
"2",""
"Female","350"
"Male","395"
"20",""
"Female","536"
"Male","342"
"21",""
"Female","157"
"Male","125"
"22",""
"Female","363"
"Male","243"
"23",""
"Female","200"
"Male","147"
"24",""
"Female","212"
"Male","161"
"25",""
"Female","596"
"Male","343"
"26",""
"Female","213"
"Male","159"
"27",""
"Female","213"
"Male","149"
"28",""
"Female","300"
"Male","225"
"29",""
"Female","92"
"Male","74"
"3",""
"Female","378"
"Male","410"
"30",""
"Female","634"
"Male","409"
"31",""
"Female","54"
"Male","75"
"32",""
"Female","233"
"Male","204"
"33",""
"Female","79"
"Male","76"
"34",""
"Female","75"
"Male","65"
"35",""
"Female","635"
"Male","413"
"36",""
"Female","119"
"Male","84"
"37",""
"Female","87"
"Male","60"
"38",""
"Female","173"
"Male","136"
"39",""
"Female","58"
"Male","53"
"4",""
"Female","374"
"Male","424"
"40",""
"Female","550"
"Male","441"
"41",""
"Female","43"
"Male","40"
"42",""
"Female","134"
"Male","99"
"43",""
"Female","54"
"Male","55"
"44",""
"Female","28"
"Male","38"
"45",""
"Female","487"
"Male","389"
"46",""
"Female","58"
"Male","49"
"47",""
"Female","51"
"Male","52"
"48",""
"Female","105"
"Male","118"
"49",""
"Female","27"
"Male","38"
"5",""
"Female","468"
"Male","482"
"50",""
"Female","374"
"Male","390"
"51",""
"Female","28"
"Male","68"
"52",""
"Female","76"
"Male","88"
"53",""
"Female","49"
"Male","39"
"54",""
"Female","37"
"Male","32"
"55",""
"Female","330"
"Male","323"
"56",""
"Female","55"
"Male","52"
"57",""
"Female","44"
"Male","39"
"58",""
"Female","76"
"Male","100"
"59",""
"Female","54"
"Male","57"
"6",""
"Female","402"
"Male","423"
"60",""
"Female","359"
"Male","358"
"61",""
"Female","49"
"Male","57"
"62",""
"Female","52"
"Male","73"
"63",""
"Female","32"
"Male","21"
"64",""
"Female","27"
"Male","24"
"65",""
"Female","217"
"Male","225"
"66",""
"Female","22"
"Male","28"
"67",""
"Female","25"
"Male","23"
"68",""
"Female","50"
"Male","67"
"69",""
"Female","20"
"Male","30"
"7",""
"Female","428"
"Male","439"
"70",""
"Female","152"
"Male","166"
"71",""
"Female","8"
"Male","19"
"72",""
"Female","25"
"Male","33"
"73",""
"Female","10"
"Male","11"
"74",""
"Female","9"
"Male","5"
"75",""
"Female","82"
"Male","85"
"76",""
"Female","8"
"Male","3"
"77",""
"Female","7"
"Male","1"
"78",""
"Female","19"
"Male","19"
"79",""
"Female","1"
"Male","3"
"8",""
"Female","455"
"Male","531"
"80",""
"Female","35"
"Male","41"
"81",""
"Female","2"
"Male","3"
"82",""
"Female","8"
"Male","4"
"83",""
"Female","2"
"Male","1"
"84",""
"Female","2"
"Male","4"
"85",""
"Female","33"
"Male","41"
"9",""
"Female","304"
"Male","283"
