"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","8"
"Male","15"
"","23"
"Baraee",""
"Female","26"
"Male","27"
"","53"
"Bin",""
"Female","853"
"Male","959"
"","1812"
"Brahman - Hill",""
"Female","91"
"Male","79"
"","170"
"Brahman - Tarai",""
"Female","107"
"Male","105"
"","212"
"Chamar/ Harijan/ Ram",""
"Female","1526"
"Male","1571"
"","3097"
"Chhetri",""
"Female","275"
"Male","337"
"","612"
"Damai/Dholi",""
"Female","26"
"Male","23"
"","49"
"Dhanuk",""
"Female","116"
"Male","130"
"","246"
"Dhobi",""
"Female","461"
"Male","444"
"","905"
"Dhunia",""
"Female","89"
"Male","85"
"","174"
"Dom",""
"Female","49"
"Male","37"
"","86"
"Dusadh/ Pasawan/ Pasi",""
"Female","355"
"Male","348"
"","703"
"Hajam/Thakur",""
"Female","220"
"Male","238"
"","458"
"Kalwar",""
"Female","29"
"Male","37"
"","66"
"Kanu",""
"Female","246"
"Male","243"
"","489"
"Kathabaniyan",""
"Female","149"
"Male","147"
"","296"
"Kayastha",""
"Female","24"
"Male","23"
"","47"
"Kewat",""
"Female","291"
"Male","314"
"","605"
"Koiri/Kushwaha",""
"Female","388"
"Male","455"
"","843"
"Kumal",""
"Female","204"
"Male","243"
"","447"
"Kumhar",""
"Female","72"
"Male","84"
"","156"
"Kurmi",""
"Female","1364"
"Male","1459"
"","2823"
"Lohar",""
"Female","200"
"Male","229"
"","429"
"Magar",""
"Female","22"
"Male","24"
"","46"
"Majhi",""
"Female","78"
"Male","74"
"","152"
"Mallaha",""
"Female","241"
"Male","291"
"","532"
"Marwadi",""
"Female","16"
"Male","15"
"","31"
"Musahar",""
"Female","121"
"Male","142"
"","263"
"Musalman",""
"Female","3431"
"Male","3616"
"","7047"
"Nuniya",""
"Female","1010"
"Male","1059"
"","2069"
"Others",""
"Female","36"
"Male","19"
"","55"
"Pattharkatta/ Kushwadiya",""
"Female","15"
"Male","6"
"","21"
"Rai",""
"Female","15"
"Male","16"
"","31"
"Sanyasi/Dasnami",""
"Female","198"
"Male","219"
"","417"
"Sonar",""
"Female","79"
"Male","77"
"","156"
"Tatma/Tatwa",""
"Female","67"
"Male","70"
"","137"
"Teli",""
"Female","694"
"Male","778"
"","1472"
"Terai Others",""
"Female","121"
"Male","133"
"","254"
"Thakuri",""
"Female","68"
"Male","78"
"","146"
"Tharu",""
"Female","617"
"Male","602"
"","1219"
"Undefined Others",""
"Female","13"
"Male","14"
"","27"
"Yadav",""
"Female","1529"
"Male","1620"
"","3149"
"Yakkha",""
"Female","308"
"Male","330"
"","638"
